"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAGIC!","Rude",17849,-110,-6,-213,116.302,-0.541,109,"4",1,17959,2371,118.65
"2",2,"=","NICO & VINZ","Am I Wrong",16724,-77,-740,-49,109.315,-0.62,124,"16",1,17731,2409,119.274
"3",3,"=","SAM SMITH","Stay With Me",16182,186,1147,-192,104.128,0.543,83,"5",3,16182,2202,104.128
"4",4,"=","DISCLOSURE","Latch f/Sam Smith",14790,164,954,-17,89.63,1.049,182,"19",4,14790,1542,89.63
"5",5,"=","ARIANA GRANDE","Problem f/Iggy Azalea",13094,-192,-1632,197,84.598,-1.183,95,"9",1,17403,2576,116.283
"6",6,"=","MAROON 5","Maps",10377,145,780,114,56.822,0.34,48,"3",6,10377,4866,56.822
"7",7,"=","CHARLI XCX","Boom Clap",10316,151,1264,-59,63.616,1.876,50,"8",7,10316,1942,63.616
"8",8,"=","CALVIN HARRIS","Summer",9384,-231,-2146,237,58.623,-1.088,135,"29",3,14953,1917,95.785
"9",9,"=","IGGY AZALEA","Fancy f/Charlie XCX",9335,-122,-1225,53,67.784,-2.118,135,"17/38",1,17156,2440,116.166
"10",10,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",8830,5,455,-208,50.245,0.009,70,"41",10,8830,1152,50.245
"11",11,"=","ONEREPUBLIC","Love Runs Out",8805,3,193,-20,44.618,-0.221,93,"21",9,8849,1336,45.354
"12",12,"=","ARIANA GRANDE","Break Free f/Zedd",7300,143,1041,-13,43.575,0.557,29,"14",12,7300,2327,43.575
"13",13,"=","PHARRELL WILLIAMS","Come Get It Bae",6864,32,187,2,28.801,0.182,72,"45",12,6864,993,29
"14",14,"=","SIA","Chandelier",6775,100,823,47,40.874,0.548,105,"7",13,6775,1217,40.874
"15",15,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",6700,160,930,88,43.486,1.09,66,"11",14,6700,1347,43.486
"16",16,"=","IGGY AZALEA","Black Widow f/Rita Ora",5653,193,1157,-4,32.459,0.585,35,"12",16,5653,1396,32.459
"17",17,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",5489,257,1299,86,49.683,1.341,70,"20",17,5489,1299,49.683
"18",18,"=","BECKY G","Shower",5157,40,423,-71,23.02,0.123,79,"13",16,5157,853,23.02
"19",19,"+4","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",3487,647,3487,647,29.112,4.428,5,"1",19,3487,3487,29.112
"20",20,"-1","TIESTO","Wasted",3295,-134,-532,-168,14.047,-0.833,82,"52",19,3825,775,19.749
"21",21,"-1","KIESZA","Hideaway",3180,12,584,-81,22.901,0.364,35,"48",20,3180,714,22.901
"22",22,"-1","RITA ORA","I Will Never Let You Down",3158,53,353,72,13.926,0.01,70,"109",21,3158,643,13.926
"23",23,"-1","KONGOS","Come With Me Now",2891,-213,-1412,-40,12.044,-1.101,107,"25",14,5298,652,21.39
"24",24,"+1","MEGHAN TRAINOR","All About That Bass",2755,208,1177,110,13.866,1.195,26,"2",24,2755,1177,13.866
"25",25,"+2","ED SHEERAN","Don't",2344,146,688,48,10.665,0.495,21,"57",25,2344,795,10.665
"26",26,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",2277,21,278,3,11.58,0.08,17,"51",26,2277,1589,11.58
"27",27,"+1","5 SECONDS OF SUMMER","Amnesia",2194,50,603,-35,9.306,0.398,18,"47",27,2194,912,9.306
"28",28,"-4","AFROJACK","Ten Feet Tall f/Wrabel",2182,-393,-1348,-364,8.193,-1.83,126,"143",19,3920,633,17.363
"29",29,"=","ECHOSMITH","Cool Kids",2165,68,354,49,10.465,0.264,56,"24",27,2165,377,10.465
"30",30,"+2","INGRID MICHAELSON","Girls Chase Boys",2016,13,260,-39,8.895,0.051,56,"44",28,2016,420,8.895
"31",31,"+2","TINASHE","2 On f/Schoolboy Q",2004,43,358,1,10.402,0.161,55,"65",31,2004,391,10.402
"32",32,"-2","AJR","I'm Ready",1934,-161,-603,-201,6.126,-0.496,114,"37",24,2537,461,8.111
"33",33,"-2","JASON DERULO","Wiggle f/Snoop Dogg",1914,-103,-950,124,8.317,-0.325,86,"28",10,7555,1666,36.719
