"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PITBULL","Timber f/Ke$ha",16685,74,805,-411,115.867,0.765,94,"2",1,16685,2001,115.867
"2",2,"=","ONEREPUBLIC","Counting Stars",16434,-35,349,-389,112.691,-0.252,96,"5",1,16524,2609,113.696
"3",3,"=","EMINEM","The Monster f/Rih...",16048,-89,-366,-435,114.104,-1.189,79,"12/60",1,16414,2904,117.022
"4",4,"=","ELLIE GOULDING","Burn",11267,273,1180,-133,79.305,1.642,102,"15",4,11267,1574,79.305
"5",5,"=","IMAGINE DRAGONS","Demons",10335,-374,-2131,-337,65.826,-2.167,137,"18",1,14595,1982,96.313
"6",6,"=","ZEDD","Stay The Night f/...",10077,19,222,-167,63.649,0.255,109,"46",5,10077,1238,64.445
"7",7,"=","LADY GAGA","Do What U Want f/...",9912,6,272,-251,59.938,-0.852,79,"36",7,9912,1408,60.79
"8",8,"=","ONE DIRECTION","Story Of My Life",9633,159,822,-89,64.806,1.983,78,"13",8,9633,1292,64.806
"9",9,"+1","KATY PERRY","Dark Horse",9295,336,2211,-31,66.351,2.366,55,"1",9,9295,2297,66.351
"10",10,"-1","PASSENGER","Let Her Go",9204,62,475,-154,54.692,0.828,109,"6",9,9204,1223,54.692
"11",11,"=","AVICII","Wake Me Up",8201,-227,-995,-215,63.271,-1.081,173,"22",1,17010,2103,116.977
"12",12,"=","NEIGHBOURHOOD","Sweater Weather",7851,-99,-449,-180,44.396,-0.389,201,"29",7,8300,869,45.648
"13",13,"=","LORDE","Team",7682,208,829,-24,52.911,1.652,54,"7",13,7682,1348,52.911
"14",14,"=","A GREAT BIG WORLD","Say Something w/C...",7528,155,929,-122,50.255,1.43,55,"3/58",14,7528,1506,50.255
"15",15,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",7217,-13,181,-133,38.579,-0.422,124,"30",12,7258,764,39.457
"16",16,"=","BASTILLE","Pompeii",6060,122,677,-50,37.516,0.332,69,"8",16,6060,1030,37.516
"17",17,"=","MILEY CYRUS","Wrecking Ball",4726,-190,-1685,14,29.413,-1.204,127,"37",1,15459,2954,107.57
"18",18,"=","JOHN NEWMAN","Love Me Again",4719,129,427,106,26.004,0.464,104,"28",18,4719,570,26.004
"19",19,"=","BEYONCE","XO",4520,58,794,-187,27.769,0.078,27,"56",19,4520,1464,27.769
"20",20,"=","BRUNO MARS","Young Girls",4306,173,882,25,25.23,0.724,34,"119",20,4306,884,25.23
"21",21,"=","ZENDAYA","Replay",3404,6,305,-9,11.693,0.075,91,"38",21,3404,472,12.61
"22",22,"+1","MILEY CYRUS","Adore You",3170,230,1460,75,15.51,0.831,21,"25",22,3170,1460,15.51
"23",23,"-1","SARA BAREILLES","Brave",2989,14,80,-30,17.378,-0.301,137,"32",22,3095,380,19.453
"24",24,"=","CALVIN HARRIS","Thinking About Yo...",2764,28,473,-40,17.832,0.249,76,"171",23,2764,605,17.832
"25",25,"=","DEMI LOVATO","Neon Lights",2737,47,434,-45,18.225,0.476,49,"82",25,2737,505,18.225
"26",26,"=","FLO RIDA","How I Feel",2612,-62,-96,-110,10.844,-0.283,69,"67",23,2794,547,12.521
"27",27,"+1","CASH CASH","Take Me Home f/Be...",2384,70,726,-40,14.676,0.578,60,"106",27,2384,836,14.676
"28",28,"-1","FALL OUT BOY","Alone Together",2282,-208,-617,-191,12.066,-1.154,150,"83",22,3296,471,18.251
"29",29,"+2","JASON DERULO","Talk Dirty f/2 Ch...",2143,244,1089,163,15.63,1.662,18,"9",29,2143,1089,15.63
"30",30,"=","THE 1975","Chocolate",2061,68,312,33,8.541,0.338,53,"120",30,2061,387,8.541
"31",31,"-2","BRITNEY SPEARS","Perfume",1910,-210,-727,-179,6.903,-1.021,68,"170",22,3580,896,17.467
"32",32,"+1","AVICII","Hey Brother",1839,40,250,-25,12.013,0.231,42,"24",32,1839,388,12.013
"33",33,"-1","SELENA GOMEZ","Slow Down",1725,-81,-487,0,10.338,-0.402,151,"159",7,9868,1167,57.795
"34",34,"=","AMERICAN AUTHORS","Best Day Of My Li...",1714,21,232,-78,7.989,-0.084,38,"19",34,1714,394,8.112
"35",35,"=","JUSTIN TIMBERLAKE","TKO",1456,-86,-351,3,6.229,-0.317,114,"230",11,6739,1724,32.813
"36",36,"=","KATY PERRY","Unconditionally",1370,-132,-939,35,5.898,-0.764,89,"41",8,8987,3384,51.293
"37",37,"=","CHRIS WALLACE","Keep Me Crazy",1173,32,100,-3,2.972,0.065,134,"--",37,1200,133,3.11
