"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14814,"-24",-24,"-85",95.844,"-0.373",74,"6",1,14935,2322,96.531
"2",2,"=","LMFAO Party Rock Anthem",13700,"-87",-288,"-93",92.22,"-0.649",91,"4",1,14043,1859,94.193
"3",3,"=","PITBULL Give Me Everything f/Ne-Yo",11513,"-182",-1083,"-59",76.398,"-1.160",91,"12",1,14233,1811,95.596
"4",4,"=","NICKI MINAJ Super Bass",11069,"+15",552,"-108",67.67,"-0.461",91,"9",4,11069,1188,68.131
"5",5,"=","BRITNEY SPEARS I Wanna Go",10820,"+247",1549,"+31",73.597,"+1.497",57,"10",5,10820,1768,73.597
"6",6,"=","ONEREPUBLIC Good Life",9469,"+4",122,"-51",53.555,"+0.493",91,"11",6,9496,978,53.555
"7",7,"=","HOT CHELLE RAE Tonight Tonight",9363,"+65",299,"-17",51.25,"+0.196",91,"7",7,9363,838,51.25
"8",8,"=","LADY GAGA The Edge Of Glory",8907,"-183",-900,"-82",51.949,"-1.319",91,"22",3,11672,2193,68.045
"9",9,"=","LIL WAYNE How To Love",7533,"+127",878,"+28",43.33,"+0.560",66,"8",9,7533,1328,43.33
"10",10,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",7193,"+241",1585,"+76",49.643,"+1.602",45,"5/92",10,7193,1585,49.643
"11",11,"-1","ADELE Rolling In The Deep",7088,"-168",-992,"+2",44.344,"-1.488",91,"16",1,14295,2273,96.15
"12",12,"+1","THE BAND PERRY If I Die Young",5411,"+118",740,"+66",28.438,"+0.745",91,"15",12,5411,740,28.438
"13",13,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5340,"+35",190,"-38",26.727,"+0.069",91,"31",12,5340,615,26.932
"14",14,"=","BLACK EYED PEAS Just Can't Get Enough",5030,"-72",-343,"-16",32.597,"-0.674",91,"55",2,13366,715,84.474
"15",15,"=","BEYONCE Best Thing I Never Had",4574,"+20",71,"-6",21.775,"+0.082",63,"27",15,4574,856,22.192
"16",16,"+1","CHRIS BROWN She Ain't You",4328,"+22",269,"-36",22.757,"+0.164",80,"58",16,4328,635,22.757
