"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SELENA GOMEZ","Same Old Love",18512,"-171",144,"-643",116.954,"-1.337",123,"25",1,18836,1774,120.08
2,"=","JUSTIN BIEBER","Sorry",17855,"-79",-448,"-285",119.534,"-0.346",86,"5",1,19494,3902,127.324
3,"=","ALESSIA CARA","Here",17198,"+109",917,"-281",104.421,"+1.546",181,"18",3,17198,1489,104.421
4,"=","THE WEEKND","In The Night",13957,"+110",1590,"-283",82.111,"+0.659",65,"27",4,13957,3011,82.111
5,"+1","JUSTIN BIEBER","Love Yourself",13679,"+423",3527,"-333",97.569,"+3.689",43,"1/89",5,13679,4103,97.569
6,"-1","ADELE","Hello",13031,"-339",-2424,"-340",93.484,"-1.593",85,"3",1,19167,4705,124.831
7,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",11963,"-247",-1091,"-447",68.986,"-1.651",201,"19",5,13735,1275,83.171
8,"=","TWENTY ONE PILOTS","Stressed Out",11671,"+347",2501,"-120",73.465,"+2.419",62,"2",8,11671,2702,73.465
9,"=","THE CHAINSMOKERS","Roses f/Rozes",10922,"+106",1563,"-242",65.112,"+0.917",111,"6",8,10922,2023,65.112
10,"=","DEMI LOVATO","Confident",8670,"-72",-188,"-213",45.356,"-0.477",107,"36",9,9049,1761,48.443
11,"=","DAYA","Hide Away",8625,"-17",473,"-246",48.861,"+0.517",153,"16",11,8642,883,48.861
12,"=","ONE DIRECTION","Perfect",8457,"-7",63,"-151",42.096,"+0.039",90,"23",10,8635,1211,42.552
13,"=","ELLIE GOULDING","On My Mind",8057,"-357",-3130,"+7",55.206,"-2.639",121,"49",4,14332,3457,82.642
14,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",7546,"+54",706,"-148",39.036,"+0.086",53,"13",14,7546,1989,39.036
15,"=","ADELE","When We Were Young",6771,"+160",1464,"-196",34.452,"+0.377",31,"10",15,6771,1962,34.452
16,"+1","DNCE","Cake By The Ocean",6435,"+184",1111,"+60",31.64,"+1.180",108,"15",16,6435,1111,31.64
17,"-1","DRAKE","Hotline Bling",6236,"-113",-874,"-17",37.79,"-0.881",124,"21",2,16016,2377,99.499
18,"=","TAYLOR SWIFT","Wildest Dreams",5357,"-90",-763,"+48",35.856,"-0.780",142,"46",1,18848,3531,112.715
19,"+1","FLO RIDA","My House",4897,"+216",1338,"+36",25.727,"+1.466",89,"4",19,4897,1338,25.727
20,"-1","CHARLIE PUTH","One Call Away",4840,"+85",469,"-11",21.371,"+0.255",68,"7",19,4840,819,21.371
21,"+1","TAYLOR SWIFT","Out Of The Woods",4553,"+279",2605,"-126",28.44,"+1.734",13,"59",21,4553,2806,28.44
22,"-1","JUSTIN BIEBER","What Do You Mean?",4460,"-165",-856,"-120",38.497,"-1.244",141,"22",1,18691,5900,114.523
23,"=","FALL OUT BOY","Irresistible f/Demi Lovato",4085,"-23",135,"-81",16.788,"-0.223",80,"60",22,4112,560,17.116
24,"+1","SELENA GOMEZ","Hands To Myself",3654,"+214",1899,"-53",21.52,"+1.222",13,"14",24,3654,1952,21.52
25,"-1","JASON DERULO","Get Ugly",3561,"+40",399,"-45",15.154,"+0.214",34,"71",24,3561,1110,15.154
26,"+1","TORI KELLY","Hollow",3133,"+17",117,"-51",10.741,"-0.250",69,"134",25,3133,501,11.441
27,"-1","GWEN STEFANI","Used To Love You",2860,"-403",-1736,"-323",11.22,"-1.888",79,"109",19,5224,1038,22.087
28,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2780,"+72",481,"+38",15.135,"+0.597",50,"88",28,2780,481,15.135
29,"=","POST MALONE","White Iverson",2470,"+17",233,"+4",8.258,"+0.083",62,"26",29,2470,451,8.258
30,"=","TRAVI$ SCOTT","Antidote",2338,"+59",538,"-7",11.271,"+0.107",48,"32",30,2338,545,11.271
31,"+1","RACHEL PLATTEN","Stand By You",1953,"+60",233,"-8",9.002,"+0.362",78,"17",31,1953,256,9.002
32,"-1","CHRIS BROWN","Zero",1908,"-9",-138,"-27",7.34,"-0.231",81,"257",31,2128,391,9.008
33,"+1","R. CITY","Make Up f/Chloe Angelides",1757,"+7",103,"+4",8.74,"+0.099",41,"164",33,1757,348,9.56
34,"+2","DAVID GUETTA","Bang My Head f/Sia",1745,"+30",225,"-39",9.525,"+0.269",37,"233",34,1745,379,9.525
35,"=","X AMBASSADORS","Renegades",1697,"-25",-52,"+53",8.419,"-0.040",159,"108",8,9986,1573,48.866
36,"+4","ELLIE GOULDING","Something In The Way You Move",1633,"+233",1115,"+127",10.507,"+1.340",8,"329",36,1633,1115,10.507
37,"-4","HALSEY","New Americana",1609,"-231",-1026,"-142",4.355,"-0.567",111,"115",25,3060,537,9.352
38,"-1","DIPLO & SLEEPY TOM","Be Right There",1570,"+11",125,"+2",10.375,"-0.126",54,"215",37,1570,207,10.721
39,"-1","BORNS","Electric Love",1525,"+16",123,"-30",4.194,"-0.021",48,"92",38,1525,225,4.273
40,"-1","FETTY WAP","679 f/Remy Boyz...",1370,"-48",-141,"-7",7.201,"-0.310",132,"33",19,5210,769,28.742
41,"+1","JUSTIN TIMBERLAKE","Drink You Away",1367,"+30",187,"-11",5.59,"+0.175",29,"98",41,1367,390,5.59
42,"-1","TINASHE","Player f/Chris Brown",1272,"-97",-412,"-129",3.46,"-0.529",62,"526",34,1787,366,6.736
43,"+1","G-EAZY","Me Myself And I f/Bebe Rexha",1252,"+101",702,"-3",8.002,"+0.531",9,"9",43,1252,705,8.002
44,"-1","NELLY","The Fix f/Jeremih",1082,"-108",-659,"-35",3.8,"-0.431",91,"67",30,2407,341,9.703
45,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1048,"-30",-122,"-41",2.633,"+0.003",95,"43",42,1261,177,3.294
46,"=","ADAM LAMBERT","Another Lonely Night",913,"-2",-33,"-20",2.059,"+0.006",39,"--",44,962,129,2.993
47,"+1","SHAWN HOOK","Sound Of Your Heart",844,"+39",491,"-57",1.832,"+0.095",6,"942",47,844,576,1.832
48,"-1","DAWIN","Dessert",826,"+2",-55,"-8",3.535,"+0.090",54,"61",45,989,118,4.548
49,"=","TROYE SIVAN","Youth",817,"+43",301,"+11",2.452,"+0.106",13,"332",48,817,301,2.452
