"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ELLIE GOULDING","Lights",11888,-19,-824,103,89.06,0.092,203,"24",1,13999,1482,101.262
"2",2,"+1","DEMI LOVATO","Give Your Heart A Br...",11603,19,725,-185,79.959,0.129,184,"31",2,11603,1256,79.959
"3",3,"-1","KATY PERRY","Wide Awake",11450,-256,-1245,-163,78.022,-1.95,101,"22",1,14124,2824,100.029
"4",4,"=","DAVID GUETTA","Titanium f/Sia",10986,-80,-164,-36,76.788,-0.679,145,"23",3,11268,1091,79.723
"5",5,"=","FLO RIDA","Whistle",10652,143,1114,-10,69.118,0.605,87,"4",5,10652,1412,69.118
"6",6,"=","PINK","Blow Me (One Last Ki...",9654,129,684,28,65.535,0.822,58,"17",6,9654,2737,65.535
"7",7,"+1","NEON TREES","Everybody Talks",8984,225,1063,81,59.612,1.235,144,"8",7,8984,1632,59.612
"8",8,"-1","CALVIN HARRIS","Let's Go f/Ne-Yo",8514,-266,-761,-204,52.6,-1.221,125,"38",5,9398,1254,61.384
"9",9,"=","CHER LLOYD","Want U Back",7775,-80,-275,-127,43.131,-0.629,111,"9",9,8069,1103,45.503
"10",10,"=","MAROON 5","Payphone f/Wiz Khali...",7531,-125,-1176,66,54.423,-1.415,137,"37",1,14353,3415,107.136
"11",11,"+1","OWL CITY & CARLY RAE...","Good Time",7487,34,296,-81,49.302,-0.011,66,"5",11,7487,1961,49.313
"12",12,"-1","RIHANNA","Where Have You Been",7296,-171,-820,-46,61.214,-1.514,138,"49",2,12963,1884,95.69
"13",13,"=","MAROON 5","One More Night",7102,170,1207,23,46.643,1.614,44,"2",13,7102,1236,46.643
"14",14,"=","JUSTIN BIEBER","As Long As You Love ...",7097,171,714,73,46.236,1.977,57,"7",13,7097,1300,46.236
"15",15,"=","TAYLOR SWIFT","We Are Never Ever Ge...",6476,164,1691,-133,44.455,0.861,17,"1",15,6476,4592,44.455
"16",16,"=","FUN.","Some Nights",5543,42,594,-92,36.343,0.387,82,"3",16,5543,1097,36.343
"17",17,"+1","NICKI MINAJ","Pound The Alarm",4828,111,400,100,30.997,1.007,46,"15",17,4828,1036,30.997
"18",18,"-1","USHER","Scream",4825,-100,-765,12,32.377,-0.963,127,"52",6,9627,2323,68.266
"19",19,"=","ALEX CLARE","Too Close",4504,133,764,45,33.492,0.97,94,"12",19,4504,795,33.492
"20",20,"=","NO DOUBT","Settle Down",4203,-48,-47,-59,21.561,-0.468,44,"70",19,4315,1467,23.29
"21",21,"=","JASON MRAZ","I Won't Give Up",3556,20,151,1,25.024,0.369,138,"20",21,3556,443,25.024
"22",22,"+1","KELLY CLARKSON","Dark Side",3359,61,190,82,16.704,0.195,83,"44",20,3359,493,18.412
"23",23,"+1","CHRIS BROWN","Don't Wake Me Up",3341,147,800,65,25.519,0.859,75,"25",23,3341,800,25.519
"24",24,"-2","THE WANTED","Chasing The Sun",3284,-250,-1137,-168,18.153,-1.385,119,"71",16,4729,656,26.67
"25",25,"=","KARMIN","Hello",2796,59,762,-80,14.755,0.308,24,"118",25,2796,1012,14.755
"26",26,"+1","TRAIN","50 Ways To Say Goodb...",2066,77,594,-34,8.867,0.279,27,"18",26,2066,717,8.867
"27",27,"-1","OLLY MURS","Heart Skips A Beat",2036,23,161,-15,10.003,-0.052,49,"89",26,2036,401,10.331
"28",28,"=","DAVID GUETTA","I Can Only Imagine f...",2025,89,556,50,14.471,0.753,33,"74",28,2025,556,14.471
"29",29,"=","NE-YO","Let Me Love You",1896,77,494,15,14.208,0.68,22,"47",29,1896,580,14.208
"30",30,"=","LINKIN PARK","Burn It Down",1783,31,356,-27,7.648,0.196,86,"69",29,1783,383,7.648
"31",31,"=","CONOR MAYNARD","Vegas Girl",1266,37,227,10,4.775,0.216,34,"227",31,1266,260,4.775
"32",32,"=","PITBULL","Get It Started f/Sha...",1167,-47,66,-61,6.014,-0.109,47,"193",31,1218,277,6.134
"33",33,"=","GROUPLOVE","Tongue Tied",1017,-94,-1037,126,8.433,-0.023,129,"63",20,2955,433,18.208
"34",34,"=","MATCHBOX TWENTY","She's So Mean",1000,6,76,55,4.958,0.039,75,"29",33,1064,574,5.015
"35",35,"=","BIG TIME RUSH","Windows Down",975,-17,63,-40,3.216,-0.053,31,"192",35,992,253,3.29
"36",36,"=","PHILLIP PHILLIPS","Home",936,16,100,-28,3.999,0.105,51,"6",36,936,311,4.752
"37",37,"=","CHRIS WALLACE","Remember When (Push ...",723,7,110,-12,2.399,0.022,19,"--",37,723,122,2.399
"38",38,"+2","ED SHEERAN","The A Team",700,26,170,7,3.82,0.048,12,"73",38,700,176,3.82
"39",39,"=","AUSTIN MAHONE","Say Somethin",697,-3,105,-15,4.017,-0.01,28,"307",38,700,183,4.027
"40",40,"-2","MARINA AND THE DIAMO...","Primadonna",688,-16,-63,-20,1.887,-0.069,54,"247",37,751,93,2.411
"41",41,"=","ONE DIRECTION","One Thing",655,-19,-182,12,4.062,-0.124,117,"80",13,5433,975,29.694
"42",42,"=","TREY SONGZ","2 Reasons f/T.I.",629,36,130,21,3.653,0.475,12,"120",42,629,149,3.653
"43",43,"=","TREY SONGZ","Heart Attack",588,-1,-8,-6,2.261,-0.003,30,"105",42,597,139,2.509
"44",44,"=","WIZ KHALIFA","Work Hard, Play Hard",574,-9,20,-22,2.297,-0.011,44,"50",44,583,93,2.358
"45",45,"=","AFROJACK & SHERMANOL...","Can't Stop Me",561,-22,-93,-32,8.362,0.062,57,"327",40,659,101,9.11
"46",46,"+3","ENRIQUE IGLESIAS","Finally Found You f/...",545,114,519,88,6.044,0.671,2,"--",46,545,519,6.044
"47",47,"+1","ZEDD","Spectrum f/Matthew K...",506,39,112,14,1.976,0.372,10,"--",47,506,219,1.976
"48",48,"-2","OUTASIGHT","Now Or Never",505,-37,-504,106,3.829,-0.231,113,"394",25,2249,320,12.293
"49",49,"+1","KANYE WEST","Mercy f/Big Sean/Pus...",470,42,117,38,3.898,0.415,10,"28",49,470,117,3.898
"50",50,"-3","K'NAAN","Hurt Me Tomorrow",433,-73,-325,-47,2.193,-0.165,76,"219",36,997,308,3.679
