"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","THE WEEKND","Can't Feel My Face",18230,"-144",-524,"-125",110.484,"-1.139",82,"2",1,18773,4549,114.623
"2",2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",17612,"+108",1612,"-178",106.552,"+0.289",111,"18",2,17612,2026,106.552
"3",3,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",15846,"+105",1137,"-194",88.039,"+0.556",68,"23/45",3,15846,4663,88.039
"4",4,"=","OMI","Cheerleader",14580,"-428",-2420,"-161",92.843,"-2.565",119,"14",1,18752,2755,109.867
"5",5,"=","DEMI LOVATO","Cool For The Summer",12822,"+193",1605,"+15",67.43,"+0.632",59,"33",5,12822,4704,67.43
"6",6,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",12010,"-109",57,"-132",74.304,"-1.643",140,"17",5,12189,1280,76.227
"7",7,"=","ED SHEERAN","Photograph",11302,"+125",1118,"-53",75.042,"+1.452",106,"21",7,11302,1171,75.042
"8",8,"+1","RACHEL PLATTEN","Fight Song",10362,"-17",256,"-107",47.312,"+0.029",103,"16",8,10402,1603,52.805
"9",9,"+1","R. CITY","Locked Away f/Adam Levine",10232,"+290",1558,"+70",65.374,"+1.473",50,"4",9,10232,2124,65.374
"10",10,"-2","TAYLOR SWIFT","Bad Blood",10059,"-358",-2956,"-10",56.543,"-2.199",103,"65/88",1,19566,6848,120.08
"11",11,"=","FALL OUT BOY","Uma Thurman",9285,"+30",349,"-63",52.883,"+0.082",131,"22",11,9285,1055,52.901
"12",12,"=","FIFTH HARMONY","Worth It f/Kid Ink",7627,"-294",-2629,"+234",42.33,"-1.580",178,"39",4,14593,1718,78.088
"13",13,"=","ZEDD","Beautiful Now f/Jon Bellion",6485,"+31",320,"-34",29.411,"+0.440",93,"89",13,6485,915,29.411
"14",14,"=","5 SECONDS OF SUMMER","She's Kinda Hot",6373,"+39",318,"-34",28.242,"+0.211",43,"36",14,6373,3244,28.242
"15",15,"=","ONE DIRECTION","Drag Me Down",6228,"+48",688,"-81",30.818,"-0.126",29,"15",15,6228,3358,30.944
"16",16,"+2","JASON DERULO","Cheyenne",5325,"-13",412,"-52",22.232,"-0.299",58,"101",16,5338,1150,22.966
"17",17,"=","WIZ KHALIFA","See You Again f/Charlie Puth",5276,"-138",-875,"-39",35.521,"-0.780",148,"57",1,19208,3713,118.768
"18",18,"+1","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",5187,"+63",494,"-11",26.057,"+0.234",73,"10",18,5187,666,26.057
"19",19,"-3","TORI KELLY","Should've Been Us",5180,"-270",-659,"-304",19.545,"-1.123",87,"59",15,5839,919,23.381
"20",20,"=","FLO RIDA","I Don't Like It, I Love It",4794,"+43",378,"-19",20.64,"+0.170",90,"47",20,4794,667,21.143
"21",21,"+1","HAILEE STEINFELD","Love Myself",4761,"+35",1106,"-171",26.747,"-0.142",18,"20",21,4761,2308,26.933
"22",22,"+1","SHAWN MENDES","Stitches",4660,"+80",775,"-61",28.74,"+0.979",99,"9",22,4660,849,28.74
"23",23,"-2","SILENTO","Watch Me",4660,"-84",-222,"-124",18.041,"-0.217",76,"7",18,4939,832,21.988
"24",24,"=","THE WEEKND","The Hills",4111,"+197",1473,"+5",32.072,"+1.993",27,"3",24,4111,1473,32.072
"25",25,"=","ADAM LAMBERT","Ghost Town",3868,"-32",147,"-80",17.782,"-0.280",118,"104",22,3900,661,18.062
"26",26,"=","LITTLE MIX","Black Magic",3181,"-1",284,"-82",10.766,"-0.031",43,"56",25,3222,673,11.213
"27",27,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",2893,"-4",317,"-31",12.707,"-0.223",55,"193",27,2897,444,13.467
"28",28,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2678,"+44",513,"-2",16.809,"-0.028",34,"51",28,2678,614,16.837
"29",29,"+1","ALESSIA CARA","Here",1940,"+45",154,"+45",8.298,"+0.017",41,"103",29,1940,370,8.298
"30",30,"+1","DISCLOSURE","Omen f/Sam Smith",1919,"+36",181,"+33",8.549,"-0.112",27,"111",30,1919,664,10.122
"31",31,"-2","OMARION","Post To Be f/Chris Brown&Jhene",1829,"-129",-1286,"+53",11.173,"-1.215",97,"120",19,4384,598,26.51
"32",32,"--","JUSTIN BIEBER","What Do You Mean?",1647,"--",1647,"--",15.496,"--",1,"1",32,1647,1647,15.496
"33",33,"-1","JIDENNA","Classic Man",1642,"-150",-720,"-96",6.108,"-0.482",83,"83",27,2493,351,9.518
"34",34,"+8","MACKLEMORE & RYAN LEWIS","Downtown",1592,"+341",1592,"+341",14.266,"+2.113",2,"6",34,1592,1592,14.266
"35",35,"-2","NICK JONAS","Levels",1517,"-1",1225,"-259",9.811,"-1.116",6,"68",33,1518,1484,10.927
"36",36,"-2","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1477,"-20",142,"-50",7.876,"-0.003",25,"106",33,1497,399,7.879
"37",37,"+9","TAYLOR SWIFT","Wildest Dreams",1458,"+442",1451,"+445",8.982,"+2.340",2,"64",37,1458,1451,8.982
"38",38,"-3","ELLE KING","Ex's and Oh's",1449,"+44",312,"+8",7.675,"+0.397",15,"24",35,1449,403,7.675
"39",39,"-1","KYGO","Firestone f/Conrad",1372,"+15",207,"-24",11.143,"+0.212",24,"150",36,1372,264,11.143
"40",40,"-4","MACKLEMORE & RYAN LEWIS","Growing Up f/Ed Sheeran",1349,"-47",117,"-86",10.598,"-0.463",18,"--",34,1455,851,11.781
"41",41,"-4","NATHAN SYKES","Kiss Me Quick",1349,"-47",-30,"-55",3.568,"-0.184",61,"570",33,1466,352,4.064
"42",42,"-3","JESS GLYNNE","Hold My Hand",1348,"+6",177,"-26",5.596,"-0.090",50,"97",36,1348,254,5.686
"43",43,"-3","MEGHAN TRAINOR","Like I'm Gonna Lose You",1310,"+3",68,"-15",4.585,"+0.049",61,"28",35,1310,431,4.585
"44",44,"-3","X AMBASSADORS","Renegades",1280,"+23",267,"-14",7.82,"+0.129",19,"38",40,1280,285,7.82
"45",45,"-2","DAYA","Hide Away",1252,"+18",247,"-42",2.708,"+0.091",13,"102",41,1252,393,2.708
"46",46,"-2","ROBIN THICKE","Back Together f/Nicki Minaj",1153,"+51",323,"+5",3.495,"+0.104",12,"510",44,1153,430,3.495
"47",47,"-2","FETTY WAP","Trap Queen",1080,"-7",-98,"+16",7.52,"+0.078",153,"48",18,4535,816,23.245
"48",48,"-1","BEA MILLER","Fire N Gold",989,"-2",-39,"-16",2.045,"+0.055",78,"172",42,1028,162,2.08
"49",49,"-1","ICONA POP","Emergency",947,"+30",134,"+5",3.932,"+0.169",13,"200",45,947,182,3.932
"50",50,"=","FETTY WAP","My Way f/Monty",776,"+2",116,"-34",4.091,"-0.004",10,"40",47,776,223,4.201
