"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",15078,-221,-963,-221,98.4,-2.039,115,"3",1,16771,2544,113.5
"2",2,"=","ZEDD","Clarity f/Foxes",13948,15,-71,-13,90.293,-0.282,168,"23",2,14188,1183,92.157
"3",3,"=","MAROON 5","Love Somebody",13613,-109,-277,-68,83.198,-0.467,109,"42",2,13931,1278,87.913
"4",4,"=","CAPITAL CITIES","Safe And Sound",11131,81,921,-18,74.6,0.598,133,"15",4,11131,1083,74.6
"5",5,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",10976,106,427,96,68.722,-0.101,100,"12",5,10976,1815,71.324
"6",6,"=","CALVIN HARRIS F/E...","I Need Your Love",10711,-52,41,-208,71.56,-0.509,149,"38",5,10763,1386,72.137
"7",7,"=","IMAGINE DRAGONS","Radioactive",10337,-258,-1448,21,70.066,-1.964,141,"14",2,14606,2069,92.777
"8",8,"=","LANA DEL REY","Summertime Sadnes...",9760,117,1152,-82,67.314,0.023,60,"16/22",8,9760,1923,67.314
"9",9,"=","MILEY CYRUS","We Can't Stop",9405,1,368,-66,54.477,0.166,88,"9",9,9405,1276,54.477
"10",10,"+1","KATY PERRY","Roar",9223,235,1566,91,65.587,1.943,21,"1",10,9223,6098,65.587
"11",11,"-1","ANNA KENDRICK","Cups (Pitch Perfe...",8989,-173,-690,-210,50.539,-1.547,157,"18",8,9705,992,59.103
"12",12,"=","BRUNO MARS","Treasure",7687,-353,-1857,-132,43.06,-1.986,113,"26/66",5,11434,2114,69.467
"13",13,"+2","AVICII","Wake Me Up",6759,342,2103,200,46.499,1.953,36,"5",13,6759,2103,46.499
"14",14,"-1","JUSTIN TIMBERLAKE","Take Back The Nig...",6630,-60,-166,-107,33.934,-0.47,51,"32",13,6823,3722,40.113
"15",15,"-1","JAY Z","Holy Grail f/Just...",6533,63,793,-29,40.87,0.415,59,"8",14,6533,2095,40.87
"16",16,"=","DAFT PUNK","Get Lucky",6137,-150,-952,60,43.886,-1.143,132,"20",2,14968,2173,99.686
"17",17,"+1","LADY GAGA","Applause",5724,61,770,-186,34.523,0.139,20,"4",17,5724,3922,34.523
"18",18,"-1","JASON DERULO","The Other Side",5473,-321,-1826,-149,35.899,-1.541,135,"73",5,11323,2399,66.105
"19",19,"=","ONE DIRECTION","Best Song Ever",5104,-61,244,-155,24.007,0.019,43,"13",17,5165,1660,24.007
"20",20,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4251,13,20,-28,24.034,0.026,96,"37",19,4258,462,24.14
"21",21,"+1","PARAMORE","Still Into You",4224,129,379,168,23.899,1.121,115,"33",20,4224,711,23.899
"22",22,"-1","ENRIQUE IGLESIAS","Turn The Night Up",4006,-105,19,-187,19.816,-0.489,41,"70",21,4111,2260,24.628
"23",23,"=","TAYLOR SWIFT","Everything Has .....",3982,16,187,-55,21.93,0.028,49,"43",23,3983,990,21.993
"24",24,"+1","LORDE","Royals",3703,225,1555,17,29.662,1.951,20,"6",24,3703,1555,29.662
"25",25,"-1","SELENA GOMEZ","Come & Get It",3552,-35,-443,49,23.927,-0.091,145,"45",1,14547,2034,86.045
"26",26,"=","BONNIE MCKEE","American Girl",2971,-26,84,-113,14.649,-0.237,56,"103",25,2997,740,15.059
"27",27,"=","DRAKE","Hold On We're Goi...",2892,201,1125,42,18.271,1.526,21,"--",27,2892,1125,18.271
"28",28,"=","AWOLNATION","Sail",2503,-8,181,-19,11.214,-0.109,101,"24",27,2511,299,11.323
"29",29,"=","PINK","True Love f/Lily ...",2221,-29,-8,-44,10.332,-0.139,42,"71",28,2250,503,10.728
"30",30,"=","LABRINTH","Beneath Your Beau...",2097,-88,-579,-51,8.042,-0.452,107,"34",25,2799,485,13.99
"31",31,"=","ROBIN THICKE","Give It 2 U f/Ken...",1893,64,428,-27,11.443,0.356,28,"19",31,1893,476,11.443
"32",32,"+1","SELENA GOMEZ","Slow Down",1696,103,728,-27,9.763,0.923,14,"88",32,1696,796,9.763
"33",33,"+1","TEGAN & SARA","Closer",1594,46,214,33,7.111,0.583,77,"332",33,1594,214,7.111
"34",34,"-2","NEIGHBOURHOOD","Sweater Weather",1580,-31,70,-64,5.706,-0.094,64,"79",32,1618,262,5.838
"35",35,"+3","EMINEM","Berzerk",1460,256,1460,256,12.066,2.258,5,"2/72",35,1460,1460,12.066
"36",36,"-1","KREWELLA","Live For The Nigh...",1429,-20,44,-20,5.665,0.014,41,"310",34,1452,288,5.741
"37",37,"=","FIFTH HARMONY","Miss Movin' On",1414,31,285,9,5.731,0.186,54,"110",37,1414,310,5.731
