"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","JUSTIN TIMBERLAKE","Mirrors",16113,23,900,-152,110.734,-0.013,61,"6",1,16113,3114,110.747
"2",2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15119,92,932,-145,99.947,0.775,69,"1",2,15119,2448,99.947
"3",3,"=","PINK","Just Give Me A Re...",14797,-104,-540,-28,103.385,-0.945,91,"2",1,15624,1949,106.133
"4",4,"=","ICONA POP","I Love It f/Charl...",12074,117,1106,-53,77.454,0.607,103,"9",4,12074,1359,77.454
"5",5,"=","DEMI LOVATO","Heart Attack",12006,66,255,-84,74.839,-0.066,83,"23",4,12006,2482,74.905
"6",6,"=","RIHANNA","Stay f/Mikky Ekko",11363,-215,-2385,5,72.982,-0.952,115,"28",1,15599,1920,102.136
"7",7,"+1","SELENA GOMEZ","Come & Get It",8718,244,1293,119,50.58,0.895,43,"3",7,8718,2034,50.58
"8",8,"-1","BRUNO MARS","When I Was Your M...",8230,-271,-1607,-215,47.652,-1.102,127,"24",1,16011,2737,106.569
"9",9,"=","WILL.I.AM F/JUSTI...","#thatpower",7288,60,309,15,37.681,0.125,59,"18",9,7288,1416,38.399
"10",10,"=","FALL OUT BOY","My Songs Know Wha...",7212,55,408,-65,40.346,0.275,101,"22",10,7212,1015,40.346
"11",11,"+1","FLORIDA-GEORGIA L...","Cruise",7064,150,761,3,36.704,0.403,57,"8/35",11,7064,1411,36.704
"12",12,"-1","PITBULL","Feel This Moment",6871,-205,-1990,235,46.412,-1.395,136,"25",3,13073,1706,86.979
"13",13,"+1","ARIANA GRANDE","The Way f/Mac Mil...",6461,42,673,-62,35.751,-0.178,52,"17",13,6461,1373,35.929
"14",14,"-1","TAYLOR SWIFT","22",6300,-147,-757,-185,31.018,-0.523,80,"27",10,7057,2327,34.286
"15",15,"=","JASON DERULO","The Other Side",6190,78,602,-6,36.923,0.363,33,"38",15,6190,2399,36.923
"16",16,"=","KREWELLA","Alive",5641,-269,-1758,-69,38.441,-1.483,104,"74",9,7991,1026,53.493
"17",17,"=","MARIAH CAREY","#Beautiful f/Migu...",4904,138,1741,-190,29.795,0.516,16,"20",17,4904,3429,31.943
"18",18,"=","EMELI SANDE","Next To Me",4670,62,255,74,23.392,-0.149,95,"11",17,4670,560,23.77
"19",19,"+2","DAFT PUNK","Get Lucky",4448,223,1506,123,29.039,1.099,30,"16",19,4448,1506,29.039
"20",20,"-1","AVRIL LAVIGNE","Here's To Never G...",4380,31,300,-22,21.335,0.292,41,"26",19,4380,1758,21.335
"21",21,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",4155,-89,-407,-20,21.844,-0.681,128,"44",3,12353,6457,74.223
"22",22,"=","ZEDD","Clarity f/Foxes",3837,109,577,58,33.893,1.014,66,"33",21,3837,577,33.893
"23",23,"=","IMAGINE DRAGONS","Radioactive",3737,63,592,-78,21.393,0.727,39,"7",22,3737,813,21.393
"24",24,"=","ED SHEERAN","Lego House",2916,59,381,-58,16.185,0.226,73,"19",24,2916,788,16.185
"25",25,"=","CALVIN HARRIS F/E...","I Need Your Love",2877,45,418,-34,21.492,0.4,47,"51",25,2877,482,21.492
"26",26,"=","ANNA KENDRICK","Cups (Pitch Perfe...",2676,43,509,-56,17.014,0.231,55,"42",26,2676,599,17.014
"27",27,"=","LITTLE MIX","Wings",2438,-117,-321,-132,8.596,-0.373,88,"78",23,2763,389,14.241
"28",28,"+1","BRUNO MARS","Treasure",2318,262,1562,126,18.976,1.909,11,"55",28,2318,1562,18.976
"29",29,"+1","JENNIFER LOPEZ F/...","Live It Up",2065,115,247,-63,11.548,0.436,14,"29",29,2065,1818,17.613
"30",30,"-2","CHRIS BROWN","Fine China",2053,-14,217,-79,9.632,-0.095,33,"59",28,2067,533,9.87
"31",31,"+1","KE$HA","Crazy Kids",1623,65,507,-22,6.978,0.329,20,"373",31,1623,529,6.978
"32",32,"-1","FUN.","Carry On",1604,-54,-446,105,10.844,-0.003,134,"73",16,5029,935,27.572
"33",33,"+1","NIKKI WILLIAMS","Glowing",1393,25,131,-6,9.365,0.277,45,"201",33,1393,279,9.365
"34",34,"-1","MUMFORD & SONS","I Will Wait",1392,-21,-125,-5,8.157,-0.152,137,"109",14,6076,747,37.093
"35",35,"+2","MAROON 5","Love Somebody",1345,175,915,136,6.967,0.781,7,"31",35,1345,915,6.967
"36",36,"=","KELLY CLARKSON","People Like Us",1285,30,103,15,5.535,0.042,25,"144",34,1285,571,5.803
"37",37,"+3","ROBIN THICKE","Blurred Lines f/P...",1171,109,561,66,9.624,0.724,13,"4",37,1171,561,9.624
"38",38,"-3","MUSE","Madness",1163,-164,-894,5,5,-0.486,158,"103",22,3327,385,14.204
"39",39,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",1150,21,130,21,3.58,0.047,42,"174",38,1150,202,3.58
"40",40,"-2","HOT CHELLE RAE","Hung Up",1096,-45,-119,-39,4.446,-0.167,86,"365",34,1222,137,5.016
"41",41,"=","MKTO","Thank You",932,6,-12,25,2.846,-0.003,52,"--",37,976,203,2.93
"42",42,"=","EMBLEM3","Chloe (You're The...",882,25,221,3,3.561,0.023,24,"399",42,882,221,3.561
"43",43,"=","CAPITAL CITIES","Safe And Sound",879,26,123,2,4.459,0.176,31,"112",42,879,164,4.459
"44",44,"=","SEAN KINGSTON","Beat It f/Chris B...",595,24,122,-1,2.239,0.068,9,"140",44,595,144,2.239
"45",45,"=","LABRINTH","Beneath Your Beau...",539,21,117,6,4.89,0.236,5,"36",45,539,117,4.89
"46",46,"+1","PARAMORE","Still Into You",522,18,67,6,1.896,0.168,13,"267",46,522,186,1.896
"47",47,"-1","JAKE MILLER","A Million Lives",509,2,47,-9,0.883,-0.006,14,"--",46,509,106,0.889
"48",48,"=","LUPE FIASCO","Battle Scars f/Gu...",491,1,-47,16,5.348,-0.026,56,"148",41,718,187,5.384
"49",49,"=","A GREAT BIG WORLD","This Is The New Y...",480,3,88,-10,2.018,-0.073,3,"--",49,480,98,2.177
"50",50,"=","J. COLE","Power Trip f/Migu...",469,25,82,24,1.313,0.058,3,"--",50,469,82,1.313
