"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
28,"+1","CHER LLOYD Want U Back",1988,"+180",758,"+143",11.696,"+0.844",36,"41",28,1988,758,11.696
29,"-1","KIRKO BANGZ Drank In My Cup",1855,"+8",83,"+41",10.505,"+0.172",75,"74",28,1855,312,10.505
30,"=","THE WANTED Chasing The Sun",1785,"+34",186,"+20",13.131,"+0.251",44,"57",29,1785,423,13.131
31,"=","NEON TREES Everybody Talks",1703,"+33",166,"-16",9.54,"+0.065",69,"19",30,1703,240,9.541
32,"=","JASON MRAZ I Won't Give Up",1420,"+16",266,"-10",7.284,"+0.137",63,"25",32,1420,276,7.284
33,"=","GROUPLOVE Tongue Tied",1402,"+12",120,"-21",8.668,"-0.081",54,"53",31,1402,284,8.947
34,"=","DRAKE The Motto f/Lil Wayne",1110,"-22",-99,"-17",12.909,"-0.334",119,"60",25,2047,321,19.147
35,"=","OUTASIGHT Now Or Never",949,"+12",122,"-9",3.091,"+0.078",38,"--",35,949,206,3.091
36,"=","COLDPLAY Paradise",872,"+12",-58,"+16",5.809,"+0.058",88,"61",35,943,255,5.988
37,"=","SAMMY ADAMS Only One",836,"+15",64,"-5",3.881,"+0.086",29,"--",37,836,230,3.881
38,"=","FLO RIDA Whistle",739,"+79",349,"+59",4.798,"+0.563",12,"52",38,739,349,4.798
39,"=","KELLY CLARKSON Dark Side",709,"+58",370,"+16",3.858,"+0.516",8,"199",39,709,406,3.858
40,"=","ALEX CLARE Too Close",654,"+15",161,"+2",1.767,"+0.090",19,"47",38,654,194,1.767
41,"=","LINKIN PARK Burn It Down",538,"-5",168,"-49",1.651,"+0.059",11,"65",41,543,217,1.651
42,"+1","CHIDDY BANG Mind Your Manners f/Icona Po...",480,"+9",50,"+3",1.383,"+0.036",25,"--",41,480,99,1.383
43,"-1","SEAN KINGSTON Back 2 Life (Live It Up) f...",479,"+2",212,"-49",2.879,"+0.240",7,"--",42,479,305,2.879
44,"=","BREATHE CAROLINA Hit And Run",474,"+22",233,"-16",0.845,"+0.068",5,"--",44,474,272,0.845
45,"=","JAY SEAN I'm All Yours f/Pitbull",431,"-5",22,"-14",0.926,"-0.002",17,"--",42,436,205,0.948
46,"+1","FUN. Some Nights",429,"+24",121,"+13",2.429,"+0.120",7,"31",46,429,121,2.429
47,"+2","STEFANO I'm On A Roll f/New Boyz",400,"+18",63,"+17",0.923,"+0.070",14,"--",47,400,128,0.923
48,"-2","CHRIS RENE Young Homie",396,"-38",-368,"+11",1.735,"-0.206",98,"181",25,1933,226,8.787
49,"-1","THE CAB La La",392,"-12",-8,"-14",0.922,"-0.025",71,"--",43,412,82,0.995
50,"--","K'NAAN Hurt Me Tomorrow",368,"--",73,"--",0.968,"--",1,"--",50,368,73,0.968
