"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",15398,-1,-143,-56,116.684,-0.055,95,"2",1,15628,2790,120.877
"2",2,"=","RIHANNA","Diamonds",12305,-114,-674,-81,88.397,-0.893,100,"10",2,13317,2812,96.67
"3",3,"=","LUMINEERS","Ho Hey",12103,145,16,51,90.647,0.661,110,"5",3,12153,1921,93.601
"4",4,"=","FLO RIDA","I Cry",10635,6,-173,-28,75.628,0.624,111,"12",4,10865,1268,77.755
"5",5,"=","JUSTIN BIEBER","Beauty And A Beat...",9854,107,453,-18,71.929,0.423,78,"8",5,9854,1998,71.929
"6",6,"=","TAYLOR SWIFT","I Knew You Were T...",9526,201,455,87,69.125,1.125,46,"1",6,9526,2452,69.382
"7",7,"+2","MAROON 5","One More Night",8989,33,-34,101,67.041,0.526,170,"18",1,15401,1593,119.954
"8",8,"-1","NE-YO","Let Me Love You",8813,-211,-604,-125,61.236,-0.793,148,"47",4,12234,1345,90.373
"9",9,"-1","KE$HA","Die Young",8735,-234,-786,-140,70.671,-0.027,101,"20",1,15607,3842,121.911
"10",10,"=","PHILLIP PHILLIPS","Home",8313,-151,-603,-195,53.4,-0.571,177,"7",8,9023,1033,59.098
"11",11,"=","PINK","Try",8070,29,3,-37,51.827,0.472,68,"13",11,8121,1515,52.933
"12",12,"=","ED SHEERAN","The A Team",7924,12,85,-64,52.567,-0.266,138,"23",12,7933,1183,56.912
"13",13,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",7701,60,61,-15,58.902,0.427,117,"11",13,7701,1312,59.478
"14",14,"=","FUN.","Some Nights",6767,-27,12,17,47.355,0.088,208,"17",2,13297,1295,93.147
"15",15,"=","WILL.I.AM & BRITN...","Scream And Shout",5376,71,288,17,40.962,0.691,40,"4",15,5376,1543,40.962
"16",16,"=","PITBULL","Don't Stop The Pa...",5329,51,384,15,34.629,0.15,89,"9",15,5329,599,34.629
"17",17,"=","ALICIA KEYS","Girl On Fire",5304,66,255,-54,40.73,0.216,73,"19/44",15,5304,1171,40.73
"18",18,"+2","CALVIN HARRIS","Sweet Nothing f/F...",4586,88,54,32,35.865,0.114,50,"27",18,4586,875,36.476
"19",19,"-1","ONE DIRECTION","Little Things",4575,27,110,21,26.535,-0.103,47,"40",18,4575,1166,27.461
"20",20,"-1","MAROON 5","Daylight",4541,25,54,-60,27.017,0.458,42,"30",18,4566,1101,27.406
"21",21,"=","KELLY CLARKSON","Catch My Breath",4145,72,235,99,25.495,0.083,70,"28",18,4145,767,25.495
"22",22,"+1","THE SCRIPT","Hall Of Fame f/wi...",3839,21,-77,16,20.112,-0.005,110,"24",18,3937,493,20.971
"23",23,"-1","IMAGINE DRAGONS","It's Time",3800,-21,74,-40,25.083,-0.019,103,"15",22,3821,833,26.274
"24",24,"=","TAYLOR SWIFT","We Are Never Ever...",3467,-87,72,-162,20.034,-0.277,143,"21",2,13523,4592,90.881
"25",25,"=","NICKI MINAJ","Va Va Voom",2863,-62,-494,34,20.059,-0.373,77,"54",12,6322,1566,45.452
