"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PINK","Blow Me (One Last Ki...",12379,51,896,-37,82.655,1.056,80,"5",1,12379,2737,82.655
"2",2,"=","FLO RIDA","Whistle",11720,-114,-438,-93,71.01,-1.132,109,"6",1,12179,1412,76.089
"3",3,"=","MAROON 5","One More Night",11311,229,1593,89,76.133,0.781,66,"2",3,11311,1593,76.133
"4",4,"=","NEON TREES","Everybody Talks",10846,-25,358,-129,64.79,-0.178,166,"19",3,10891,1632,66.269
"5",5,"+2","JUSTIN BIEBER","As Long As You Love ...",9923,148,1078,23,71.208,0.5,79,"11",5,9923,1300,71.208
"6",6,"=","OWL CITY & CARLY RAE...","Good Time",9919,72,880,-44,69.127,0.464,88,"13",6,9919,1961,69.127
"7",7,"-2","DEMI LOVATO","Give Your Heart A Br...",9753,-260,-1543,-61,66.739,-1.074,206,"40",1,11880,1256,80.294
"8",8,"=","ELLIE GOULDING","Lights",8914,-231,-1322,-66,68.108,-1.528,225,"41",1,13999,1482,101.262
"9",9,"=","TAYLOR SWIFT","We Are Never Ever Ge...",8529,76,623,11,56.908,0.391,39,"3",9,8529,4592,56.908
"10",10,"=","FUN.","Some Nights",8321,144,1295,0,53.177,0.74,104,"4",10,8321,1295,53.177
"11",11,"=","KATY PERRY","Wide Awake",7645,-125,-1167,119,49.797,-0.799,123,"34",1,14124,2824,100.029
"12",12,"+1","ALEX CLARE","Too Close",7344,139,1164,-10,47.058,0.544,116,"7",12,7344,1328,47.058
"13",13,"-1","DAVID GUETTA","Titanium f/Sia",7285,-254,-1484,-41,54.811,-1.792,167,"42",3,11268,1091,79.723
"14",14,"=","NICKI MINAJ","Pound The Alarm",6583,11,401,-71,45.522,0.12,68,"29",13,6583,1036,45.522
"15",15,"=","CHRIS BROWN","Don't Wake Me Up",5448,77,530,22,43.25,0.751,97,"22",15,5448,982,43.25
"16",16,"=","ENRIQUE IGLESIAS","Finally Found You f/...",4423,77,1036,-109,29.64,0.448,24,"--",16,4423,1803,29.64
