"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MILEY CYRUS","Wrecking Ball",13731,-151,-1038,-43,93.333,-0.61,80,"10",1,15459,2954,107.57
"2",2,"=","IMAGINE DRAGONS","Demons",13271,248,1563,63,88.896,1.307,90,"7",2,13271,1982,88.896
"3",3,"=","AVICII","Wake Me Up",12789,-179,-1256,4,101.839,-0.549,126,"11",1,17010,2103,116.977
"4",4,"=","LORDE","Royals",12082,-183,-1312,23,79.78,-1.031,110,"4",1,16495,2817,112.509
"5",5,"=","EMINEM","The Monster f/Rih...",11778,328,2546,-78,88.049,2.054,32,"2/33",5,11778,2904,88.049
"6",6,"=","DRAKE","Hold On We're Goi...",11029,-104,-596,-47,62.163,-0.21,111,"17",4,11961,1610,74.25
"7",7,"=","ONEREPUBLIC","Counting Stars",10683,359,2554,-13,81.652,2.14,49,"3/86",7,10683,2567,81.652
"8",8,"=","SELENA GOMEZ","Slow Down",9717,17,-56,89,53.473,-0.592,104,"34",7,9868,1167,57.795
"9",9,"+2","PITBULL","Timber f/Ke$ha",8936,240,1421,93,59.923,2.05,47,"1",9,8936,1716,59.923
"10",10,"=","KATY PERRY","Unconditionally",8897,105,756,20,50.732,0.658,42,"14",9,8897,3384,50.732
"11",11,"-2","LADY GAGA","Applause",8563,-295,-2259,21,59.862,-1.496,110,"13",4,12273,3922,81.876
"12",12,"=","ZEDD","Stay The Night f/...",8003,85,950,-43,55.278,0.735,62,"20",12,8003,1238,55.278
"13",13,"=","KATY PERRY","Roar",7497,-319,-1816,-143,52.921,-1.624,111,"9",1,17176,6098,117.145
"14",14,"=","JUSTIN TIMBERLAKE","TKO",6677,-42,116,-36,31.294,-0.192,67,"61",11,6739,1724,32.813
"15",15,"=","NEIGHBOURHOOD","Sweater Weather",6406,71,600,-68,33.794,0.294,154,"15",15,6406,869,33.794
"16",16,"=","JASON DERULO","Marry Me",6064,58,198,38,31.534,0.061,77,"30",14,6064,856,31.947
"17",17,"=","LADY GAGA","Do What U Want f/...",6002,187,1369,-33,39.828,1.27,32,"16",17,6002,1408,39.828
"18",18,"=","PASSENGER","Let Her Go",5024,69,1074,-149,29.844,0.524,62,"8",18,5024,1223,29.844
"19",19,"=","ONE DIRECTION","Story Of My Life",4946,140,1032,7,28.08,1.203,31,"6",19,4946,1292,28.08
"20",20,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",4704,71,695,-40,26.795,0.595,77,"22",19,4704,762,26.795
"21",21,"=","ELLIE GOULDING","Burn",4124,155,1109,85,29.276,1.145,55,"12",21,4124,1109,29.276
"22",22,"=","LANA DEL REY","Summertime Sadnes...",3359,11,-342,163,28.631,-0.335,150,"106",2,13737,1923,88.403
"23",23,"=","TRAVIE MCCOY","Rough Water f/Jas...",2742,-112,-826,-60,13.081,-0.522,68,"84",20,3883,705,22.115
"24",24,"=","ENRIQUE IGLESIAS","Heart Attack",2658,-23,20,-53,12.264,-0.286,55,"63",24,2696,649,13.314
"25",25,"=","FALL OUT BOY","Alone Together",2596,19,183,-35,11.471,0.038,103,"43",25,2596,357,11.471
"26",26,"=","SARA BAREILLES","Brave",2395,34,234,31,14.539,0.216,90,"18",26,2395,380,14.539
"27",27,"=","JOHN NEWMAN","Love Me Again",2221,46,256,18,10.417,0.34,57,"68",27,2221,392,10.417
"28",28,"=","BRITNEY SPEARS","Perfume",2183,48,504,-30,9.679,0.332,21,"115",28,2183,896,9.679
"29",29,"=","ZENDAYA","Replay",2165,67,250,76,8.192,0.246,44,"65",29,2165,457,8.192
"30",30,"=","RIHANNA","What Now",1853,-131,-1241,72,8.029,-0.387,70,"131",19,4043,821,17.344
"31",31,"=","BASTILLE","Pompeii",1736,37,380,-51,12.68,0.378,22,"36",31,1736,548,12.68
"32",32,"+3","LORDE","Team",1502,143,917,47,10.332,0.957,7,"46",32,1502,917,10.332
"33",33,"-1","CALVIN HARRIS","Thinking About Yo...",1469,13,212,-24,8.75,0.173,29,"353",32,1469,239,8.75
"34",34,"-1","FLO RIDA","How I Feel",1450,74,429,49,6.92,0.199,22,"162",33,1450,429,6.92
"35",35,"+1","A GREAT BIG WORLD","Say Something w/C...",1352,117,656,52,8.414,0.695,8,"5/74",35,1352,656,8.414
"36",36,"-2","NEW POLITICS","Harlem",1343,-26,-9,-32,4.568,-0.135,86,"202",33,1377,285,4.934
"37",37,"+1","ARIANA GRANDE","Right There f/Big...",1110,37,97,50,5.291,0.094,28,"146",37,1110,258,5.513
"38",38,"-1","BRUNO MARS","Gorilla",1106,-59,-891,140,5.594,-0.265,82,"114",10,7264,1872,38.774
"39",39,"=","CHRIS WALLACE","Keep Me Crazy",1084,13,73,9,2.475,0.008,87,"--",39,1084,133,2.475
"40",40,"=","ROBIN THICKE","Feel Good",1025,25,254,1,3.648,0.052,13,"--",40,1025,544,3.648
"41",41,"=","TAYLOR SWIFT","Everything Has .....",967,-18,-568,147,4.772,-0.2,139,"140",14,5693,990,31.815
"42",42,"=","LUPE FIASCO","Old School Love f...",955,8,178,-23,4.729,0.185,13,"213",42,955,284,4.729
"43",43,"=","CHRIS BROWN","Love More f/Nicki...",874,7,7,16,3.974,-0.014,68,"99",39,1132,161,6.171
"44",44,"+1","EMBLEM3","3000 Miles",802,19,94,25,2.319,0.09,14,"--",44,802,149,2.319
"45",45,"-1","J. COLE","Crooked Smile f/T...",785,-71,-715,22,3.778,-0.162,103,"365",26,2407,332,12.679
"46",46,"=","CASH CASH","Take Me Home f/Be...",722,16,40,-2,2.729,0.182,13,"--",46,722,160,2.729
"47",47,"=","KATY PERRY","Dark Horse",644,19,161,0,5.579,0.276,8,"23",47,644,328,5.579
"48",48,"=","THE 1975","Chocolate",632,10,65,-3,1.586,0.029,6,"350",47,632,68,1.586
"49",49,"+1","DEMI LOVATO","Neon Lights",594,38,352,-15,2.292,0.194,2,"292",49,594,367,2.292
"50",50,"-1","BIG SEAN","Beware f/Lil Wayn...",576,-4,-59,2,3.488,0.048,35,"126",44,837,225,3.577
