"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",16243,-27,202,-156,115.36,-0.813,57,"3/33",1,16328,2904,116.491
"2",2,"=","ONEREPUBLIC","Counting Stars",15661,18,490,-64,108.688,-0.028,74,"2",2,15661,2609,108.716
"3",3,"=","PITBULL","Timber f/Ke$ha",14525,4,1489,-325,97.591,0.254,72,"1",3,14525,2001,97.591
"4",4,"=","IMAGINE DRAGONS","Demons",13970,-154,-445,-140,89.903,-1.568,115,"7",1,14595,1982,96.313
"5",5,"=","AVICII","Wake Me Up",10102,-138,-944,-3,75.855,-0.851,151,"13",1,17010,2103,116.977
"6",6,"=","ZEDD","Stay The Night f/...",9242,55,283,5,61.248,-0.564,87,"37",6,9242,1238,63.228
"7",7,"=","ELLIE GOULDING","Burn",8265,104,1061,-80,63.662,1.103,80,"15",7,8265,1500,63.662
"8",8,"=","LADY GAGA","Do What U Want f/...",8173,74,429,85,51.965,-0.171,57,"29",7,8173,1408,52.136
"9",9,"=","NEIGHBOURHOOD","Sweater Weather",8063,-6,503,-78,43.959,0.08,179,"11",7,8069,869,43.959
"10",10,"=","PASSENGER","Let Her Go",7741,44,619,-60,43.777,0.3,87,"5",10,7741,1223,43.777
"11",11,"+1","ONE DIRECTION","Story Of My Life",7594,83,643,-32,47.365,1.052,56,"6",11,7594,1292,47.365
"12",12,"+1","LORDE","Royals",7389,-85,-792,56,46.481,-0.606,135,"9",1,16495,2817,112.509
"13",13,"-2","MILEY CYRUS","Wrecking Ball",7287,-249,-1746,84,46.399,-1.346,105,"12",1,15459,2954,107.57
"14",14,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6386,30,219,7,35.169,0.026,102,"18",14,6386,764,36.292
"15",15,"=","DRAKE","Hold On We're Goi...",5883,-137,-783,-47,36.425,-0.582,136,"23",4,11961,1610,74.25
"16",16,"+1","LORDE","Team",5312,119,1089,-55,37.509,0.566,32,"24",16,5312,1348,37.509
"17",17,"+1","A GREAT BIG WORLD","Say Something w/C...",5240,129,1003,-18,33.682,0.863,33,"4/88",17,5240,1506,33.682
"18",18,"-2","KATY PERRY","Unconditionally",5192,-301,-2628,18,22.906,-1.399,67,"20",8,8987,3384,51.293
"19",19,"=","LADY GAGA","Applause",4729,-72,-599,-50,37.628,-0.104,135,"30",4,12273,3922,81.876
"20",20,"=","KATY PERRY","Roar",4239,-56,-691,10,31.76,-0.203,136,"10",1,17176,6098,117.145
"21",21,"=","BASTILLE","Pompeii",4217,67,772,-42,26.161,0.328,47,"19",21,4217,1030,26.161
"22",22,"=","KATY PERRY","Dark Horse",3914,158,1848,-109,32.414,0.883,33,"8",22,3914,1957,32.414
"23",23,"+1","JOHN NEWMAN","Love Me Again",3697,21,396,7,17.767,0.038,82,"67",23,3697,570,17.767
"24",24,"-1","SELENA GOMEZ","Slow Down",3501,-205,-1269,-8,18.205,-1.009,129,"64",7,9868,1167,57.795
