"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",14859,"-130",-477,"-98",93.275,"-0.876",101,"21",1,15543,2024,97.949
2,"=","IGGY AZALEA","Fancy f/Charlie XCX",14809,"+161",1784,"-185",99.471,"+1.712",75,"3/18",2,14809,2440,99.471
3,"=","PARAMORE","Ain't It Fun",14374,"+54",593,"-89",82.31,"-0.457",116,"15",2,14374,1853,83.623
4,"=","JOHN LEGEND","All Of Me",13053,"-212",-1208,"+73",94.819,"-1.180",126,"13",1,17233,2520,121.78
5,"=","DJ SNAKE & LIL JON","Turn Down For What",11869,"+76",1006,"-94",73.513,"+0.827",136,"10",5,11869,1490,73.513
6,"=","RIXTON","Me And My Broken Heart",11590,"-53",974,"-286",59.093,"-0.596",94,"26",6,11643,1397,59.689
7,"=","CALVIN HARRIS","Summer",11208,"+289",1904,"+80",77.232,"+1.877",75,"12",7,11208,1917,77.232
8,"=","ARIANA GRANDE","Problem f/Iggy Azalea",11130,"+366",2302,"+106",78.77,"+2.623",35,"1",8,11130,2439,78.77
9,"=","ED SHEERAN","Sing",10575,"-39",178,"-98",56.496,"-0.346",57,"17",6,10622,2778,57.807
10,"=","NICO & VINZ","Am I Wrong",9062,"+210",1467,"+6",55.959,"+1.982",64,"7",10,9062,1467,55.959
11,"=","KATY PERRY","Birthday",8856,"+16",525,"-91",51.454,"-0.077",59,"36",11,8856,2209,51.658
12,"=","JASON DERULO","Talk Dirty f/2 Chainz",8121,"-353",-2289,"-95",59.483,"-1.595",157,"60/81",1,16827,2775,114.964
13,"=","MKTO","Classic",7701,"+76",555,"-86",40.888,"+0.523",185,"24",13,7701,733,40.888
14,"=","DISCLOSURE","Latch f/Sam Smith",6144,"+154",1049,"+67",44.273,"+1.425",122,"14",14,6144,1049,44.273
15,"=","MAGIC!","Rude",6009,"+144",1169,"-16",42.547,"+1.136",49,"5",15,6009,1301,42.547
16,"=","PHARRELL WILLIAMS","Happy",5709,"-145",-882,"-25",33.041,"-1.056",137,"11",1,17173,2414,120.293
17,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5269,"-72",-298,"-43",21.525,"-0.318",72,"19",17,5675,1186,24.087
18,"=","NAUGHTY BOY","La La La f/Sam Smith",4841,"-487",-2067,"-239",23.984,"-1.719",143,"48",10,8642,984,45.102
19,"=","SAM SMITH","Stay With Me",4675,"+189",1334,"+81",28.282,"+1.443",23,"6",19,4675,1606,28.282
20,"=","NEON TREES","Sleeping With A Friend",4345,"-29",352,"-65",17.986,"-0.356",119,"72",20,4374,507,18.342
21,"+1","JASON DERULO","Wiggle f/Snoop Dogg",4200,"+209",1590,"+1",18.361,"+0.641",26,"8",21,4200,1590,18.361
22,"-1","PITBULL","Wild Wild Love f/GRL",3666,"-337",-1765,"-96",18.551,"-2.029",94,"45",13,6576,1068,37.145
23,"=","ONE DIRECTION","You & I",2963,"-14",178,"-29",10.86,"-0.157",40,"87",23,2977,850,11.109
24,"=","KONGOS","Come With Me Now",2807,"+43",378,"+32",10.844,"+0.089",47,"31",24,2807,628,10.844
25,"=","SHAKIRA","Empire",2744,"+45",493,"-36",11.262,"-0.108",68,"54",25,2744,529,11.37
26,"+1","ONEREPUBLIC","Love Runs Out",2617,"+121",831,"+33",14.842,"+0.795",33,"20",26,2617,831,14.842
27,"-1","TIESTO","Red Lights",2417,"-242",-1812,"+123",19.787,"-1.318",103,"110",15,6068,850,36.436
28,"=","KATY TIZ","The Big Bang",2346,"-12",88,"+8",10.468,"+0.277",70,"111",25,2380,878,13.692
29,"=","LORDE","Tennis Court",2089,"+84",571,"+19",9.047,"+0.203",36,"135",29,2089,590,9.047
30,"=","AFROJACK","Ten Feet Tall f/Wrabel",2038,"+44",317,"-1",8.257,"+0.087",66,"163",29,2038,359,8.257
31,"=","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1991,"+60",529,"-8",8.405,"+0.210",31,"37",31,1991,1126,13.019
32,"=","PHARRELL WILLIAMS","Come Get It Bae",1982,"+113",941,"-19",10.017,"+0.305",12,"57",32,1982,993,10.017
33,"=","JENNIFER LOPEZ","First Love",1894,"+110",489,"+41",10.134,"+0.339",17,"166",33,1894,716,10.134
34,"+1","SIA","Chandelier",1652,"+60",298,"+45",10.604,"+0.106",45,"23",34,1652,313,10.604
35,"-1","AJR","I'm Ready",1636,"+11",183,"-13",4.319,"+0.014",54,"53",31,1636,346,4.319
36,"=","TREY SONGZ","Na Na",1592,"+43",315,"-32",10.073,"+0.434",61,"63",35,1592,359,10.073
37,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",1403,"+127",725,"+45",6.609,"+0.544",10,"160",37,1403,725,6.609
38,"=","TIESTO","Wasted",1295,"+64",481,"+29",9.392,"+0.286",22,"131",37,1295,481,9.392
39,"=","BECKY G","Shower",1264,"+78",310,"+47",6.254,"+0.151",19,"79",39,1264,310,6.588
40,"=","HAIM","Forever",1182,"+35",60,"+2",4.629,"+0.095",43,"--",38,1182,264,4.629
41,"+1","RITA ORA","I Will Never Let You Down",876,"+27",233,"+9",2.423,"+0.037",10,"348",41,876,233,2.423
42,"-1","CHRISTINA PERRI","Human",847,"-123",-418,"-119",3.98,"-0.446",85,"50",30,1470,226,5.447
43,"+1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",845,"+37",317,"+3",9.584,"+0.215",10,"194",43,845,317,9.584
44,"-1","CHRIS BROWN","Loyal f/Lil' Wayne",802,"-10",-34,"-6",5.601,"+0.018",68,"151",42,854,230,5.601
45,"=","CHER LLOYD","Sirens",656,"+6",-6,"+0",1.153,"-0.004",15,"288",45,687,171,1.288
46,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",534,"+23",81,"+23",1.331,"+0.098",6,"159",46,534,81,1.331
47,"=","IMAGINE DRAGONS","On Top Of The World",415,"-6",71,"-19",1.917,"-0.082",3,"67",47,421,92,1.999
48,"+1","CHROMEO","Jealous (I Ain't With It)",395,"+12",92,"+12",1.508,"+0.020",3,"341",48,395,92,1.663
49,"-1","R5","(I Can't) Forget About You",358,"-32",-136,"-24",0.939,"-0.060",27,"--",48,585,114,1.371
50,"--","AVICII","Addicted To You",353,"--",131,"--",1.068,"--",1,"364",50,353,131,1.068
