"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13264,-90,-690,-89,84.119,-0.165,133,"13",1,13951,1685,86.013
"2",2,"=","ADELE Someone Like You",12891,-106,-538,-61,85.397,-1.121,94,"7",2,13563,2614,91.686
"3",3,"+1","DAVID GUETTA Without You f/Usher",12077,91,990,-98,70.362,0.192,74,"4",3,12077,1586,70.362
"4",4,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",11913,-111,-1144,51,83.591,-0.261,123,"10",1,14127,1893,93.336
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11491,-28,30,-105,67.814,-0.759,148,"17",4,11548,1097,70.438
"6",6,"=","LMFAO Sexy And I Know It",9984,53,575,-190,64.271,0.66,74,"3",6,9984,1530,64.271
"7",7,"=","RIHANNA We Found Love f/Calvin Harris",9925,257,1555,24,69.935,2.089,45,"1",7,9925,2184,69.935
"8",8,"=","FOSTER THE PEOPLE Pumped Up Kicks",8406,-147,-1650,135,49.551,-0.774,118,"9",3,12112,1356,70.246
"9",9,"=","DEV In The Dark",7869,11,1,13,51.486,0.781,103,"29",8,8037,1224,51.486
"10",10,"=","JASON DERULO It Girl",6543,24,71,-69,28.947,0.043,83,"19",10,6543,1048,28.947
"11",11,"=","KATY PERRY The One That Got Away",5903,100,1122,-65,36.764,0.629,33,"20",11,5903,1631,36.764
"12",12,"=","LMFAO Party Rock Anthem",5709,-92,-738,-19,36.924,-0.563,182,"18",1,14043,1859,94.193
"13",13,"+1","BRUNO MARS It Will Rain",5692,107,836,-39,33.339,0.776,37,"12",13,5692,1337,33.339
"14",14,"+1","KELLY CLARKSON Mr. Know It All",5593,11,268,-46,28.864,0.257,66,"21",13,5593,1093,28.864
"15",15,"-2","LADY GAGA You And I",5304,-333,-1945,-190,26.919,-1.568,92,"32",7,7824,1553,44.474
"16",16,"=","FLO RIDA Good Feeling",5033,137,946,-28,30.72,0.782,45,"5",16,5033,1207,30.72
"17",17,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4650,-150,-694,-68,29.67,-0.938,136,"95",2,11835,1599,78.403
"18",18,"=","NICKI MINAJ Fly f/Rihanna",4619,20,393,-116,25.076,0.003,52,"30",18,4619,987,25.076
"19",19,"=","BRITNEY SPEARS Criminal",3422,29,63,-40,16.328,-0.157,49,"52",19,3422,669,17.372
"20",20,"=","ALEXANDRA STAN Mr. Saxobeat",3259,-92,-778,0,31.492,-0.462,108,"91",18,4585,673,38.816
"21",21,"=","SELENA GOMEZ & THE SCENE Love You Like A...",3049,96,291,54,15.755,0.26,78,"50",21,3049,366,15.755
"22",22,"=","T-PAIN 5 O'clock f/Wiz Khalifa",2602,75,533,-34,16.833,0.543,32,"11",22,2602,637,16.833
"23",23,"=","GAVIN DEGRAW Not Over You",2334,89,451,45,10.764,0.244,76,"35",23,2334,451,10.764
"24",24,"+1","JESSIE J Domino",2081,53,304,-2,9.827,0.23,54,"56",24,2081,335,9.827
"25",25,"+1","LADY ANTEBELLUM Just A Kiss",1989,78,407,37,8.045,0.284,49,"42",25,1989,407,8.045
"26",26,"-2","ANDY GRAMMER Keep Your Head Up",1959,-94,-891,41,9.241,-0.328,136,"132",21,3215,355,13.959
