"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13891,"-33",133,"-296",85.913,"-0.058",128,"9",1,13951,1685,86.013
2,"=","ADELE Someone Like You",13338,"-63",-225,"-247",88.342,"-0.309",89,"3",2,13563,2614,91.686
3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12844,"-57",-757,"-88",86.798,"-0.197",118,"8",1,14127,1893,93.336
4,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11548,"+37",299,"-59",69.66,"-0.019",143,"14",4,11548,1097,70.438
5,"=","DAVID GUETTA Without You f/Usher",11448,"+190",888,"-107",69.333,"+0.318",69,"5",5,11448,1586,69.333
6,"+1","LMFAO Sexy And I Know It",9783,"+206",1339,"-68",61.677,"+1.099",69,"2",6,9783,1530,61.677
7,"-1","FOSTER THE PEOPLE Pumped Up Kicks",9500,"-256",-1665,"-330",54.759,"-1.046",113,"6",3,12112,1356,70.246
8,"=","RIHANNA We Found Love f/Calvin Harris",8885,"+262",1387,"-8",62.268,"+1.369",40,"1",8,8885,2184,62.268
9,"=","DEV In The Dark",8037,"+67",181,"-56",50.091,"+0.800",98,"28",8,8037,1224,50.748
10,"=","LADY GAGA You And I",6838,"-204",-830,"-156",33.923,"-0.999",87,"23",7,7824,1553,44.474
11,"=","JASON DERULO It Girl",6501,"+27",401,"-144",28.921,"+0.073",78,"15",11,6501,1048,28.921
12,"=","LMFAO Party Rock Anthem",6270,"-73",-446,"-157",40.456,"-0.712",177,"12",1,14043,1859,94.193
13,"=","PITBULL Give Me Everything f/Ne-Yo",5402,"-84",-496,"-89",37.849,"-0.145",177,"65",1,14233,1811,95.596
14,"=","KELLY CLARKSON Mr. Know It All",5360,"+27",53,"-120",26.988,"+0.487",61,"11",14,5360,1093,26.988
15,"+1","NICKI MINAJ Super Bass",5174,"+22",-291,"-28",36.565,"+0.120",177,"36",3,12009,1188,73.23
16,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",5143,"-143",-608,"-61",34.069,"-0.978",131,"85",2,11835,1599,78.403
17,"+1","KATY PERRY The One That Got Away",5142,"+171",1176,"-58",33.053,"+0.425",28,"16",17,5142,1631,33.053
18,"-1","BRUNO MARS It Will Rain",5130,"+155",904,"-34",29.2,"+0.956",32,"10",17,5130,1337,29.2
19,"=","NICKI MINAJ Fly f/Rihanna",4412,"+89",766,"-163",23.769,"+0.321",47,"25",19,4412,987,23.769
20,"=","FLO RIDA Good Feeling",4341,"+111",1047,"-155",26.769,"+0.413",40,"4",20,4341,1207,26.769
21,"=","BRITNEY SPEARS I Wanna Go",4079,"-24",-460,"-4",27.078,"-0.345",143,"130",1,12853,1768,82.422
22,"=","ALEXANDRA STAN Mr. Saxobeat",3812,"-135",-687,"-267",33.14,"-0.206",103,"77",18,4585,673,38.816
23,"=","BRITNEY SPEARS Criminal",3379,"+32",239,"-61",17.188,"-0.043",44,"50",23,3379,669,17.372
24,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2819,"+38",222,"-14",14.584,"+0.327",73,"41",24,2819,366,14.584
25,"=","ANDY GRAMMER Keep Your Head Up",2586,"-121",-570,"-88",11.527,"-0.287",131,"123",21,3215,355,13.959
26,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",2279,"+111",637,"+23",14.454,"+0.533",27,"7",26,2279,637,14.454
27,"=","LIL WAYNE How To Love",2278,"+5",-84,"-80",14.43,"-0.042",152,"48",9,8047,1328,45.275
28,"-2","THE SCRIPT Nothing",2237,"-111",-1281,"+115",12.039,"-0.814",97,"45",18,4360,722,20.667
29,"=","GAVIN DEGRAW Not Over You",2000,"+65",284,"+11",9.706,"+0.326",71,"34",28,2000,310,9.706
30,"=","JESSIE J Domino",1895,"+62",300,"+41",8.976,"+0.237",49,"64",30,1895,335,8.976
31,"=","LADY ANTEBELLUM Just A Kiss",1685,"+47",263,"-46",6.722,"+0.187",44,"39",31,1685,332,6.722
32,"=","DRAKE Headlines",1640,"+27",500,"-96",12.284,"-0.023",19,"21",32,1640,618,12.384
33,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1559,"+22",128,"-1",5.007,"+0.145",39,"155",33,1559,446,5.007
34,"=","HOT CHELLE RAE I Like It Like That f/New...",1538,"+35",148,"+25",6.429,"+0.184",35,"68",34,1538,407,6.429
35,"=","NICKELBACK When We Stand Together",1386,"+20",203,"+23",4.877,"+0.057",33,"57",35,1386,457,4.877
36,"+1","BREATHE CAROLINA Blackout",1348,"+24",131,"-20",5.358,"+0.049",71,"95",36,1348,211,5.358
37,"+1","JENNIFER LOPEZ Papi",1348,"+32",124,"-82",5.025,"+0.209",27,"217",37,1348,488,5.025
38,"-2","RIHANNA Cheers (Drink To That)",1299,"-49",-416,"-2",6.672,"-0.094",99,"40",10,8085,1594,43.942
39,"=","ENRIQUE IGLESIAS I Like How It Feels",965,"-72",-257,"-80",3.735,"-0.424",33,"328",37,1222,322,5.77
40,"=","LLOYD Dedication To My Ex...",908,"-94",-594,"-10",3.403,"-0.234",62,"235",29,1808,315,6.04
41,"+1","BEYONCE Countdown",855,"+18",101,"-2",2.224,"+0.041",20,"82",41,855,255,2.224
42,"+3","FRAY Heartbeat",813,"+97",397,"+61",3.037,"+0.459",8,"227",42,813,397,3.037
43,"-2","SEAN PAUL Got 2 Luv U f/Alexis Jordan",795,"-53",-223,"-38",3.103,"-0.090",54,"170",41,1033,196,4.384
44,"-1","COLDPLAY Paradise",794,"+40",157,"-25",2.33,"+0.009",21,"371",43,794,250,2.495
45,"+1","J. COLE Workout",735,"+48",283,"+20",8.974,"+0.087",11,"27",45,735,283,8.974
46,"-2","NEW BOYZ Better With The Lights Off",679,"-39",-834,"+99",2.845,"-0.190",91,"98",23,2777,423,10.454
47,"+1","OUTASIGHT Tonight Is The Night",641,"+53",408,"+1",2.632,"+0.271",3,"53",47,641,408,2.632
48,"-1","WE THE KINGS Say You Like Me",634,"+9",-18,"+1",1.354,"+0.005",46,"--",45,652,320,1.377
49,"--","PITBULL F/CHRIS BROWN International Love",584,"--",245,"--",3.364,"--",1,"256",49,584,245,3.364
50,"-1","THE CAB Bad",564,"+12",41,"-52",0.982,"+0.016",18,"457",47,564,106,0.982
