"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14246,143,748,118,106.177,0.928,112,"2",1,14246,2020,106.177
"2",2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13866,-98,-700,-17,101.831,-1.571,182,"26",1,14704,1905,116.982
"3",3,"=","TAYLOR SWIFT","I Knew You Were T...",13107,-316,-1587,-227,110.326,-1.341,111,"12",1,16073,2452,126.481
"4",4,"=","MAROON 5","Daylight",12558,24,564,-108,93.788,0.169,107,"15",4,12558,1308,93.788
"5",5,"=","WILL.I.AM & BRITN...","Scream And Shout",12123,-80,-741,4,89.102,-0.807,105,"9",3,13157,2182,99.406
"6",6,"=","CALVIN HARRIS","Sweet Nothing f/F...",10540,84,664,46,81.379,0.721,115,"27",6,10540,1126,81.379
"7",7,"=","BRUNO MARS","When I Was Your M...",9691,174,1348,14,73.423,0.936,54,"1",7,9691,1738,73.423
"8",8,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",9019,223,1299,177,64.893,0.976,55,"5",8,9019,6457,64.893
"9",9,"=","BRUNO MARS","Locked Out Of Hea...",8265,-143,-1020,-80,69.901,-1.246,160,"16",1,15928,2790,124.488
"10",10,"=","LUMINEERS","Ho Hey",7759,-141,-392,-112,57.311,-1.566,175,"22",2,13545,1921,101.636
"11",11,"=","IMAGINE DRAGONS","It's Time",7610,145,246,164,49.025,0.016,168,"29",11,7610,983,49.025
"12",12,"=","RIHANNA","Stay f/Mikky Ekko",7529,184,1260,-7,60.597,1.132,42,"3",12,7529,1617,60.597
"13",13,"+1","PITBULL","Feel This Moment",6812,33,563,-99,52.64,0.171,63,"7",13,6812,1516,52.64
"14",14,"-1","KELLY CLARKSON","Catch My Breath",6782,-3,-34,49,44.251,0.143,135,"33",13,6870,767,44.758
"15",15,"=","KE$HA","C'mon",6462,-275,-1369,-170,33.539,-1.641,84,"48",9,8228,1547,54.334
"16",16,"=","JUSTIN BIEBER","Beauty And A Beat...",5796,-227,-944,-51,43.045,-1.172,143,"57",2,12731,1998,87.772
"17",17,"=","OLLY MURS","Troublemaker f/Fl...",5005,13,189,19,33.275,0.232,83,"20",17,5005,766,33.287
"18",18,"=","MUMFORD & SONS","I Will Wait",4814,96,553,16,34.481,0.991,64,"18",18,4814,747,34.481
"19",19,"=","ONE DIRECTION","Kiss You",4525,-17,192,-91,22.151,-0.311,47,"59",19,4542,1186,22.924
"20",20,"+1","OF MONSTERS AND M...","Little Talks",4266,78,309,44,28.253,0.589,112,"19",20,4266,655,28.253
"21",21,"-1","PINK","Try",4224,-251,-1323,-169,32.847,-1.536,133,"41",6,9909,1515,66.33
"22",22,"=","KREWELLA","Alive",3843,74,722,-43,29.783,0.517,31,"71",22,3843,918,29.783
"23",23,"=","THE SCRIPT","Hall Of Fame f/wi...",3267,-135,-1527,78,17.408,-1.33,175,"37",16,5672,564,31.748
"24",24,"=","FALL OUT BOY","My Songs Know Wha...",3256,10,638,-120,16.124,0.515,28,"24",24,3256,1015,16.124
"25",25,"+4","DEMI LOVATO","Heart Attack",2901,432,1958,191,26.955,2.407,10,"11",25,2901,1958,26.955
"26",26,"-1","CHRIS WALLACE","Remember When (Pu...",2791,-30,-57,-40,13.981,-0.368,210,"132",24,2872,332,15.148
"27",27,"=","FUN.","Carry On",2769,37,366,-29,16.24,0.314,61,"17",27,2769,495,16.24
"28",28,"=","PINK","Just Give Me A Re...",2759,200,1210,-19,20.008,1.801,18,"6",28,2759,1229,20.008
"29",29,"-3","ALICIA KEYS","Girl On Fire",2635,-170,-786,-18,20.35,-0.453,138,"36",9,7658,1171,50.899
"30",30,"+1","ICONA POP","I Love It f/Charl...",2588,158,579,72,21.131,1.254,30,"34",29,2588,675,21.131
"31",31,"-1","NELLY","Hey Porsche",2377,-66,-136,-110,13.6,-0.693,51,"42",26,2524,673,14.908
"32",32,"=","HUNTER HAYES","Wanted",1907,-110,-561,-31,12.496,-0.655,147,"44",23,3020,368,18.605
"33",33,"=","MUSE","Madness",1884,31,318,-51,8.002,0.29,85,"43",32,1884,385,8.002
"34",34,"=","BRITT NICOLE","Gold",1664,1,89,-6,6.524,0.074,84,"77",29,1664,314,6.524
"35",35,"=","CHER LLOYD","With Ur Love f/Ju...",1555,47,171,54,8.325,0.165,28,"159",33,1555,571,8.325
"36",36,"=","EMELI SANDE","Next To Me",1422,20,256,-51,12.399,0.296,22,"60",36,1422,453,12.399
"37",37,"=","AFROJACK & CHRIS ...","As Your Friend",1396,55,90,104,8.7,0.048,38,"102",33,1396,362,9.977
"38",38,"+2","JUSTIN BIEBER","All Around The Wo...",1324,110,459,64,11.516,1.263,21,"202",38,1324,459,11.516
"39",39,"=","BAAUER","Harlem Shake",1277,34,357,-24,6.187,0.038,17,"4",38,1277,488,6.257
"40",40,"-2","NE-YO","Forever Now",1272,24,134,4,11.187,0.01,44,"282",35,1272,269,11.68
"41",41,"=","ONEREPUBLIC","If I Lose Myself",989,22,46,28,3.2,0.001,33,"234",38,989,318,3.2
"42",42,"=","TREY SONGZ","Simply Amazing",903,-49,-152,-58,5.268,-0.492,42,"197",35,1070,243,6.918
"43",43,"=","TAYLOR SWIFT","22",898,122,521,94,7.021,0.885,7,"129",43,898,521,7.021
"44",44,"=","A$AP ROCKY","F**kin Problems f...",773,20,34,5,4.101,0.121,35,"32",41,773,154,4.101
"45",45,"=","LITTLE MIX","Wings",747,40,202,21,2.616,0.187,15,"208",44,747,203,2.616
"46",46,"=","MIGUEL","Adorn",596,2,80,-24,7.634,0.063,119,"164",33,1329,248,9.94
"47",47,"=","BENNY BENASSI","Cinema f/Gary Go",594,14,48,36,3.682,0.179,28,"241",43,594,155,4.68
"48",48,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",564,25,163,-20,1.662,0.09,7,"--",48,564,211,1.662
"49",49,"=","HOT CHELLE RAE","Hung Up",512,22,86,10,1.632,0.205,13,"--",48,512,102,1.632
"50",50,"=","STEFANO","Yes To Love",481,-8,39,-28,0.869,0.003,21,"--",46,489,70,0.869
