"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY The One That Got Away",13251,"-65",-114,"-72",79.22,"-0.431",113,"35",1,13402,1631,80.623
"2",2,"+1","FLO RIDA Good Feeling",12923,"-16",132,"-36",85.048,"-0.358",125,"5",2,12995,1657,85.747
"3",3,"-1","BRUNO MARS It Will Rain",12874,"-148",-659,"-104",77.981,"-1.492",117,"15",1,13635,2024,86.477
"4",4,"=","RIHANNA We Found Love f/Calvin Harris",12667,"-120",-713,"-40",86.995,"-0.483",125,"10",1,14238,2184,95.593
"5",5,"=","ADELE Set Fire To The Rain",11174,"+167",1263,"-6",72.174,"+1.138",64,"2",5,11174,2301,72.174
"6",6,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9114,"+3",52,"+17",47.962,"-0.169",158,"28",6,9123,1208,48.131
"7",7,"=","JESSIE J Domino",8891,"+135",843,"-24",52.745,"+0.505",134,"7",7,8891,1524,52.745
"8",8,"=","LMFAO Sexy And I Know It",7965,"-126",-812,"-2",52.34,"-0.774",154,"9",2,12000,1530,74.768
"9",9,"=","DAVID GUETTA Without You f/Usher",7181,"-141",-757,"-47",45.312,"-0.655",154,"38",1,13428,1586,84.476
"10",10,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",6413,"+193",1229,"+63",40.993,"+1.231",48,"3",10,6413,1674,40.993
"11",11,"=","GAVIN DEGRAW Not Over You",6184,"+21",271,"-20",31.967,"+0.128",156,"16",10,6184,547,31.967
"12",12,"=","J. COLE Workout",5751,"-7",170,"-66",33.79,"+0.087",96,"24",12,5772,659,34.202
"13",13,"=","GYM CLASS HEROES Ass Back Home",5719,"+84",757,"-19",36.474,"+0.491",65,"12",13,5719,1379,36.474
"14",14,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5487,"-75",-868,"+75",34.035,"-0.414",213,"34",1,13951,1685,86.013
"15",15,"+1","PITBULL F/CHRIS BROWN International Love",5349,"+82",800,"-24",35.239,"+0.656",86,"8",15,5349,1058,35.239
"16",16,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5340,"-33",-218,"-11",34.643,"+0.046",203,"17",1,14127,1893,93.336
"17",17,"=","JAY Z & KANYE WEST N***** In Paris",5142,"+8",279,"-53",36.23,"-0.254",83,"13",15,5142,785,36.602
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4945,"+12",265,"-69",22.651,"+0.176",120,"27",17,4945,639,22.651
"19",19,"=","BREATHE CAROLINA Blackout",4532,"+33",228,"+67",23.598,"-0.468",156,"26",19,4532,498,24.36
"20",20,"=","RIHANNA You Da One",4453,"-24",-109,"-31",22.631,"-0.477",78,"29",17,4573,3394,36.963
"21",21,"=","OUTASIGHT Tonight Is The Night",3840,"+46",299,"+74",19.262,"+0.341",88,"30",21,3840,506,19.262
"22",22,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",3650,"+125",1101,"-57",22.271,"+1.009",20,"1",22,3650,1410,22.271
"23",23,"=","FRAY Heartbeat",3189,"+46",206,"+3",13.418,"+0.106",93,"64",23,3189,677,13.418
"24",24,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3022,"+87",512,"-9",19.923,"+1.078",65,"6",24,3022,619,19.923
"25",25,"+1","WANTED Glad You Came",2924,"+132",1227,"-27",17.725,"+0.813",20,"32",25,2924,1330,17.725
"26",26,"-1","DRAKE Headlines",2684,"-120",-1136,"+63",16.531,"-0.551",104,"55",16,4778,754,30.781
"27",27,"=","KELLY CLARKSON Mr. Know It All",2497,"-25",-419,"+61",12.206,"-0.235",146,"53",11,6408,1093,34.137
"28",28,"=","BIG TIME RUSH Music Sounds Better With U",2020,"+40",335,"-15",7.468,"+0.174",62,"593",28,2020,409,7.468
"29",29,"+1","BIG SEAN Dance (A$$)",1829,"+50",366,"+38",13.91,"+0.403",55,"25",29,1829,366,13.91
"30",30,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1735,"-88",-1248,"+169",8.94,"-0.534",112,"57",10,6640,1264,34.118
"31",31,"+1","WILL.I.AM T.H.E (The Hardest Ever)",1522,"-1",114,"+19",5.577,"-0.101",51,"48",30,1523,355,5.769
"32",32,"-1","LADY GAGA Marry The Night",1496,"-210",-1635,"+23",8.832,"-1.017",80,"100",14,5499,1570,30.701
"33",33,"=","JOJO Disaster",1394,"+55",234,"+74",4.853,"+0.203",76,"406",33,1394,234,4.853
"34",34,"=","LMFAO Sorry For Party Rocking",1383,"+68",565,"-9",7.354,"+0.316",18,"134",34,1383,574,7.354
"35",35,"=","DRAKE Take Care f/Rihanna",1309,"+70",396,"+20",14.593,"+0.411",21,"21",35,1309,396,14.593
"36",36,"=","WE THE KINGS Say You Like Me",1204,"+7",89,"+3",3.027,"-0.070",131,"376",34,1204,320,3.097
"37",37,"=","COLBIE CAILLAT Brighter Than The Sun",1040,"+7",121,"-18",3.382,"+0.077",83,"42",36,1040,157,3.382
"38",38,"=","COLDPLAY Princess Of China",998,"+8",66,"-10",4.816,"-0.054",63,"70",36,998,155,4.87
"39",39,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",947,"+24",83,"+32",3.919,"+0.171",35,"298",39,947,195,3.919
"40",40,"=","TRAIN Drive By",897,"+28",270,"-24",3.07,"+0.155",13,"59",40,897,418,3.07
"41",41,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",861,"+20",161,"-1",3.364,"+0.074",16,"80",40,861,295,3.364
"42",42,"=","AVICII Levels (ID)",735,"+30",260,"+5",5.077,"+0.541",23,"--",42,735,260,5.077
"43",43,"=","CHRISTINA PERRI A Thousand Years",698,"+21",102,"+9",2.609,"+0.144",23,"37",43,698,131,2.609
"44",44,"=","NICKI MINAJ Fly f/Rihanna",635,"-31",-245,"-37",3.105,"-0.161",132,"143",15,4998,987,27.303
"45",45,"=","DEV & ENRIQUE IGLESIAS Naked",614,"+25",293,"-24",2.653,"+0.123",7,"572",45,614,318,2.653
"46",46,"=","MIKE POSNER Looks Like Sex",472,"-29",-115,"-30",1.884,"-0.113",38,"323",43,602,166,2.626
"47",47,"=","DAUGHTRY Crawling Back To You",419,"-17",-36,"-19",1.383,"-0.058",92,"435",44,591,134,2
"48",48,"=","CHILDISH GAMBINO Heartbeat",398,"+8",82,"+3",2.324,"-0.042",6,"160",48,398,82,2.366
"49",49,"=","DRAKE Make Me Proud f/Nicki Minaj",342,"+13",-8,"+20",1.998,"-0.093",8,"45",49,357,50,2.567
"50",50,"--","TYGA Rack City",321,"--",190,"--",2.108,"--",1,"4",50,321,190,2.108
