"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","JUSTIN TIMBERLAKE","Mirrors",15864,243,1143,169,109.859,1.289,58,"5",1,15864,3114,109.859
"2",2,"=","PINK","Just Give Me A Re...",15132,-77,-323,-44,105.578,-0.208,88,"3",1,15624,1949,106.133
"3",3,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",14874,195,1408,-1,98.872,0.968,66,"1",3,14874,2448,98.872
"4",4,"=","RIHANNA","Stay f/Mikky Ekko",12286,-414,-1869,-289,77.615,-2.396,112,"19",1,15599,1920,102.136
"5",5,"=","DEMI LOVATO","Heart Attack",11944,36,513,-71,73.754,0.258,80,"13",5,11944,2482,73.754
"6",6,"=","ICONA POP","I Love It f/Charl...",11627,115,1092,-6,77.103,0.285,100,"9",6,11627,1359,77.103
"7",7,"=","BRUNO MARS","When I Was Your M...",8969,-224,-1009,-121,51.563,-1.41,124,"16",1,16011,2737,106.569
"8",8,"+1","SELENA GOMEZ","Come & Get It",8179,181,1218,52,48.418,0.944,40,"4",8,8179,2034,48.418
"9",9,"-1","PITBULL","Feel This Moment",7674,-325,-2357,16,51.656,-2.058,133,"28",3,13073,1706,86.979
"10",10,"=","WILL.I.AM F/JUSTI...","#thatpower",7218,94,456,80,38.017,-0.381,56,"20",10,7218,1416,38.399
"11",11,"=","FALL OUT BOY","My Songs Know Wha...",7047,104,491,70,39.838,0.602,98,"14",11,7047,1015,39.838
"12",12,"+1","FLORIDA-GEORGIA L...","Cruise",6704,11,797,-128,35.572,0.237,54,"7/27",12,6704,1411,35.572
"13",13,"-1","TAYLOR SWIFT","22",6657,-196,-356,-340,32.377,-0.974,77,"29",10,7057,2327,34.286
"14",14,"=","KREWELLA","Alive",6437,-191,-1334,-163,42.188,-1.144,101,"56",9,7991,1026,53.493
"15",15,"=","ARIANA GRANDE","The Way f/Mac Mil...",6283,141,673,83,35.404,0.619,49,"15",15,6283,1373,35.404
"16",16,"=","JASON DERULO","The Other Side",5963,116,679,37,35.53,0.492,30,"32",16,5963,2399,35.53
"17",17,"+1","EMELI SANDE","Next To Me",4464,52,31,9,23.672,-0.055,92,"21",17,4464,560,23.77
"18",18,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",4394,-25,-422,90,23.726,-0.008,125,"30",3,12353,6457,74.223
"19",19,"+1","MARIAH CAREY","#Beautiful f/Migu...",4298,243,1397,-242,27.37,1.208,13,"11",19,4298,3429,31.943
"20",20,"-1","AVRIL LAVIGNE","Here's To Never G...",4253,67,208,29,21.067,0.214,38,"18",19,4253,1758,21.067
"21",21,"+1","DAFT PUNK","Get Lucky",3750,222,1181,111,24.764,1.559,27,"8",21,3750,1181,24.764
"22",22,"+1","ZEDD","Clarity f/Foxes",3526,37,467,-80,30.153,0.99,63,"26",21,3526,547,30.153
"23",23,"+1","IMAGINE DRAGONS","Radioactive",3489,49,726,-62,19.441,0.436,36,"6",22,3489,813,19.441
"24",24,"-3","OLLY MURS","Troublemaker f/Fl...",3451,-204,-1694,105,22.429,-1.068,153,"55",10,7829,1121,42.345
