"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13712,26,267,-27,89.23,0.251,91,"6",1,13712,2301,89.23
"2",2,"=","JESSIE J Domino",11874,91,726,-18,66.312,0.496,161,"31",2,11874,1524,66.312
"3",3,"=","FLO RIDA Good Feeling",11433,-207,-637,-86,70.705,-0.34,152,"25",1,13154,1657,85.747
"4",4,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",10774,303,2034,-83,71.195,2.156,47,"3",4,10774,2321,71.195
"5",5,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",10684,53,847,-71,61.669,0.578,75,"15",4,10684,1674,61.669
"6",6,"=","RIHANNA We Found Love f/Calvin Harris",9292,-134,-508,-83,70.098,-1.063,152,"34",1,14238,2184,95.593
"7",7,"=","PITBULL F/CHRIS BROWN International Love",8828,92,842,-20,56.559,-0.11,113,"26",7,8828,1086,56.669
"8",8,"=","GYM CLASS HEROES Ass Back Home",7775,91,549,10,50.922,0.752,92,"29",8,7775,1379,50.922
"9",9,"=","BRUNO MARS It Will Rain",7252,-154,-1183,21,43.175,-1.044,144,"43",1,13635,2024,86.477
"10",10,"=","KATY PERRY The One That Got Away",7053,-111,-1767,306,38.51,-0.283,140,"79",1,13402,1631,80.623
"11",11,"=","GAVIN DEGRAW Not Over You",6978,-46,80,-41,37.103,-0.568,183,"44",10,7039,547,37.933
"12",12,"=","WANTED Glad You Came",6814,107,909,-28,40.04,0.279,47,"4",12,6814,1330,40.04
"13",13,"=","SELENA GOMEZ & THE SCENE Love You Like A...",5945,-153,-956,62,34.014,-0.062,185,"60",6,9154,1208,48.131
"14",14,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5786,166,1014,37,35.38,0.543,92,"11",14,5786,1014,35.38
"15",15,"-1","LMFAO Sexy And I Know It",5655,12,-266,107,33.227,0.218,181,"12",2,12000,1530,74.768
"16",16,"=","OUTASIGHT Tonight Is The Night",5096,57,436,8,25.186,0.126,115,"49",16,5096,572,25.186
"17",17,"=","DRAKE Take Care f/Rihanna",4783,110,652,-7,37.159,0.564,48,"21",17,4783,1220,37.159
"18",18,"=","KATY PERRY Part Of Me",4340,353,2119,-103,31.079,1.477,11,"5",18,4340,3625,31.672
"19",19,"=","LMFAO Sorry For Party Rocking",3980,32,274,-8,16.455,-0.134,45,"67",19,3980,1009,16.853
"20",20,"=","BREATHE CAROLINA Blackout",3563,-192,-839,-90,17.78,-0.905,183,"71",17,4661,498,24.36
"21",21,"=","HOT CHELLE RAE I Like It Like That f/New...",3504,-165,-1180,-16,13.476,-0.573,147,"47",15,5237,639,24.246
"22",22,"=","JAY Z & KANYE WEST N***** In Paris",3112,-153,-940,-10,21.628,-1.035,110,"35",15,5155,785,36.602
"23",23,"+1","CHRIS BROWN Turn Up The Music",2770,137,924,5,14.144,0.493,23,"10",23,2770,987,14.144
"24",24,"-1","MADONNA Give Me All Your Luvin'",2653,-69,-234,-59,14.667,-0.434,20,"53",20,4569,4569,39.788
"25",25,"+1","CALVIN HARRIS Feel So Close",2481,152,1308,-20,20.11,1.022,15,"75",25,2481,1328,20.11
"26",26,"-1","J. COLE Workout",2441,-73,-1148,146,17.939,-0.393,123,"72",12,5803,659,35.209
"27",27,"=","TRAIN Drive By",2401,72,377,37,9.792,0.308,40,"28",26,2401,500,9.792
"28",28,"=","JOJO Disaster",1946,-17,54,-34,7.704,0.009,103,"363",27,1975,318,7.704
"29",29,"+1","FLO RIDA Wild Ones f/Sia",1815,112,670,-1,15.515,0.403,20,"32",29,1815,671,15.515
"30",30,"-1","COLDPLAY Princess Of China",1803,10,99,-32,8.93,0.186,90,"64",29,1809,363,8.93
"31",31,"+1","NICKI MINAJ Starships",1776,271,764,133,14.034,1.114,10,"8",31,1776,1773,18.287
"32",32,"-1","FRAY Heartbeat",1479,-152,-907,-20,6.419,-0.526,120,"125",22,3331,677,14.271
"33",33,"=","WE THE KINGS Say You Like Me",1442,-13,-30,-4,4.387,0.019,158,"330",31,1486,320,4.492
"34",34,"=","AVICII Levels (ID)",1334,-5,55,-27,9.497,0.181,50,"95",33,1339,260,9.722
"35",35,"+1","CHRISTINA PERRI A Thousand Years",1310,32,211,8,5.793,0.19,50,"36",35,1310,211,5.793
"36",36,"+1","JASON DERULO Breathing",1232,10,160,-39,4.253,0.078,20,"290",36,1232,432,4.253
"37",37,"-2","BIG SEAN Dance (A$$)",1229,-94,-464,-29,8.797,-0.677,82,"76",26,2066,366,15.151
"38",38,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1166,-20,-34,-17,3.537,-0.083,43,"97",35,1209,295,4.016
