"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KE$HA","Die Young",15342,116,743,15,118.786,0.876,68,"6",1,15342,3842,118.786
"2",2,"+1","BRUNO MARS","Locked Out Of Heaven",13099,318,1784,135,103.339,2.286,62,"3",2,13099,2790,103.339
"3",3,"-1","MAROON 5","One More Night",12988,-145,-900,-23,99.772,-0.883,137,"13",1,15401,1593,119.954
"4",4,"=","RIHANNA","Diamonds",12181,256,1225,160,93.077,2.073,67,"8",4,12181,2812,93.077
"5",5,"=","NE-YO","Let Me Love You",11889,146,477,103,89.06,0.726,115,"26",4,11889,1345,89.77
"6",6,"=","FUN.","Some Nights",10986,-242,-1403,-117,77.407,-1.195,175,"14",2,13297,1295,93.147
"7",7,"+1","FLO RIDA","I Cry",9055,183,1115,54,65.595,1.177,78,"10",7,9055,1268,65.595
"8",8,"-1","ALEX CLARE","Too Close",8952,-271,-1818,-82,57.308,-2.474,187,"37",4,11973,1328,81.998
"9",9,"=","CHRIS BROWN","Don't Wake Me Up",7616,-234,-1632,-19,52.196,-1.516,168,"53",6,10385,1456,75.301
"10",10,"=","TAYLOR SWIFT","We Are Never Ever Ge...",7057,-312,-1968,-105,47.04,-2.546,110,"25",2,13523,4592,90.881
"11",11,"=","PHILLIP PHILLIPS","Home",6994,-1,321,-43,49.114,-0.145,144,"7",11,6995,1033,49.801
"12",12,"=","LUMINEERS","Ho Hey",6685,233,1401,201,54.008,1.063,77,"4",12,6685,1401,54.008
"13",13,"+1","JUSTIN BIEBER","Beauty And A Beat f/...",6564,255,983,232,49.803,1.638,45,"12",13,6564,1998,49.803
"14",14,"-1","JUSTIN BIEBER","As Long As You Love ...",6391,-57,-991,86,48.056,-0.831,150,"46",2,13498,1300,100.233
"15",15,"=","NICKI MINAJ","Va Va Voom",6188,-35,228,-142,43.867,0.062,44,"23",13,6223,1566,43.867
"16",16,"=","ED SHEERAN","The A Team",5528,61,597,-51,45.435,0.722,105,"27",16,5528,868,45.435
"17",17,"=","PINK","Try",5269,193,915,82,33.136,1.564,35,"15",17,5269,1515,33.136
"18",18,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",4692,102,473,-15,37.508,1.26,84,"20",18,4692,904,37.508
"19",19,"=","ONEREPUBLIC","Feel Again",4058,22,-52,61,24.404,0.34,87,"35",19,4153,813,25.014
"20",20,"=","PITBULL","Don't Stop The Party",3367,58,249,-31,21.621,0.476,56,"19",20,3367,554,21.621
"21",21,"=","THE SCRIPT","Hall Of Fame f/will....",3076,75,132,94,16.138,0.434,77,"21",21,3076,493,16.138
"22",22,"+1","KELLY CLARKSON","Catch My Breath",2683,107,363,-49,15.257,0.882,37,"44",22,2683,767,15.257
"23",23,"-1","ENRIQUE IGLESIAS","Finally Found You f/...",2646,-274,-1514,-120,16.741,-1.719,95,"106",12,7155,1803,47.652
"24",24,"+1","BRIDGIT MENDLER","Ready Or Not",2491,11,63,-4,15.244,-0.086,90,"64",24,2491,336,15.584
"25",25,"+2","IMAGINE DRAGONS","It's Time",2464,64,296,8,17.966,0.416,70,"24",25,2464,446,17.966
"26",26,"=","ELLIE GOULDING","Anything Could Happe...",2439,30,44,-1,14.019,0.152,70,"34",26,2439,455,14.019
"27",27,"-3","PSY","Gangnam Style",2429,-102,-722,65,16.43,-0.954,84,"2",10,7746,1695,59.817
"28",28,"=","TAYLOR SWIFT","I Knew You Were Trou...",2407,337,1521,230,18.99,2.676,13,"11",28,2407,1521,18.99
"29",29,"=","CHER LLOYD","Oath f/Becky G",2053,64,185,46,10.583,0.001,56,"74",28,2053,343,11.061
"30",30,"+2","ALICIA KEYS","Girl On Fire",1930,104,432,64,18.641,0.248,40,"5/29",30,1930,436,18.641
"31",31,"+2","CALVIN HARRIS","Sweet Nothing f/Flor...",1924,133,748,77,19.358,1.312,17,"43",31,1924,748,19.358
"32",32,"+2","LUDACRIS F/USHER/DAV...","Rest Of My Life",1850,81,456,22,13.825,0.721,20,"93",32,1850,615,13.825
"33",33,"-3","TRAIN","50 Ways To Say Goodb...",1784,-89,-781,104,10.724,-0.372,120,"52",16,4812,717,29.769
"34",34,"+1","HUNTER HAYES","Wanted",1725,16,209,-52,9.051,0.228,49,"33",31,1725,368,9.051
"35",35,"-4","ONE DIRECTION","Live While We're You...",1706,-124,-667,-36,9.319,-0.606,73,"56",15,5363,2151,28.68
"36",36,"=","ONE DIRECTION","Little Things",1671,117,723,29,12.558,0.638,14,"66",36,1671,789,12.558
"37",37,"=","CHRIS WALLACE","Remember When (Push ...",1449,21,63,28,5.828,0.06,112,"--",32,1449,131,5.828
"38",38,"+1","MAROON 5","Daylight",1317,164,856,94,7.222,0.868,9,"134",38,1317,856,7.222
"39",39,"-1","MEGAN & LIZ","Bad For Me",1274,-21,-14,-33,3.989,-0.271,84,"366",33,1330,313,4.799
"40",40,"+1","MIGUEL","Adorn",1167,25,6,8,7.761,-0.246,49,"73",37,1177,248,9.94
"41",41,"-1","THE READY SET","Give Me Your Hand",1156,13,84,-14,3.724,0.003,35,"--",39,1156,324,3.781
"42",42,"+2","WILL.I.AM & BRITNEY ...","Scream And Shout",1059,172,706,74,7.956,0.942,7,"--",42,1059,706,7.956
"43",43,"-1","CARLY RAE JEPSEN","This Kiss",1007,-26,-134,-21,4.856,-0.151,51,"139",36,1149,234,5.767
"44",44,"-1","THE WANTED","I Found You",909,-22,16,-46,7.313,-0.095,51,"78",42,931,173,7.408
"45",45,"=","OF MONSTERS AND MEN","Little Talks",826,28,167,16,3.277,0.162,14,"40",44,826,185,3.277
"46",46,"+1","CONOR MAYNARD","Turn Around f/Ne-Yo",716,4,49,-4,2.634,0.034,25,"--",44,716,281,2.803
"47",47,"-1","TREY SONGZ","2 Reasons f/T.I.",705,-57,-291,-24,5.675,-0.416,105,"201",25,2118,262,13.967
"48",48,"=","MACKLEMORE & RYAN LE...","Thrift Shop f/Wanz",702,43,151,57,7.711,0.407,14,"16",46,702,160,7.711
"49",49,"=","KANYE WEST","Clique f/Big Sean & ...",429,-8,1,-4,2.254,-0.072,26,"31",48,466,94,3.286
"50",50,"=","SAM AND THE WOMP","Bom Bom",370,13,73,10,1.255,0.059,2,"--",50,370,73,1.255
