"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13409,37,1268,-182,87.321,0.291,77,"1",1,13409,1893,87.321
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",11469,-159,-366,-204,72.935,-1.922,90,"14",2,11835,1599,78.403
3,"=","BRITNEY SPEARS I Wanna Go",10197,-241,-1550,-37,62.911,-1.226,102,"35",1,12853,1768,82.422
4,"+1","FOSTER THE PEOPLE Pumped Up Kicks",9858,48,868,-126,59.68,-0.013,72,"4",4,9858,1302,59.693
5,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",9571,-310,-1699,-148,54.17,-1.887,119,"26",1,14935,2322,96.531
6,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9549,220,1251,91,55.921,1.203,87,"6",6,9549,1251,55.921
7,"-1","NICKI MINAJ Super Bass",9099,-247,-1211,-128,59.324,-1.721,136,"21",3,12009,1188,73.23
8,"=","LMFAO Party Rock Anthem",8594,-190,-1120,-33,56.96,-1.89,136,"7",1,14043,1859,94.193
9,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",8315,49,567,-37,51.428,0.669,102,"11",9,8315,1017,51.428
10,"+1","ADELE Someone Like You",8105,225,1925,-57,58.63,2.191,48,"3",10,8105,1982,58.63
11,"-1","RIHANNA Cheers (Drink To That)",8085,9,309,-45,43.15,-0.592,58,"8",10,8085,1594,43.942
12,"=","PITBULL Give Me Everything f/Ne-Yo",7683,-100,-169,-83,54.194,-0.973,136,"22",1,14233,1811,95.596
13,"=","LADY GAGA You And I",7031,18,320,-63,40.356,0.342,46,"10",13,7031,1553,40.356
14,"=","ONEREPUBLIC Good Life",6581,-225,-1012,-180,41.144,-0.853,136,"28",6,9571,978,57.364
15,"=","DEV In The Dark",6171,-11,670,-143,39.544,-0.379,57,"13",15,6182,1224,39.923
16,"=","HOT CHELLE RAE Tonight Tonight",5342,-81,-1119,150,27.645,-0.392,136,"18",5,10036,838,54.593
17,"=","DAVID GUETTA Without You f/Usher",5114,163,1377,-55,32.797,0.941,28,"9",17,5114,1586,32.797
18,"+2","JASON DERULO It Girl",4201,64,407,46,20.506,0.413,37,"12",18,4201,1048,20.506
19,"-1","IYAZ Pretty Girls",4146,-153,-534,-125,17.728,-1.002,111,"48",17,4770,659,22.767
20,"-1","LIL WAYNE How To Love",4042,-121,-988,86,28.8,-0.867,111,"16",9,8047,1328,45.275
21,"=","THE SCRIPT Nothing",3573,21,96,-33,17.119,0.222,56,"37",21,3577,722,17.119
22,"=","ALEXANDRA STAN Mr. Saxobeat",3479,31,473,27,27.216,0.406,62,"32",22,3479,567,27.216
23,"+1","KELLY CLARKSON Mr. Know It All",3143,65,909,-64,17.22,0.142,20,"43",23,3143,1093,17.22
24,"-1","LADY GAGA The Edge Of Glory",3112,-84,-478,-33,17.778,-0.536,136,"39",3,11672,2193,68.045
25,"=","KELLY ROWLAND Motivation f/Lil Wayne",2778,-100,-79,-135,13.165,-0.502,81,"56",21,2998,415,15.279
26,"+3","LMFAO Sexy And I Know It",2769,146,894,44,16.274,0.931,28,"5",26,2769,894,16.274
27,"-1","AFROJACK Take Over Control f/Eva Simons",2743,-44,-62,-17,21.16,-0.975,96,"52",25,2836,435,23.455
28,"=","ANDY GRAMMER Keep Your Head Up",2723,0,260,-43,10.151,-0.067,90,"79",25,2723,355,10.218
29,"-2","THE BAND PERRY If I Die Young",2525,-227,-1198,-139,14.758,-0.972,136,"23",11,6052,768,32.555
30,"=","NEW BOYZ Better With The Lights Off",2179,25,290,-6,7.488,0.061,50,"46",29,2179,423,7.488
31,"=","PATRICK STUMP This City f/Lupe Fiasco",1546,21,320,-17,6.984,0.182,27,"172",31,1546,386,6.984
32,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1346,30,262,-9,6.143,0.178,32,"36",32,1346,306,6.143
33,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1206,-29,50,-59,9.25,-0.372,38,"53",32,1238,297,10.079
34,"=","MATT NATHANSON Faster",1166,3,56,4,3.722,-0.064,74,"112",32,1166,166,3.849
35,"=","DEMI LOVATO Skyscraper",1112,-10,121,-33,6.318,-0.058,43,"--",35,1122,194,6.477
36,"=","WIZ KHALIFA No Sleep",1077,-2,0,-10,3.22,-0.047,41,"77",34,1084,246,3.907
37,"=","LLOYD Dedication To My Ex...",1044,34,291,-8,4.263,-0.005,21,"244",37,1044,299,4.268
38,"=","SWEDISH HOUSE MAFIA Save The World",926,-43,-91,-65,3.813,-0.069,50,"162",36,1017,229,4.776
39,"=","GAVIN DEGRAW Not Over You",876,46,141,41,2.779,0.183,30,"--",39,876,243,2.779
40,"+2","JESSIE J Domino",594,29,288,-12,2.589,0.155,8,"437",40,594,300,2.589
41,"-1","BREATHE CAROLINA Blackout",582,9,61,3,1.091,0.046,30,"263",40,582,92,1.091
42,"+4","NICKI MINAJ Fly f/Rihanna",580,64,297,52,3.329,0.508,6,"59",42,580,297,3.329
43,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",557,7,95,2,2.095,0.108,13,"105",43,557,126,2.095
44,"-3","SKYLAR GREY Invisible",537,-36,-130,-25,1.546,-0.039,36,"--",40,683,131,1.658
45,"=","KREAYSHAWN Gucci Gucci",533,-8,61,-24,2.434,-0.048,16,"62",43,546,112,2.568
47,"-3","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",503,-46,-305,-18,2.5,-0.251,136,"--",12,5432,615,27.03
46,"+2","BRITNEY SPEARS Criminal",503,68,386,31,3.582,0.175,3,"780",46,503,386,3.582
48,"-1","WE THE KINGS Say You Like Me",471,21,302,-18,1.085,0.043,5,"--",47,471,320,1.085
49,"=","TYGA Far Away f/Chris Richardson",420,-11,9,-10,1.069,0.042,13,"153",45,438,112,1.069
50,"=","LADY ANTEBELLUM Just A Kiss",412,31,146,17,1.663,0.13,3,"--",50,412,146,1.663
