"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","FLO RIDA","Whistle",11957,"+127",887,"-44",75.806,"+1.079",97,"7",1,11957,1412,75.806
"2",2,"-1","DEMI LOVATO","Give Your Heart A Br...",11861,"+9",136,"+8",79.828,"+0.110",194,"29",1,11880,1256,80.294
"3",3,"=","ELLIE GOULDING","Lights",11130,"-5",-431,"+106",87.309,"-0.029",213,"31",1,13999,1482,101.262
"4",4,"=","PINK","Blow Me (One Last Ki...",10736,"+163",850,"+126",74.259,"+1.145",68,"8/75",4,10736,2737,74.259
"5",5,"+1","DAVID GUETTA","Titanium f/Sia",9978,"-29",-643,"+116",71.956,"-0.457",155,"27",3,11268,1091,79.723
"6",6,"-1","KATY PERRY","Wide Awake",9957,"-105",-673,"+142",65.839,"-0.169",111,"25",1,14124,2824,100.029
"7",7,"=","NEON TREES","Everybody Talks",9909,"+82",499,"+19",66.11,"+0.445",154,"13",7,9909,1632,66.11
"8",8,"=","MAROON 5","One More Night",8626,"+88",1115,"-77",61.083,"+1.402",54,"4",8,8626,1241,61.083
"9",9,"=","OWL CITY & CARLY RAE...","Good Time",8435,"+101",762,"+57",57.276,"+0.957",76,"11",8,8435,1961,57.276
"10",10,"=","JUSTIN BIEBER","As Long As You Love ...",8189,"+168",975,"+141",58.3,"+1.192",67,"9",10,8189,1300,58.3
"11",11,"=","TAYLOR SWIFT","We Are Never Ever Ge...",7499,"+128",814,"+150",50.986,"+0.926",27,"2",11,7499,4592,50.986
"12",12,"+3","FUN.","Some Nights",6404,"+73",573,"-6",40.12,"+0.612",92,"5",12,6404,1097,40.12
"13",13,"+1","CHER LLOYD","Want U Back",6329,"-141",-1103,"-50",32.859,"-1.057",121,"14",9,8069,1103,45.503
"14",14,"+3","NICKI MINAJ","Pound The Alarm",5791,"+141",812,"+108",37.59,"+0.394",56,"18",14,5791,1036,37.59
"15",15,"+1","CALVIN HARRIS","Let's Go f/Ne-Yo",5713,"-176",-1787,"+177",37.112,"-0.890",135,"45",5,9398,1254,61.384
"16",16,"+2","ALEX CLARE","Too Close",5439,"+73",602,"-29",37.892,"+0.659",104,"6",16,5439,838,37.892
"17",17,"+2","CHRIS BROWN","Don't Wake Me Up",4432,"+72",670,"-72",33.201,"+0.737",85,"24",17,4432,982,33.201
"18",18,"+2","USHER","Scream",4056,"-60",-514,"+33",27.636,"-0.241",137,"65",6,9627,2323,68.266
"19",19,"+3","KARMIN","Hello",3772,"+173",831,"+116",21.789,"+1.295",34,"68",19,3772,1012,21.789
"20",20,"+1","JASON MRAZ","I Won't Give Up",3759,"-6",140,"-82",25.988,"-0.186",148,"20",20,3773,443,26.174
"21",21,"+2","KELLY CLARKSON","Dark Side",3559,"+39",124,"+10",18.202,"+0.377",93,"46",20,3559,493,18.412
"22",22,"+2","NO DOUBT","Settle Down",2892,"-176",-1088,"-119",12.703,"-1.227",54,"79",19,4315,1467,23.29
"23",23,"+2","TRAIN","50 Ways To Say Goodb...",2842,"+100",564,"+32",14.637,"+1.014",37,"16",23,2842,717,14.637
"24",24,"+2","DAVID GUETTA","I Can Only Imagine f...",2633,"+135",437,"+100",18.263,"+1.069",43,"62",24,2633,589,18.263
"25",25,"+2","NE-YO","Let Me Love You",2386,"+102",295,"+43",17.788,"+0.752",32,"34",25,2386,580,17.788
"26",26,"+2","OLLY MURS","Heart Skips A Beat",2253,"+77",233,"+91",12.039,"+0.336",59,"95",26,2253,401,12.039
"27",27,"+3","ENRIQUE IGLESIAS","Finally Found You f/...",2197,"+281",1276,"+147",17.321,"+1.661",12,"--",27,2197,1276,17.321
"28",28,"+1","LINKIN PARK","Burn It Down",1988,"+32",148,"+11",8.934,"+0.172",96,"57",28,1988,383,8.934
"29",29,"+2","CONOR MAYNARD","Vegas Girl",1562,"+52",219,"+38",7.01,"+0.505",44,"149",29,1562,260,7.01
"30",30,"+3","PHILLIP PHILLIPS","Home",1267,"+49",234,"+30",6.294,"+0.343",61,"12",30,1267,311,6.294
"31",31,"+1","THE WANTED","Chasing The Sun",1189,"-172",-1336,"+67",6.891,"-0.762",129,"97",16,4729,656,26.67
"32",32,"+2","PITBULL","Get It Started f/Sha...",980,"-23",-135,"-21",4.853,"-0.219",57,"213",31,1218,277,6.217
"33",33,"+3","ED SHEERAN","The A Team",957,"+32",204,"+9",6.338,"+0.377",22,"63",33,957,204,6.338
"34",34,"+1","MATCHBOX TWENTY","She's So Mean",913,"-69",-71,"-72",3.998,"-0.622",85,"50",33,1064,574,5.015
"35",35,"+2","TREY SONGZ","2 Reasons f/T.I.",884,"+18",140,"-10",5.527,"-0.119",22,"124",35,884,243,6.102
"36",36,"+2","AUSTIN MAHONE","Say Somethin",817,"+41",134,"+46",4.15,"+0.133",38,"282",36,817,183,4.15
"37",37,"+2","USHER","Numb",804,"+34",405,"-27",3.77,"+0.273",8,"--",37,804,451,3.77
"38",38,"+2","ZEDD","Spectrum f/Matthew K...",797,"+32",162,"+15",4.156,"+0.280",20,"287",38,797,253,4.156
"39",39,"+3","ONEREPUBLIC","Feel Again",785,"+71",494,"+31",3.622,"+0.354",4,"58",39,785,494,3.622
"40",40,"+1","CHRIS WALLACE","Remember When (Push ...",773,"+16",62,"+21",2.231,"+0.018",29,"--",37,773,122,2.399
