"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14427,"-15",-316,"+14",91.986,"-0.981",83,"4",1,14935,2322,96.531
"2",2,"=","LMFAO Party Rock Anthem",12749,"-50",-732,"+84",85.036,"-0.200",100,"5",1,14043,1859,94.193
"3",3,"=","BRITNEY SPEARS I Wanna Go",12006,"+165",871,"+48",78.542,"+1.296",66,"11",3,12006,1768,78.542
"4",4,"=","NICKI MINAJ Super Bass",11670,"+158",514,"+83",69.939,"+0.320",100,"14",4,11670,1188,69.939
"5",5,"=","PITBULL Give Me Everything f/Ne-Yo",10189,"-212",-1066,"-115",70.271,"-0.936",100,"21",1,14233,1811,95.596
"6",6,"=","HOT CHELLE RAE Tonight Tonight",9898,"+137",402,"+89",53.868,"+0.467",100,"9",6,9898,838,53.868
"7",7,"=","ONEREPUBLIC Good Life",9519,"+68",70,"+84",55.625,"+0.514",100,"7",6,9519,978,55.625
"8",8,"=","BAD MEETS EVIL Lighters f/Bruno Mars",8732,"+221",1149,"+53",55.093,"+0.857",54,"6/79",8,8732,1599,55.093
"9",9,"=","LIL WAYNE How To Love",7969,"+24",273,"-39",45.119,"-0.156",75,"8",9,7969,1328,45.275
"10",10,"=","LADY GAGA The Edge Of Glory",6882,"-128",-1479,"+119",41.301,"-0.940",100,"32",3,11672,2193,68.045
"11",11,"=","THE BAND PERRY If I Die Young",6021,"-5",421,"-95",31.409,"+0.166",100,"13",11,6026,768,31.409
"12",12,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5934,"+277",1649,"+154",34.793,"+1.422",41,"2",12,5934,1649,34.793
"13",13,"-1","ADELE Rolling In The Deep",5796,"-30",-954,"+160",37.114,"-0.063",100,"16",1,14295,2273,96.15
"14",14,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5341,"-13",-2,"-23",27.03,"+0.084",100,"33",12,5432,615,27.03
"15",15,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5169,"+136",882,"+46",29.036,"+0.632",66,"15",15,5169,1017,29.036
"16",16,"+2","RIHANNA Cheers (Drink To That)",4855,"+190",1315,"-2",29.904,"+0.853",22,"--",16,4855,1594,29.904
"17",17,"-1","FOSTER THE PEOPLE Pumped Up Kicks",4838,"+137",1219,"-33",27.432,"+0.787",36,"3",16,4838,1252,27.432
"18",18,"-1","BLACK EYED PEAS Just Can't Get Enough",4672,"-3",-244,"+48",30.738,"+0.224",100,"64",2,13366,715,84.474
"19",19,"=","CHRIS BROWN She Ain't You",4083,"-130",-219,"-138",23.116,"-0.630",89,"58",16,4328,635,24.246
"20",20,"=","BEYONCE Best Thing I Never Had",3968,"-232",-604,"-243",17.344,"-1.178",72,"30",15,4574,856,22.192
"21",21,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3958,"+126",700,"+33",21.852,"+0.717",51,"10",21,3958,839,21.852
"22",22,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3797,"-37",-46,"-51",17.911,"-0.534",75,"49",19,3899,611,20.698
"23",23,"=","PITBULL Rain Over Me",3335,"-14",160,"-24",18.737,"-0.322",40,"28",23,3349,813,19.382
"24",24,"=","IYAZ Pretty Girls",2943,"+81",522,"+19",13.883,"+0.301",75,"47",24,2943,522,13.883
"25",25,"=","BLACK EYED PEAS Don't Stop The Party",2618,"-47",-14,"-73",10.006,"-0.252",48,"118",24,2690,492,10.42
"26",26,"=","COLDPLAY Every Teardrop Is A Waterfall",2125,"-13",69,"-43",10.944,"+0.252",55,"41",26,2154,446,10.944
"27",27,"=","KELLY ROWLAND Motivation f/Lil Wayne",1998,"+32",215,"+5",8.978,"+0.285",45,"44",27,1998,338,8.978
"28",28,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1974,"+43",315,"+35",16.413,"+0.294",100,"81",18,4031,605,23.761
"29",29,"+2","LADY GAGA You And I",1863,"+246",1144,"+133",11.949,"+1.255",10,"20",29,1863,1144,11.949
"30",30,"-1","ANDY GRAMMER Keep Your Head Up",1771,"+55",289,"+20",6.312,"+0.188",54,"62",29,1771,289,6.312
"31",31,"-1","AFROJACK Take Over Control f/Eva Simons",1737,"+36",226,"+9",16.906,"-0.003",60,"50",30,1737,236,16.909
