"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"+1","IGGY AZALEA","Fancy f/Charlie XCX",15007,"+198",1703,"-81",101.431,"+1.960",76,"2/22",1,15007,2440,101.431
"2",2,"-1","JUSTIN TIMBERLAKE","Not A Bad Thing",14705,"-154",-506,"-29",91.524,"-1.751",102,"28",1,15543,2024,97.949
"3",3,"=","PARAMORE","Ain't It Fun",14375,"+1",493,"-100",82.097,"-0.213",117,"20",2,14375,1853,83.623
"4",4,"=","JOHN LEGEND","All Of Me",12849,"-204",-1237,"-29",93.829,"-0.990",127,"8",1,17233,2520,121.78
"5",5,"=","DJ SNAKE & LIL JON","Turn Down For What",11868,"-1",798,"-208",73.938,"+0.425",137,"9",5,11869,1490,73.938
"6",6,"=","RIXTON","Me And My Broken Heart",11629,"+39",897,"-77",59.316,"+0.223",95,"38",6,11643,1397,59.689
"7",7,"+1","ARIANA GRANDE","Problem f/Iggy Azalea",11528,"+398",2437,"+135",81.896,"+3.126",36,"1",7,11528,2439,81.896
"8",8,"-1","CALVIN HARRIS","Summer",11364,"+156",1825,"-79",78.604,"+1.372",76,"12",7,11364,1917,78.604
"9",9,"=","ED SHEERAN","Sing",10548,"-27",135,"-43",56.244,"-0.252",58,"21",6,10622,2778,57.807
"10",10,"=","NICO & VINZ","Am I Wrong",9271,"+209",1529,"+62",57.506,"+1.547",65,"5",10,9271,1529,57.506
"11",11,"=","KATY PERRY","Birthday",8943,"+87",538,"+13",51.25,"-0.204",60,"40",11,8943,2209,51.658
"12",12,"+1","MKTO","Classic",7858,"+157",656,"+101",41.772,"+0.884",186,"30",12,7858,733,41.772
"13",13,"-1","JASON DERULO","Talk Dirty f/2 Chainz",7843,"-278",-2299,"-10",58.413,"-1.070",158,"48/69",1,16827,2775,114.964
"14",14,"=","DISCLOSURE","Latch f/Sam Smith",6322,"+178",1089,"+40",45.286,"+1.013",123,"13",14,6322,1089,45.286
"15",15,"=","MAGIC!","Rude",6144,"+135",1102,"-67",43.361,"+0.814",50,"14",15,6144,1301,43.361
"16",16,"=","PHARRELL WILLIAMS","Happy",5606,"-103",-813,"+69",31.77,"-1.271",138,"10",1,17173,2414,120.293
"17",17,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5104,"-165",-488,"-190",21.137,"-0.388",73,"29",17,5675,1186,24.087
"18",18,"+1","SAM SMITH","Stay With Me",4863,"+188",1365,"+31",30.327,"+2.045",24,"4",18,4863,1606,30.327
"19",19,"-1","NAUGHTY BOY","La La La f/Sam Smith",4394,"-447",-2203,"-136",22.381,"-1.603",144,"53",10,8642,984,45.102
"20",20,"+1","JASON DERULO","Wiggle f/Snoop Dogg",4392,"+192",1604,"+14",19.054,"+0.693",27,"6",20,4392,1604,19.054
"21",21,"-1","NEON TREES","Sleeping With A Friend",4330,"-15",298,"-54",17.75,"-0.236",120,"74",20,4374,507,18.342
"22",22,"=","PITBULL","Wild Wild Love f/GRL",3328,"-338",-1920,"-155",16.988,"-1.563",95,"49",13,6576,1068,37.145
"23",23,"=","ONE DIRECTION","You & I",2997,"+34",209,"+31",11.063,"+0.203",41,"90",23,2997,850,11.109
"24",24,"=","KONGOS","Come With Me Now",2898,"+91",435,"+57",11.135,"+0.291",48,"35",24,2898,628,11.135
"25",25,"+1","ONEREPUBLIC","Love Runs Out",2749,"+132",849,"+18",15.537,"+0.695",34,"27",25,2749,849,15.537
"26",26,"-1","SHAKIRA","Empire",2746,"+2",411,"-82",11.137,"-0.125",69,"59",25,2746,529,11.37
"27",27,"+1","KATY TIZ","The Big Bang",2358,"+12",55,"-33",10.791,"+0.323",71,"126",25,2380,878,13.692
"28",28,"-1","TIESTO","Red Lights",2188,"-229",-1723,"+89",18.105,"-1.682",104,"120",15,6068,850,36.436
"29",29,"+1","AFROJACK","Ten Feet Tall f/Wrabel",2143,"+105",373,"+56",8.674,"+0.417",67,"163",29,2143,373,8.674
"30",30,"-1","LORDE","Tennis Court",2128,"+39",528,"-43",9.198,"+0.151",37,"133",29,2128,590,9.198
"31",31,"+1","PHARRELL WILLIAMS","Come Get It Bae",2054,"+72",902,"-39",9.87,"-0.147",13,"55",31,2054,993,10.017
"32",32,"-1","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",2035,"+44",487,"-42",8.418,"+0.013",32,"43",31,2035,1126,13.019
"33",33,"=","JENNIFER LOPEZ","First Love",2009,"+115",541,"+52",10.422,"+0.288",18,"159",33,2009,716,10.422
"34",34,"=","SIA","Chandelier",1696,"+44",321,"+23",10.589,"-0.015",46,"32",34,1696,321,10.604
"35",35,"+1","TREY SONGZ","Na Na",1655,"+63",322,"+7",10.367,"+0.294",62,"66",35,1655,359,10.367
