"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","THE WEEKND","Can't Feel My Face",18624,-109,-134,-103,113.435,-0.507,79,"1",1,18773,4549,114.623
"2",2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",17088,363,1810,208,104.984,1.428,108,"11",2,17088,2026,104.984
"3",3,"=","OMI","Cheerleader",15772,-454,-1909,-322,98.983,-1.742,116,"8",1,18752,2755,109.867
"4",4,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",15393,136,1500,-119,85.513,0.559,65,"18/42",4,15393,4663,85.513
"5",5,"+1","DEMI LOVATO","Cool For The Summer",12241,356,1604,267,66.53,0.675,56,"17",5,12241,4704,66.53
"6",6,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",12179,64,295,-14,76.074,0.691,137,"20",5,12179,1280,76.074
"7",7,"=","TAYLOR SWIFT","Bad Blood",11335,-499,-2625,-272,65.334,-2.73,100,"51/72",1,19566,6848,120.08
"8",8,"=","ED SHEERAN","Photograph",10810,165,1068,5,70.479,1.678,103,"14",8,10810,1068,70.479
"9",9,"=","RACHEL PLATTEN","Fight Song",10314,103,435,58,47.027,0.185,100,"6",8,10314,1603,52.805
"10",10,"=","R. CITY","Locked Away f/Adam Levine",9483,256,1470,29,60.692,2.515,47,"3",10,9483,2124,60.692
"11",11,"=","FALL OUT BOY","Uma Thurman",9221,88,536,94,52.708,0.364,128,"15",11,9221,1055,52.901
"12",12,"=","FIFTH HARMONY","Worth It f/Kid Ink",8557,-376,-3226,80,47.386,-1.933,175,"28",4,14593,1718,78.088
"13",13,"=","ZEDD","Beautiful Now f/Jon Bellion",6361,15,329,-62,28.805,-0.08,90,"73",13,6361,915,28.885
"14",14,"=","5 SECONDS OF SUMMER","She's Kinda Hot",6275,105,384,83,28.046,0.291,40,"37",14,6275,3244,28.046
"15",15,"=","ONE DIRECTION","Drag Me Down",6061,112,883,-32,30.285,0.522,26,"5",15,6061,3358,30.285
"16",16,"+1","TORI KELLY","Should've Been Us",5713,-24,-118,-60,22.425,-0.2,84,"45",15,5839,919,23.381
