"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17304,5,512,-128,115.69,-0.106,65,"13",1,17403,2576,116.283
2,"+1","NICO & VINZ","Am I Wrong",16314,224,1367,-24,111.244,0.849,94,"4",2,16314,2409,111.244
3,"-1","IGGY AZALEA","Fancy f/Charlie XCX",16049,-156,-637,-54,107.355,-0.956,105,"5/28",1,17156,2440,116.166
4,"=","CALVIN HARRIS","Summer",14693,-36,-31,-115,92.645,-0.781,105,"12",3,14765,1917,95.785
5,"=","MAGIC!","Rude",13490,316,1802,48,91.978,1.818,79,"2",5,13490,2272,91.978
6,"=","DISCLOSURE","Latch f/Sam Smith",10418,86,845,-23,71.902,0.305,152,"10",6,10418,1508,71.902
7,"=","SAM SMITH","Stay With Me",10173,162,1365,1,67.563,0.903,53,"3",7,10173,1606,67.563
8,"=","PARAMORE","Ain't It Fun",9122,-175,-1495,64,56.111,-1.28,146,"34",2,14464,1853,84.721
9,"=","MKTO","Classic",9021,6,132,-37,54.561,0.892,215,"23",9,9119,733,54.561
10,"=","KATY PERRY","Birthday",7772,-447,-1684,-413,36.305,-2.624,89,"67",7,9576,2209,52.775
11,"=","JASON DERULO","Wiggle f/Snoop Dogg",7473,-54,21,-116,35.451,-0.595,56,"6",11,7555,1666,36.719
12,"=","ONEREPUBLIC","Love Runs Out",7014,80,721,-50,38.274,0.304,63,"15",12,7014,1336,38.274
13,"=","MAROON 5","Maps",6950,100,1434,-266,42.006,0.579,18,"7",13,6950,4866,42.006
14,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",6464,-182,-974,27,42.254,-0.438,131,"50",1,15543,2024,97.949
15,"=","RIXTON","Me And My Broken Heart",5485,-338,-2175,-32,29.955,-1.322,124,"61",6,11699,1397,59.689
16,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",5311,66,852,-110,26.74,0.484,40,"37",16,5311,1152,26.74
17,"=","PHARRELL WILLIAMS","Come Get It Bae",5247,57,430,-49,23.188,-0.013,42,"33",16,5247,993,23.201
18,"=","KONGOS","Come With Me Now",4934,6,451,-93,19.482,0.11,77,"25",18,4934,652,19.482
19,"=","ED SHEERAN","Sing",4232,-247,-2099,93,21.122,-0.78,87,"18",6,10622,2778,57.807
20,"=","JENNIFER LOPEZ","First Love",4180,12,327,-32,21.803,0.074,47,"170",20,4180,853,21.803
21,"+1","CHARLI XCX","Boom Clap",3846,256,1646,94,22.011,1.335,20,"9",21,3846,1646,22.011
