"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"17",17,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",5957,148,1726,-639,46.284,0.209,11,"7",12,6495,6457,59.334
"18",18,"-1","KE$HA","Die Young",5728,-89,-1030,78,49.901,-1.243,122,"50",1,15607,3842,121.911
"19",19,"=","KELLY CLARKSON","Catch My Breath",5128,3,235,-121,32.02,0.32,91,"22",18,5128,767,32.02
"20",20,"=","ONE DIRECTION","Little Things",4870,-158,-292,-220,26.598,-0.67,68,"46",17,5162,1166,29.586
"21",21,"=","IMAGINE DRAGONS","It's Time",4773,100,515,124,37.85,0.959,124,"19",21,4773,833,37.85
"22",22,"=","THE SCRIPT","Hall Of Fame f/wi...",4423,28,184,75,22.443,0.131,131,"18",18,4423,493,22.806
"23",23,"+1","HUNTER HAYES","Wanted",2683,23,120,28,14.43,0.198,103,"28",23,2683,368,14.43
"24",24,"-1","LUDACRIS F/USHER/...","Rest Of My Life",2681,-139,-393,-122,17.384,-1.225,74,"116",23,3244,615,24.425
"25",25,"=","OLLY MURS","Troublemaker f/Fl...",2235,98,648,34,14.573,0.809,39,"39",25,2235,648,14.573
"26",26,"=","OF MONSTERS AND M...","Little Talks",2119,36,279,5,13.153,0.422,68,"26",26,2119,349,13.153
"27",27,"=","CHRIS WALLACE","Remember When (Pu...",2076,8,-119,-8,10.769,0.067,166,"135",25,2195,252,11.566
"28",28,"=","THE READY SET","Give Me Your Hand",1583,-9,25,-12,5.398,-0.042,89,"219",28,1598,324,5.631
"29",29,"=","NICKI MINAJ","Va Va Voom",1491,-36,-245,25,12.258,-0.175,98,"84",12,6322,1566,45.452
"30",30,"=","JONN HART","Who Booty f/Frenc...",1375,8,86,-24,5.714,-0.107,53,"106",30,1375,252,5.857
"31",31,"=","CONOR MAYNARD","Turn Around f/Ne-...",1356,8,73,12,4.91,-0.027,79,"239",30,1369,281,5.078
"32",32,"=","MUMFORD & SONS","I Will Wait",1308,118,447,104,11.35,0.482,20,"36",32,1308,474,11.35
"33",33,"=","BRUNO MARS","When I Was Your M...",1105,146,686,87,8.331,1.329,10,"27",33,1105,686,8.331
"34",34,"=","BRITT NICOLE","Gold",882,68,207,67,2.964,0.24,40,"252",34,882,207,2.964
"35",35,"+1","SKYLAR GREY","C'mon Let Me Ride...",739,62,356,13,2.738,0.267,12,"--",35,739,356,2.738
"36",36,"-1","ONEREPUBLIC","Feel Again",717,-2,-168,28,8.33,0.051,141,"66",18,4153,813,25.014
"37",37,"=","NELLY","Hey Porsche",715,75,462,19,5.52,0.172,7,"--",37,715,462,5.52
"38",38,"=","FUN.","Carry On",655,48,251,12,3.074,0.231,17,"76",38,655,251,3.074
"39",39,"+1","PITBULL","Feel This Moment",585,28,98,15,7.259,0.574,19,"117",39,585,158,7.259
"40",40,"-1","MIGUEL","Adorn",563,-18,-170,-15,3.515,-0.201,103,"139",33,1329,248,9.94
"41",41,"+2","MUSE","Madness",551,34,97,30,1.415,0.136,41,"63",41,551,97,1.415
"42",42,"=","NEON TREES","Lessons In Love (...",550,26,49,29,1.558,0.071,47,"380",38,550,87,1.865
"43",43,"-2","PSY","Gangnam Style",528,-13,-70,-3,3.636,-0.121,138,"31",10,7746,1695,59.817
"44",44,"=","C. AGUILERA & B. ...","Just A Fool",442,-10,-42,0,1.921,-0.011,37,"--",39,510,106,2.295
"45",45,"=","THE CAB","Endlessly",435,-7,-9,-3,1.069,-0.02,59,"--",40,457,52,1.321
"46",46,"=","AUSTIN MAHONE","Say You're Just A...",412,10,139,-9,1.612,-0.023,7,"--",46,412,148,1.635
"47",47,"+1","KENDRICK LAMAR","Swimming Pools (D...",353,27,80,21,2.042,0.115,7,"47",47,353,80,2.042
"48",48,"+1","ONE DIRECTION","Kiss You",352,41,183,32,2.47,0.349,3,"100",48,352,183,2.47
"49",49,"-2","DAVID GUETTA","She Wolf (Falling...",345,4,49,-11,1.418,-0.022,8,"320",47,345,172,1.44
"50",50,"=","CAMRYN","Now Or Never",289,-6,-25,-4,0.326,-0.004,19,"--",46,324,60,0.459
