"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",18625,"-147",-504,"-91",114.974,"-0.381",69,"2",1,19208,3713,118.768
"2",2,"=","JASON DERULO","Want To Want Me",18577,"+56",181,"+1",110.671,"-0.253",94,"10",2,18611,4301,111.336
"3",3,"=","WALK THE MOON","Shut Up And Dance",17254,"-40",128,"-22",96.098,"-0.385",117,"6",3,17339,2567,97.615
"4",4,"+1","TAYLOR SWIFT","Bad Blood",14724,"+565",3913,"+6",90.37,"+3.088",24,"1/21",4,14724,6848,90.37
"5",5,"-1","TOVE LO","Talking Body",14571,"+50",909,"-301",82.29,"-0.120",147,"22",4,14571,2353,82.41
"6",6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",12663,"+105",697,"-3",80.003,"+0.251",95,"11",5,12663,1678,80.003
"7",7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11494,"-10",453,"-40",64.48,"-0.033",96,"16",6,11504,1606,64.513
"8",8,"=","FIFTH HARMONY","Worth It f/Kid Ink",9292,"+47",500,"-144",44.437,"+0.610",99,"12",8,9292,1312,44.437
"9",9,"+1","MAROON 5","This Summer's Gonna Hurt...",8320,"+60",779,"-199",44.656,"+0.446",27,"32/88",9,8320,4375,44.656
"10",10,"-1","THE WEEKND","Earned It",8268,"-392",-2772,"+168",45.389,"-1.726",113,"25",1,17055,2820,102.104
"11",11,"=","ANDY GRAMMER","Honey, I'm Good",8144,"+68",687,"-33",42.531,"+0.669",106,"5",11,8144,1319,42.531
"12",12,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",7368,"+123",1116,"-44",41.418,"+1.310",61,"13",12,7368,1280,41.418
"13",13,"-1","ELLIE GOULDING","Love Me Like You Do",7176,"-169",-1644,"+120",52.063,"-0.801",152,"41",1,18696,2216,120.696
"14",14,"+1","OMI","Cheerleader",6277,"+161",1832,"-40",38.375,"+1.013",40,"3",14,6277,1872,38.375
"15",15,"-1","NICKI MINAJ","The Night Is Still Young",6218,"+64",646,"-53",29.287,"+0.213",42,"46",14,6218,1341,29.287
"16",16,"+1","ECHOSMITH","Bright",5746,"-27",36,"-48",25.76,"+0.023",129,"34",16,5773,965,25.825
"17",17,"+1","SIA","Elastic Heart f/The Weeknd...",5475,"+45",805,"-17",35.009,"+0.522",88,"39",17,5475,909,35.009
"18",18,"-2","NICK JONAS","Chains",5430,"-382",-2371,"-59",31.144,"-2.138",151,"67",6,11747,1317,67.449
"19",19,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4434,"-26",44,"-18",23.79,"-0.235",109,"72",19,4482,753,25.548
"20",20,"=","GEORGE EZRA","Budapest",4389,"+27",81,"+5",19.043,"+0.127",101,"30",20,4426,712,19.467
"21",21,"+1","MAJOR LAZER","Lean On f/MØ & DJ Snake",4293,"+158",1051,"+4",28.189,"+0.945",32,"18",21,4293,1238,28.189
"22",22,"-1","FETTY WAP","Trap Queen",4068,"-180",-445,"-158",20.424,"-0.798",74,"8/76",18,4535,816,23.245
"23",23,"=","ED SHEERAN","Photograph",3814,"+45",503,"-59",18.075,"+0.278",27,"27",23,3814,1005,18.075
"24",24,"+1","PITBULL","Fun f/Chris Brown",3632,"+49",331,"+13",21.756,"-0.012",46,"42",24,3632,740,21.956
"25",25,"-1","FLO RIDA","GDFR f/Sage The Gemini",3593,"-99",-543,"-34",19.61,"-0.407",153,"58",7,11307,1433,61.931
"26",26,"=","ARIANA GRANDE","One Last Time",2862,"-30",-507,"+96",20.148,"+0.042",124,"100",6,12152,2135,76.95
"27",27,"=","CALVIN HARRIS","Pray To God f/HAIM",2803,"-71",-58,"-90",13.713,"-0.675",55,"133",27,2914,664,15.366
"28",28,"+1","CARLY RAE JEPSEN","I Really Like You",2218,"-146",-401,"-163",6.998,"-0.492",71,"54",28,2617,404,9.585
"29",29,"-1","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",2213,"-200",-898,"-177",7.152,"-0.709",38,"62",21,3342,3236,23.486
"30",30,"+6","THE WEEKND","Can't Feel My Face",1995,"+477",1995,"+477",16.761,"+3.731",3,"7",30,1995,1995,16.761
"31",31,"-1","ADAM LAMBERT","Ghost Town",1991,"+42",313,"+34",8.358,"+0.191",39,"149",30,1991,661,8.358
"32",32,"=","RACHEL PLATTEN","Fight Song",1884,"+74",356,"+39",7.421,"+0.362",24,"4",32,1884,356,7.421
"33",33,"-2","FALL OUT BOY","Uma Thurman",1868,"+32",263,"-16",8.594,"+0.230",52,"40",31,1868,318,8.594
"34",34,"-1","SAM HUNT","Take Your Time",1784,"-1",206,"-36",7.277,"-0.112",32,"20",33,1785,296,7.389
"35",35,"-1","SHAWN MENDES","Stitches",1649,"+25",307,"+1",5.264,"-0.056",20,"55",34,1649,452,5.32
"36",36,"-1","ZEDD","Beautiful Now f/Jon Bellion",1556,"+28",377,"-47",8.623,"+0.136",14,"107",35,1556,542,8.623
"37",37,"+1","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1478,"+36",184,"+4",4.737,"-0.047",32,"489",37,1478,327,4.854
"38",38,"-1","MEGHAN TRAINOR","Dear Future Husband",1362,"-93",-1717,"+276",5.99,"-0.408",83,"26",15,6022,1246,28.557
"39",39,"+2","OMARION","Post To Be f/Chris Brown&Jhene",1336,"+65",341,"+30",6.623,"+0.362",18,"52",39,1336,341,6.623
"40",40,"-1","YEARS & YEARS","King",1316,"+17",9,"+17",4.82,"+0.080",43,"217",39,1316,276,4.905
"41",41,"-1","RIHANNA","American Oxygen",1219,"-74",-524,"-41",3.151,"-0.135",46,"203",32,1859,927,6.457
"42",42,"+2","TORI KELLY","Should've Been Us",1145,"+82",551,"-22",3.497,"+0.221",8,"--",42,1145,615,3.497
"43",43,"-1","NICK FRADIANI","Beautiful Life",1145,"+0",84,"-38",3.318,"-0.047",15,"401",41,1145,480,3.419
"44",44,"-1","SAM SMITH","Like I Can",1144,"+43",280,"+15",5.085,"+0.286",12,"172",42,1144,511,5.085
"45",45,"=","FLO RIDA","I Don't Like It, I Love It",1033,"+25",244,"-8",6.116,"-0.014",11,"140",43,1033,299,6.168
"46",46,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",709,"+20",221,"-27",4.854,"+0.040",6,"164",45,709,301,4.854
"47",47,"=","MKTO","Bad Girls",661,"+34",211,"+0",2.101,"+0.102",5,"197",46,661,263,2.101
"48",48,"=","JIDENNA","Classic Man",604,"+49",351,"+14",1.649,"+0.002",4,"65",48,604,351,1.649
"49",49,"=","GALANTIS","Runaway (U & I)",459,"-5",-19,"-13",1.117,"+0.005",4,"104",48,475,28,1.192
"50",50,"--","BEA MILLER","Fire N Gold",403,"--",71,"--",0.381,"--",1,"97",50,403,71,0.381
