"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","THE WEEKND","Can't Feel My Face",18723,"+45",256,"+58",113.642,"+0.406",70,"1",1,18723,4549,113.642
"2",2,"=","OMI","Cheerleader",17989,"-89",-417,"-46",105.617,"-0.232",107,"2/83",1,18752,2755,109.867
"3",3,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",14956,"+171",1454,"+55",91.664,"+1.313",99,"9",3,14956,2026,91.664
"4",4,"=","TAYLOR SWIFT","Bad Blood",14330,"-188",-1522,"-100",84.036,"-1.262",91,"44/59",1,19566,6848,120.08
"5",5,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",13346,"+77",1324,"-73",73.36,"+0.808",56,"7",5,13346,4663,73.36
"6",6,"=","FIFTH HARMONY","Worth It f/Kid Ink",12751,"-185",-1652,"-95",67.318,"-1.790",166,"21",4,14593,1718,78.088
"7",7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11817,"+54",420,"+9",75.904,"-0.111",128,"23",7,11817,1280,76.015
"8",8,"=","DEMI LOVATO","Cool For The Summer",10417,"+61",553,"-13",59.966,"+0.734",47,"18",8,10417,4704,59.966
"9",9,"=","RACHEL PLATTEN","Fight Song",9837,"-40",-86,"-58",49.613,"-0.420",91,"5",8,9970,1603,52.805
"10",10,"=","ED SHEERAN","Photograph",9418,"+68",760,"+38",57.999,"+1.189",94,"14",10,9418,1005,57.999
"11",11,"=","FALL OUT BOY","Uma Thurman",8565,"+83",461,"+105",52.04,"+0.765",119,"19",11,8565,1055,52.04
"12",12,"+1","R. CITY","Locked Away f/Adam Levine",7501,"+264",1986,"-138",45.005,"+2.034",38,"4",12,7501,2124,45.005
"13",13,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",6615,"-131",-1094,"-102",45.637,"-0.663",136,"36",1,19208,3713,118.768
"14",14,"+2","ZEDD","Beautiful Now f/Jon Bellion",5915,"+80",399,"+81",25.902,"+0.449",81,"78",14,5915,915,25.902
"15",15,"+3","TORI KELLY","Should've Been Us",5772,"+111",360,"+121",23.214,"+0.343",75,"54",15,5772,919,23.264
"16",16,"+1","5 SECONDS OF SUMMER","She's Kinda Hot",5761,"+86",723,"-63",26.973,"-0.194",31,"13",16,5761,3244,27.167
"17",17,"+4","ONE DIRECTION","Drag Me Down",4793,"+174",1683,"-61",23.9,"+0.893",17,"12",17,4793,3358,23.9
"18",18,"+1","SILENTO","Watch Me",4736,"-20",106,"-34",20.721,"-0.342",64,"3",18,4771,832,21.988
"19",19,"+1","JASON DERULO","Cheyenne",4656,"-15",269,"-45",19.825,"+0.056",46,"89",19,4671,1150,19.825
"20",20,"+2","FLO RIDA","I Don't Like It, I Love It",4263,"+27",90,"+15",20.309,"-0.039",78,"32",20,4278,667,21.143
"21",21,"+2","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",4230,"+53",449,"-47",21.167,"+0.402",61,"8",21,4230,587,21.167
"22",22,"+2","OMARION","Post To Be f/Chris Brown&Jhene",3935,"-73",-449,"-102",23.38,"-0.512",85,"77",19,4384,598,26.51
"23",23,"+2","ADAM LAMBERT","Ghost Town",3599,"+45",145,"+28",14.218,"+0.240",106,"103",23,3599,661,14.218
"24",24,"+2","SHAWN MENDES","Stitches",3324,"+67",449,"+44",17.805,"+0.885",87,"17",24,3324,452,17.805
"25",25,"+6","HAILEE STEINFELD","Love Myself",2686,"+324",2308,"+130",18.199,"+1.352",6,"67",25,2686,2308,18.199
"26",26,"+3","LITTLE MIX","Black Magic",2505,"+122",601,"+99",8.155,"+0.194",31,"43",26,2505,601,8.155
"27",27,"+1","JIDENNA","Classic Man",2488,"+10",59,"-4",9.091,"-0.039",71,"60",27,2493,351,9.518
"28",28,"+2","AFROJACK","SUMMERTHING! f/Mike Taylor",2464,"+81",236,"+18",11.861,"+1.132",43,"117",28,2464,444,11.861
"29",29,"+4","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1910,"+56",245,"+56",13.237,"+0.353",22,"63",29,1910,614,13.237
"30",30,"+5","THE WEEKND","The Hills",1848,"+202",839,"+133",12.456,"+1.064",15,"6",30,1848,839,12.456
"31",31,"+1","SAM SMITH","Like I Can",1718,"-189",-1012,"-164",5.127,"-1.030",79,"98",26,2919,605,12.191
"32",32,"+4","ALESSIA CARA","Here",1671,"+93",353,"+113",7.243,"+0.738",29,"71",32,1671,353,7.243
"33",33,"+1","NATALIE LA ROSE","Around The World f/Fetty Wap",1642,"-112",-422,"-103",4.96,"-0.800",65,"226",31,2082,472,8.389
"34",34,"+3","DISCLOSURE","Omen f/Sam Smith",1461,"+30",292,"-68",10.011,"-0.010",15,"87",34,1461,664,10.021
"35",35,"+3","NATHAN SYKES","Kiss Me Quick",1326,"+65",89,"+86",3.476,"+0.254",49,"599",35,1326,352,3.774
"36",36,"+3","FETTY WAP","Trap Queen",1232,"-18",-110,"+3",7.383,"+0.045",141,"41",18,4535,816,23.245
"37",37,"+3","SIA","Elastic Heart f/The Weeknd...",1176,"-21",-327,"+95",10.189,"-0.209",155,"86",13,7499,909,45.191
"38",38,"+3","MEGHAN TRAINOR","Like I'm Gonna Lose You",1145,"+20",145,"+13",3.667,"+0.125",49,"40",38,1145,431,3.667
