"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SAM SMITH","Stay With Me",15847,-106,-1043,52,99.35,-0.829,108,"8",1,17277,2202,112.938
"2",2,"=","CHARLI XCX","Boom Clap",15590,12,846,-136,99.818,0.078,75,"9",2,15590,2210,99.818
"3",3,"=","MAGIC!","Rude",14460,-383,-1642,-317,90.875,-2.259,134,"18",1,17959,2371,118.65
"4",4,"=","MAROON 5","Maps",12288,151,470,55,67.948,0.167,73,"11",4,12288,4866,68.399
"5",5,"=","NICO & VINZ","Am I Wrong",11368,-37,-1145,326,73.051,-0.631,149,"38",1,17731,2409,119.274
"6",6,"=","DISCLOSURE","Latch f/Sam Smith",10825,-335,-3230,122,66.946,-2.154,207,"29",3,15461,1542,91.17
"7",7,"=","MEGHAN TRAINOR","All About That Bass",9931,245,1998,-126,58.579,1.459,51,"2",7,9931,2609,58.579
"8",8,"=","ARIANA GRANDE","Break Free f/Zedd",9703,90,610,-44,62.231,0.729,54,"7",7,9703,2327,62.231
"9",9,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",9655,105,769,16,64.365,0.946,91,"13",8,9655,1429,64.365
"10",10,"+1","SIA","Chandelier",9270,110,793,-26,60.428,0.212,130,"12",10,9270,1217,60.428
"11",11,"-1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",9207,-111,-323,-133,57.003,0.341,95,"31",7,9530,1152,57.524
"12",12,"=","TAYLOR SWIFT","Shake It Off",9047,326,4944,-805,57.043,2.247,10,"1",9,9445,9016,62.277
"13",13,"=","IGGY AZALEA","Black Widow f/Rita Ora",8463,198,833,76,52.351,1.441,60,"5",13,8463,1492,52.351
"14",14,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",8203,151,577,107,63.654,0.515,95,"23",12,8203,1299,63.654
"15",15,"=","ARIANA GRANDE","Problem f/Iggy Azalea",7623,-216,-974,-123,45.768,-0.575,120,"14",1,17403,2576,116.283
"16",16,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",7469,125,692,104,46.696,0.47,30,"3",15,7469,4716,46.696
"17",17,"=","KIESZA","Hideaway",4924,57,633,-66,30.168,0.281,60,"42",17,4924,788,30.168
"18",18,"+2","JEREMIH","Don't Tell 'Em f/YG",4338,143,941,27,29.914,1.119,39,"20",18,4338,1115,29.914
"19",19,"-1","ECHOSMITH","Cool Kids",4292,45,515,-37,22.308,0.562,81,"16",18,4292,739,22.308
"20",20,"-1","5 SECONDS OF SUMMER","Amnesia",4233,29,308,-81,18.972,0.07,43,"17",18,4233,912,18.972
"21",21,"=","KATY PERRY","This Is How We Do",4041,138,778,-62,20.612,0.613,22,"27",21,4041,1638,20.612
"22",22,"=","ED SHEERAN","Don't",3880,33,393,-36,20.493,0.495,46,"21",22,3880,795,20.493
"23",23,"+1","TOVE LO","Habits (Stay High)",3874,163,845,24,23.831,0.97,66,"26",23,3874,1136,23.831
"24",24,"+1","ONEREPUBLIC","Love Runs Out",3559,-82,-1769,355,18.989,-0.468,118,"36",9,8849,1336,45.354
"25",25,"-2","BECKY G","Shower",3555,-281,-1607,-153,14.53,-1.356,104,"25",16,5432,853,23.665
"26",26,"=","RITA ORA","I Will Never Let You Down",3466,-13,-71,21,15.534,-0.286,95,"104",20,3585,643,15.988
"27",27,"=","INGRID MICHAELSON","Girls Chase Boys",3152,42,309,-15,13.093,0.262,81,"50",25,3152,499,13.093
"28",28,"=","COLDPLAY","A Sky Full Of Stars",2907,64,426,32,20.311,0.502,60,"32",28,2907,529,20.311
"29",29,"=","TINASHE","2 On f/Schoolboy Q",2744,0,222,-42,14.46,-0.286,80,"89",28,2744,403,14.907
"30",30,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",2014,-130,-560,-76,9.682,-0.644,42,"86",26,2686,1589,13.043
"31",31,"=","PITBULL","Fireball f/John Ryan",1839,136,450,116,10.795,0.477,25,"45",31,1839,450,10.795
"32",32,"=","NICKI MINAJ","Anaconda",1664,28,233,-17,5.981,0.298,23,"4/67",31,1664,974,8.86
"33",33,"=","THE 1975","Girls",1284,15,39,3,3.239,0.137,38,"--",33,1284,385,3.239
"34",34,"=","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",1154,-18,-27,-29,6.386,-0.26,46,"84",34,1203,337,7.57
"35",35,"=","FIFTH HARMONY","BO$$",1067,-25,-65,-24,3.594,-0.036,39,"64",35,1145,398,3.859
"36",36,"=","JAKE MILLER","First Flight Home",1054,-5,115,-45,2.744,0.003,31,"--",36,1059,212,3.101
"37",37,"=","MR PROBZ","Waves",995,33,270,33,7.289,0.147,46,"69",37,995,270,7.289
"38",38,"+2","MKTO","American Dream",802,4,123,-44,2.981,-0.001,15,"--",38,802,259,2.982
"39",39,"-1","MADDEN BROTHERS","We Are Done",799,-109,-781,-3,2.434,-0.134,76,"--",29,2089,424,6.103
"40",40,"-1","PHARRELL WILLIAMS","Come Get It Bae",791,-34,-1162,297,4.035,-0.085,97,"106",12,6864,993,29
"41",41,"=","KIM CESARION","Undressed",778,20,97,-1,3.473,0.094,17,"--",41,778,217,3.473
"42",42,"+3","RIXTON","Wait On Me",669,38,322,-4,1.889,0.151,6,"--",42,669,352,1.889
"43",43,"-1","G.R.L.","Ugly Heart",666,-12,13,-7,1.565,-0.016,52,"--",42,678,134,1.757
"44",44,"=","LIL JON","Bend Ova f/Tyga",652,5,57,10,2.811,0,12,"151",44,652,272,2.811
"45",45,"+4","JASON DERULO","Trumpets",646,95,438,64,2.349,0.232,3,"43",45,646,438,2.349
"46",46,"-3","JASON DERULO","Wiggle f/Snoop Dogg",634,-26,-246,5,2.886,-0.097,111,"68",10,7555,1666,36.719
"47",47,"=","CHILDISH GAMBINO","V. 3005",601,25,28,26,4.105,0.318,21,"--",45,601,94,4.105
"48",48,"-2","USHER","She Came To Give It To You",590,-4,-195,40,1.848,0.025,32,"108",39,995,498,3.003
"49",49,"-1","BEBE REXHA","Can't Stop Drinking About You",588,18,227,-34,1.622,0.035,6,"--",48,588,292,1.622
