"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JASON DERULO","Want To Want Me",18660,"+82",79,"+11",110.606,"+0.336",97,"9",1,18660,4301,111.336
2,"=","WIZ KHALIFA","See You Again f/Charlie Puth",18316,"-130",-665,"-146",114.017,"-0.401",72,"4",1,19208,3713,118.768
3,"=","WALK THE MOON","Shut Up And Dance",17228,"+18",-78,"-72",96.386,"+0.335",120,"6",3,17339,2567,97.615
4,"=","TAYLOR SWIFT","Bad Blood",15985,"+308",3575,"-254",98.01,"+1.890",27,"1/21",4,15985,6848,98.01
5,"=","TOVE LO","Talking Body",14620,"+19",428,"-111",81.557,"-0.196",150,"22",4,14620,2353,82.41
6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",12854,"+107",505,"-46",80.619,"+0.442",98,"10",5,12854,1678,80.619
7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11488,"-57",191,"-193",64.331,"-0.377",99,"15",6,11556,1606,64.807
8,"=","FIFTH HARMONY","Worth It f/Kid Ink",9380,"+26",292,"-103",45.521,"+0.426",102,"12",8,9380,1312,45.521
9,"=","MAROON 5","This Summer's Gonna Hurt...",8577,"+57",621,"-103",45.548,"+0.120",30,"29/82",9,8577,4375,45.548
10,"=","ANDY GRAMMER","Honey, I'm Good",8369,"+84",473,"-75",44.622,"+0.860",109,"5",10,8369,1319,44.622
11,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",7753,"+131",955,"-100",44.749,"+0.659",64,"14",11,7753,1280,44.749
12,"=","THE WEEKND","Earned It",7273,"-293",-2586,"+26",41.772,"-1.111",116,"24",1,17055,2820,102.104
13,"+1","OMI","Cheerleader",6797,"+190",1561,"-184",41.329,"+1.042",43,"2",13,6797,1872,41.329
14,"-1","ELLIE GOULDING","Love Me Like You Do",6796,"-183",-1238,"+78",48.905,"-1.521",155,"42",1,18696,2216,120.696
15,"=","NICKI MINAJ","The Night Is Still Young",6352,"+9",336,"-178",30.398,"+0.156",45,"49",14,6352,1341,30.398
16,"+1","SIA","Elastic Heart f/The Weeknd...",5701,"+86",645,"-64",36.24,"+0.614",91,"40",16,5701,909,36.24
17,"-1","ECHOSMITH","Bright",5689,"-2",-62,"+14",25.218,"-0.387",132,"30",16,5773,965,25.825
18,"+1","MAJOR LAZER","Lean On f/MØ & DJ Snake",4742,"+179",1024,"+11",30.772,"+0.900",35,"18",18,4742,1238,30.772
19,"-1","NICK JONAS","Chains",4526,"-286",-2379,"-16",25.937,"-1.522",154,"62",6,11747,1317,67.449
20,"=","GEORGE EZRA","Budapest",4471,"+52",70,"-5",19.51,"-0.069",104,"32",20,4471,712,19.579
21,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4419,"+7",71,"+75",23.28,"+0.001",112,"67",19,4482,753,25.548
22,"=","ED SHEERAN","Photograph",3955,"+42",372,"-47",18.936,"+0.552",30,"31",22,3955,1005,18.936
23,"+3","THE WEEKND","Can't Feel My Face",3785,"+670",3782,"+668",29.784,"+4.997",6,"8",23,3785,3782,29.784
24,"-1","PITBULL","Fun f/Chris Brown",3649,"-36",188,"-114",21.389,"-0.262",49,"39",23,3685,740,21.956
25,"-1","FETTY WAP","Trap Queen",3528,"-147",-866,"-93",17.722,"-0.960",77,"11/76",18,4535,816,23.245
26,"-1","FLO RIDA","GDFR f/Sage The Gemini",3418,"-72",-511,"-42",17.972,"-0.686",156,"59",7,11307,1433,61.931
27,"=","ARIANA GRANDE","One Last Time",2710,"-88",-436,"-17",19.926,"-0.098",127,"99",6,12152,2135,76.95
28,"=","CALVIN HARRIS","Pray To God f/HAIM",2672,"-17",-183,"+42",12.422,"-0.209",58,"130",27,2914,664,15.366
29,"=","RACHEL PLATTEN","Fight Song",2098,"+59",424,"+4",8.741,"+0.449",27,"3",29,2098,424,8.741
30,"=","ADAM LAMBERT","Ghost Town",2081,"+56",323,"+17",8.391,"-0.098",42,"107",30,2081,661,8.492
31,"=","FALL OUT BOY","Uma Thurman",1996,"+75",268,"+43",9.641,"+0.499",55,"26",31,1996,318,9.641
32,"+2","SAM HUNT","Take Your Time",1821,"+9",139,"-22",7.476,"+0.153",35,"20",32,1821,296,7.476
33,"+3","ZEDD","Beautiful Now f/Jon Bellion",1764,"+112",379,"+13",9.193,"+0.431",17,"81",33,1764,542,9.193
34,"-2","CARLY RAE JEPSEN","I Really Like You",1673,"-210",-836,"-144",5.369,"-0.677",74,"44",28,2617,404,9.585
35,"-2","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",1639,"-179",-1241,"-125",4.902,"-0.829",41,"64",21,3342,3236,23.486
36,"-1","SHAWN MENDES","Stitches",1612,"-62",128,"-139",5.017,"-0.356",23,"55",34,1674,452,5.373
37,"=","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1508,"+18",108,"-27",4.63,"+0.009",35,"506",37,1508,327,4.854
38,"=","OMARION","Post To Be f/Chris Brown&Jhene",1484,"+44",376,"-1",7.612,"+0.430",21,"56",38,1484,377,7.612
39,"=","YEARS & YEARS","King",1419,"+48",124,"+64",4.903,"+0.115",46,"223",39,1419,276,4.905
40,"=","TORI KELLY","Should've Been Us",1328,"+60",487,"-1",4.059,"+0.230",11,"--",40,1328,615,4.059
41,"+1","SAM SMITH","Like I Can",1236,"+16",273,"-11",5.361,"+0.139",15,"171",41,1236,511,5.361
42,"-1","MEGHAN TRAINOR","Dear Future Husband",1179,"-50",-935,"+265",5.03,"-0.285",86,"23",15,6022,1246,28.557
43,"=","NICK FRADIANI","Beautiful Life",1158,"+7",57,"+4",3.393,"-0.010",18,"426",41,1158,480,3.419
44,"+1","FLO RIDA","I Don't Like It, I Love It",1114,"+25",194,"-22",5.978,"-0.163",14,"122",43,1114,299,6.168
45,"-1","RIHANNA","American Oxygen",1025,"-83",-508,"-14",2.604,"-0.281",49,"232",32,1859,927,6.457
46,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",825,"+70",227,"+25",5.252,"+0.160",9,"168",45,825,301,5.252
47,"=","MKTO","Bad Girls",777,"+43",233,"+13",2.187,"+0.043",8,"230",46,777,263,2.187
48,"=","JIDENNA","Classic Man",736,"+40",339,"-12",1.915,"+0.079",7,"69",48,736,351,1.915
49,"--","NATALIE LA ROSE","Around The World f/Fetty Wap",438,"--",201,"--",3.726,"--",1,"345",49,438,201,3.726
50,"=","BEA MILLER","Fire N Gold",428,"+4",64,"-13",0.462,"+0.041",4,"100",50,428,77,0.462
