"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",13441,108,1323,-64,90.434,0.89,78,"4",1,13441,1593,90.434
2,"=","PINK","Blow Me (One Last Ki...",12722,-5,275,-46,89.477,0.559,92,"29",1,12747,2737,89.477
3,"=","JUSTIN BIEBER","As Long As You Love ...",11246,123,919,85,78.394,0.076,91,"13",3,11246,1300,78.394
4,"=","OWL CITY & CARLY RAE...","Good Time",10553,43,498,1,69.193,0.482,100,"17",4,10553,1961,69.602
5,"=","NEON TREES","Everybody Talks",10271,-100,-284,33,61.168,-1.051,178,"27",3,10891,1632,66.269
6,"+1","TAYLOR SWIFT","We Are Never Ever Ge...",9774,152,951,75,70.865,0.882,51,"5",6,9774,4592,70.865
7,"-1","FLO RIDA","Whistle",9590,-286,-1326,-150,57.45,-1.169,121,"14",1,12179,1412,76.089
8,"=","FUN.","Some Nights",9512,153,825,75,62.162,1,116,"7",8,9512,1295,62.162
9,"=","ALEX CLARE","Too Close",8282,115,843,30,53.34,1.195,128,"12",9,8282,1328,53.34
10,"=","ELLIE GOULDING","Lights",7270,-159,-856,-67,54.559,-0.908,237,"58",1,13999,1482,101.262
11,"+2","CHRIS BROWN","Don't Wake Me Up",6324,167,640,139,48.749,0.788,109,"25",11,6324,982,48.749
12,"-1","NICKI MINAJ","Pound The Alarm",6180,-222,-347,-201,37,-1.48,80,"43",11,6583,1036,45.522
13,"-1","KATY PERRY","Wide Awake",6115,-199,-716,-113,39.923,-1.574,135,"49",1,14124,2824,100.029
14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",5297,105,573,39,33.841,0.774,36,"24",14,5297,1803,33.841
15,"=","PSY","Gangnam Style",5141,170,1154,13,39.936,1.527,25,"3",15,5141,1695,39.936
16,"=","NE-YO","Let Me Love You",4664,124,821,25,37.002,1.27,56,"21",16,4664,821,37.002
17,"=","KARMIN","Hello",4472,-1,181,-4,23.48,0.038,58,"57",16,4491,1012,25.698
18,"=","TRAIN","50 Ways To Say Goodb...",3965,94,361,99,21.305,0.327,61,"16",17,3965,717,21.305
19,"+2","KE$HA","Die Young",3765,361,2391,15,30.758,2.378,9,"6",19,3844,3842,36.112
20,"=","ONE DIRECTION","Live While We're You...",3669,158,1517,-235,23.186,0.353,14,"2",20,3669,2151,23.186
