"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14527,"+148",963,"+47",92.448,"+1.110",64,"2",1,14527,2322,92.448
2,"=","LMFAO Party Rock Anthem",13962,"-51",121,"-225",93.427,"-0.260",81,"1/84",1,14013,1859,93.687
3,"=","PITBULL Give Me Everything f/Ne-Yo",12913,"-80",-600,"-60",86.353,"-0.821",81,"8",1,14233,1811,95.596
4,"+1","NICKI MINAJ Super Bass",10222,"+143",1036,"-67",63.617,"+0.481",81,"7",4,10222,1188,63.617
5,"-1","LADY GAGA The Edge Of Glory",10089,"-17",-719,"+0",62.704,"-0.059",81,"13",3,11672,2193,68.045
6,"=","ONEREPUBLIC Good Life",9155,"+83",754,"-94",50.805,"+0.245",81,"16",6,9155,978,50.805
7,"+1","HOT CHELLE RAE Tonight Tonight",8793,"+34",570,"-71",46.263,"+0.141",81,"4",7,8793,838,46.263
8,"+1","BRITNEY SPEARS I Wanna Go",8689,"+174",1219,"-62",59.341,"+1.341",47,"6",8,8689,1768,59.341
9,"-2","ADELE Rolling In The Deep",8575,"-243",-1759,"-126",59.481,"-1.813",81,"9",1,14295,2273,96.15
10,"=","LIL WAYNE How To Love",6345,"+138",1089,"-21",36.811,"+1.004",56,"5",10,6345,1328,36.811
11,"=","LUPE FIASCO The Show Goes On",5707,"-216",-1280,"-109",32.681,"-1.542",81,"49",6,8825,1043,53.459
12,"=","JASON DERULO Don't Wanna Go Home",5592,"-319",-1450,"-245",28.391,"-1.599",79,"25",9,7292,1463,37.775
13,"=","BLACK EYED PEAS Just Can't Get Enough",5551,"-63",-584,"-47",38.495,"-0.305",81,"41",2,13366,715,84.474
14,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",5071,"+147",1125,"-46",31.712,"+1.253",35,"3/76",14,5071,1450,31.712
15,"-1","KATY PERRY E.T.",5014,"-91",-925,"-77",34.738,"-0.133",81,"56",1,14624,0,96.745
16,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4956,"+101",336,"+27",25.629,"+0.568",81,"29",15,4956,615,25.629
17,"=","THE BAND PERRY If I Die Young",4589,"+18",191,"-126",24.518,"+0.042",81,"14",17,4589,655,24.544
18,"+1","BEYONCE Best Thing I Never Had",4391,"+20",167,"-75",21.442,"+0.250",53,"19",18,4391,856,21.442
19,"-1","BRUNO MARS Lazy Song",4381,"-86",-500,"-61",20.031,"-0.404",81,"26",3,11422,1054,61.587
20,"+1","CHRIS BROWN She Ain't You",3832,"+93",498,"+36",20.086,"+0.533",70,"51",20,3832,635,20.086
21,"-1","BRITNEY SPEARS Till The World Ends",3754,"-76",-468,"-11",28.568,"-0.148",81,"65",3,11896,966,75.819
22,"+1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3336,"-28",423,"-148",18.808,"+0.067",56,"52",22,3364,611,18.808
23,"-1","NICOLE SCHERZINGER Right There",3218,"-227",-1100,"-203",13.598,"-0.955",65,"39",16,4411,720,21.085
24,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2813,"+74",557,"-21",15.058,"+0.370",47,"24",24,2813,646,15.058
25,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2782,"+131",889,"-40",13.893,"+0.807",22,"15",25,2782,951,13.893
