"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",15991,"-48",-456,"-53",107.007,"-0.828",109,"4",1,16771,2544,113.5
"2",2,"=","ZEDD","Clarity f/Foxes",14147,"+130",769,"+147",91.845,"+0.818",162,"18",2,14147,1183,91.845
"3",3,"=","MAROON 5","Love Somebody",13910,"+21",294,"-114",87.324,"-0.139",103,"39",2,13931,1278,87.913
"4",4,"=","IMAGINE DRAGONS","Radioactive",11497,"-286",-1788,"-167",79.446,"-1.310",135,"13",2,14606,2069,92.777
"5",5,"=","CALVIN HARRIS F/E...","I Need Your Love",10629,"-38",385,"-88",69.68,"+0.041",143,"33",5,10667,1386,72.137
"6",6,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",10476,"-72",283,"-234",70.286,"-0.537",94,"9",5,10548,1815,71.324
"7",7,"=","CAPITAL CITIES","Safe And Sound",10330,"+121",755,"+0",70.388,"+0.557",127,"12",7,10330,1083,70.388
"8",8,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9705,"+26",241,"-54",56.408,"-0.536",151,"19",8,9705,992,59.103
"9",9,"=","BRUNO MARS","Treasure",9444,"-98",-1360,"+71",51.51,"-0.904",107,"20/64",5,11434,2114,69.467
"10",10,"=","MILEY CYRUS","We Can't Stop",9107,"+70",487,"+47",53.039,"+0.530",82,"5",10,9107,1276,53.039
"11",11,"=","LANA DEL REY","Summertime Sadnes...",8805,"+199",1680,"-67",62.731,"+1.942",54,"16/24",11,8805,1923,62.731
"12",12,"=","KATY PERRY","Roar",7891,"+237",1634,"+555",54.124,"+1.274",15,"1",12,7891,6098,54.124
"13",13,"=","JASON DERULO","The Other Side",7110,"-188",-1867,"+68",42.673,"-1.102",129,"59",5,11323,2399,66.105
"14",14,"=","DAFT PUNK","Get Lucky",7035,"-53",-1217,"+421",49.653,"-0.475",126,"17",2,14968,2173,99.686
"15",15,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",6809,"+13",72,"-21",36.374,"-0.318",45,"26",13,6822,3722,40.113
"16",16,"=","JAY Z","Holy Grail f/Just...",5952,"+213",1021,"+138",37.562,"+1.000",53,"8",16,5952,2095,37.562
"17",17,"=","LADY GAGA","Applause",5227,"+273",1304,"-269",33.226,"+1.462",14,"3",17,5227,3922,34.077
"18",18,"+1","AVICII","Wake Me Up",4954,"+299",1468,"+91",37.272,"+1.963",30,"6",18,4954,1602,37.272
"19",19,"-1","ONE DIRECTION","Best Song Ever",4950,"+90",503,"+16",22.724,"+0.035",37,"14",17,4950,1660,22.724
"20",20,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4233,"+2",260,"-38",23.926,"+0.100",90,"32",19,4233,462,23.926
"21",21,"+1","ENRIQUE IGLESIAS","Turn The Night Up",3993,"+6",320,"-126",21.289,"+0.054",35,"70",21,3993,2260,24.628
"22",22,"+1","PARAMORE","Still Into You",3885,"+40",161,"+30",19.88,"+0.202",109,"34",20,3885,711,20.077
"23",23,"-2","SELENA GOMEZ","Come & Get It",3874,"-121",-477,"-77",26.102,"-0.437",139,"31",1,14547,2034,86.045
"24",24,"=","TAYLOR SWIFT","Everything Has .....",3841,"+46",508,"-48",21.434,"+0.332",43,"42",24,3841,990,21.434
"25",25,"=","BONNIE MCKEE","American Girl",2884,"-3",332,"-68",14.689,"-0.120",50,"113",25,2887,740,14.809
"26",26,"=","LABRINTH","Beneath Your Beau...",2690,"+15",-91,"+10",10.413,"+0.119",101,"41",25,2799,485,13.99
"27",27,"=","AWOLNATION","Sail",2336,"+14",4,"-25",10.484,"+0.106",95,"30",27,2365,299,10.706
"28",28,"+1","LORDE","Royals",2316,"+169",1216,"+54",18.317,"+1.561",14,"7",28,2316,1216,18.317
"29",29,"-1","PINK","True Love f/Lily ...",2220,"-9",131,"-135",10.374,"-0.286",36,"81",28,2229,503,10.728
"30",30,"=","DRAKE","Hold On We're Goi...",2010,"+244",966,"+128",12.054,"+1.852",15,"--",30,2010,966,12.054
"31",31,"+2","ROBIN THICKE","Give It 2 U f/Ken...",1542,"+77",367,"+23",8.914,"+0.359",22,"35",31,1542,476,8.914
"32",32,"=","NEIGHBOURHOOD","Sweater Weather",1523,"+13",176,"-13",5.555,"-0.006",58,"80",32,1523,262,5.561
"33",33,"-2","NIKKI WILLIAMS","Glowing",1443,"-300",-1816,"-189",6.715,"-1.144",141,"227",20,3997,427,19.002
"34",34,"+2","CODY SIMPSON","Pretty Brown Eyes",1391,"+8",248,"-26",4.035,"+0.021",45,"183",34,1391,328,4.035
"35",35,"+2","TEGAN & SARA","Closer",1391,"+11",51,"-63",5.627,"-0.013",71,"318",34,1391,188,5.64
"36",36,"-1","KREWELLA","Live For The Nigh...",1380,"-4",152,"-69",5.5,"-0.085",35,"339",35,1385,288,5.661
"37",37,"-3","RIHANNA","Right Now f/David...",1181,"-248",-2035,"+41",8.559,"-1.213",92,"284",15,6098,1144,35.227
