"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17234,"+100",1164,"-205",113.673,"+0.273",61,"4",1,17234,2576,115.069
2,"=","IGGY AZALEA","Fancy f/Charlie XCX",16485,"+78",-520,"+56",107.248,"-0.198",101,"6/28",1,17156,2440,116.166
3,"=","NICO & VINZ","Am I Wrong",15400,"+170",1612,"-221",105.687,"+1.223",90,"5",3,15400,2409,105.687
4,"=","CALVIN HARRIS","Summer",14656,"+93",308,"-108",92.201,"+0.070",101,"13",3,14765,1917,95.785
5,"=","MAGIC!","Rude",12405,"+258",1861,"+6",84.745,"+1.502",75,"2",5,12405,2272,84.745
6,"=","PARAMORE","Ain't It Fun",9928,"-257",-1510,"-148",59.084,"-0.492",142,"39",2,14464,1853,84.721
7,"=","DISCLOSURE","Latch f/Sam Smith",9879,"+73",761,"-112",68.325,"+0.504",148,"10",7,9879,1508,69.499
8,"=","SAM SMITH","Stay With Me",9318,"+154",1388,"+22",59.909,"+1.080",49,"3",8,9318,1606,59.909
9,"=","KATY PERRY","Birthday",9013,"-85",-524,"-57",45.554,"-1.224",85,"56",7,9576,2209,52.775
10,"=","MKTO","Classic",8965,"+41",267,"+31",51.264,"+0.637",211,"25",9,8965,733,51.264
11,"+2","JASON DERULO","Wiggle f/Snoop Dogg",7478,"-16",170,"-106",35.206,"+0.155",52,"7",11,7494,1666,35.968
12,"+2","JUSTIN TIMBERLAKE","Not A Bad Thing",7022,"-98",-1413,"+75",43.614,"-0.848",127,"53",1,15543,2024,97.949
13,"+3","ONEREPUBLIC","Love Runs Out",6663,"+158",929,"+13",35.666,"+1.006",59,"16",13,6663,1336,35.666
14,"+1","RIXTON","Me And My Broken Heart",6552,"-368",-2632,"-62",34.936,"-1.927",120,"52",6,11699,1397,59.689
15,"+2","MAROON 5","Maps",6340,"+307",1474,"-397",37.818,"+1.646",14,"8",15,6340,4866,37.818
16,"+2","ED SHEERAN","Sing",5394,"-298",-2116,"-151",26.46,"-1.984",83,"18",6,10622,2778,57.807
17,"+2","PHARRELL WILLIAMS","Come Get It Bae",5036,"+120",723,"+33",21.737,"+0.375",38,"41",17,5036,993,21.737
18,"+2","DEMI LOVATO","Really Don't Care f/Cher Lloyd",4768,"+97",828,"-142",23.411,"+0.590",36,"33",18,4768,1152,23.411
19,"+2","KONGOS","Come With Me Now",4725,"+72",599,"+43",18.299,"+0.145",73,"26",18,4725,628,18.299
20,"+2","JENNIFER LOPEZ","First Love",4049,"+117",415,"+89",20.453,"+0.758",43,"161",20,4049,853,20.453
21,"+2","AFROJACK","Ten Feet Tall f/Wrabel",3418,"+40",311,"-28",13.959,"+0.171",92,"124",21,3418,633,13.959
22,"+2","LORDE","Tennis Court",3192,"+18",184,"-76",14.298,"-0.071",62,"85",22,3192,590,14.369
23,"+2","SIA","Chandelier",3093,"+36",396,"-66",18.288,"+0.397",71,"11",23,3093,561,18.288
24,"+3","CHARLI XCX","Boom Clap",2873,"+200",1345,"-15",17.087,"+1.129",16,"9",24,2873,1360,17.087
25,"+1","TIESTO","Wasted",2851,"+96",767,"-8",15.146,"+0.619",48,"44",25,2851,775,15.146
26,"+2","BECKY G","Shower",2815,"+159",710,"+131",12.46,"+0.946",45,"31",26,2815,710,12.46
27,"+2","TREY SONGZ","Na Na",2645,"+34",208,"-84",17.099,"-0.079",87,"30",27,2645,394,18.704
28,"+2","KATY TIZ","The Big Bang",2338,"-47",-441,"+2",9.146,"-0.527",96,"181",24,2827,878,14.656
29,"+2","ONE DIRECTION","You & I",1947,"-138",-1050,"-93",7.809,"-0.485",66,"107",21,3204,850,12.022
30,"+2","AJR","I'm Ready",1929,"+12",40,"-6",5.903,"+0.037",80,"51",30,1929,346,5.903
31,"+2","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",1842,"+125",421,"+42",21.337,"+1.075",36,"87",31,1842,421,21.337
32,"+3","CLEAN BANDIT","Rather Be f/Jess Glynne",1827,"+180",889,"+159",13.73,"+1.776",32,"55",32,1827,889,13.73
33,"+3","RITA ORA","I Will Never Let You Down",1744,"+103",513,"+71",6.53,"+0.851",36,"--",33,1744,513,6.53
34,"=","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1644,"-68",-617,"-45",7.613,"-0.266",57,"60",28,2309,1126,13.019
35,"+2","HAIM","Forever",1201,"-40",-361,"-23",3.011,"-0.088",69,"--",35,1596,291,5.196
36,"+3","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1028,"+35",344,"-7",6.193,"+0.166",15,"48",36,1028,370,6.193
37,"+3","ECHOSMITH","Cool Kids",984,"+23",179,"-15",3.727,"+0.001",22,"120",37,984,377,3.727
38,"=","NEON TREES","Sleeping With A Friend",982,"-94",-889,"-25",5.045,"-0.327",145,"172",18,4374,507,18.342
39,"+3","MADDEN BROTHERS","We Are Done",930,"+55",267,"+42",3.756,"-0.051",17,"--",39,930,424,4.087
40,"+4","CHRIS BROWN","Loyal f/Lil' Wayne",763,"+25",-4,"-4",4.999,"+0.054",94,"80",40,854,230,7.37
41,"+2","AVICII","Addicted To You",749,"+7",39,"+7",2.05,"+0.021",27,"--",41,768,175,2.351
42,"+3","TINASHE","2 On f/Schoolboy Q",703,"+9",144,"-27",2.676,"-0.021",21,"68",42,703,231,2.761
43,"+3","CHROMEO","Jealous (I Ain't With It)",699,"+40",123,"+25",2.812,"+0.223",29,"--",43,699,123,2.812
44,"+3","INGRID MICHAELSON","Girls Chase Boys",637,"+7",96,"-5",3.426,"+0.010",22,"49",44,637,168,3.426
45,"+4","TOVE LO","Habits (Stay High)",594,"+26",151,"-8",2.639,"+0.071",7,"97",45,594,224,2.639
46,"+2","CAPITAL CITIES","One Minute More",593,"+8",133,"-23",1.471,"+0.000",8,"--",46,593,180,1.471
47,"--","COLDPLAY","A Sky Full Of Stars",501,"--",90,"--",1.377,"--",1,"59",47,501,90,1.377
