"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
37,"-1","SWEDISH HOUSE MAFIA Save The World",994,8,49,-7,3.967,0.048,41,"174",36,994,229,4.776
38,"=","DEMI LOVATO Skyscraper",948,24,140,8,5.155,0.308,34,"47",38,948,141,5.155
39,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",856,-28,-385,71,4.319,-0.118,127,"--",12,5432,615,27.03
40,"=","PITBULL Rain Over Me",840,-42,-722,108,3.896,-0.215,67,"57",19,3403,813,19.382
41,"=","GAVIN DEGRAW Not Over You",725,4,65,-1,2.141,0.006,21,"63",41,725,243,2.151
42,"+1","SKYLAR GREY Invisible",679,-2,38,-11,1.533,0,27,"--",42,683,131,1.567
43,"+1","LLOYD Dedication To My Ex...",676,26,114,0,3.404,0.119,12,"443",43,676,227,3.404
44,"-2","COLDPLAY Every Teardrop Is A Waterfall",622,-74,-623,21,3.578,-0.195,82,"53",26,2154,446,11.589
45,"=","BREATHE CAROLINA Blackout",517,10,42,8,0.971,0.016,21,"507",45,517,92,1.012
46,"+1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",453,25,118,11,1.327,0.035,4,"145",46,453,126,1.327
47,"-1","KREAYSHAWN Gucci Gucci",443,9,9,8,2.025,-0.018,7,"61",46,443,81,2.043
48,"=","TYGA Far Away f/Chris Richardson",412,16,112,16,0.83,0.033,4,"139",48,412,112,0.83
49,"=","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",344,4,-4,-7,0.71,0.024,4,"--",49,344,33,0.71
50,"=","LIGHTS OVER PARIS I'm Not A Gangsta f/Ga...",302,-2,-11,-9,0.399,-0.012,2,"--",50,304,0,0.411
