"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAROON 5","Sugar",18509,"+137",452,"+172",117.319,"+1.430",85,"8/37",1,18509,2244,117.319
"2",2,"=","TAYLOR SWIFT","Style",17814,"+41",-272,"+143",112.139,"+0.446",91,"15",1,18488,3111,115.714
"3",3,"=","ELLIE GOULDING","Love Me Like You Do",16899,"+316",1647,"+270",110.771,"+1.960",86,"3",3,16899,2216,110.771
"4",4,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",14148,"+73",-485,"+333",96.371,"+0.019",147,"2/90",1,19386,3126,125.545
"5",5,"-1","ED SHEERAN","Thinking Out Loud",14138,"-7",-970,"+354",84.855,"-0.188",120,"11",1,18914,3319,118.241
"6",6,"=","NATALIE LA ROSE","Somebody f/Jeremih",11863,"+285",1416,"+253",68.351,"+1.597",92,"14",6,11863,1500,68.351
"7",7,"+1","ARIANA GRANDE","One Last Time",10271,"+218",937,"+226",63.857,"+1.992",58,"22",7,10271,2135,63.857
"8",8,"-1","PITBULL","Time Of Our Lives f/Ne-Yo",10003,"-298",-3667,"+61",63.968,"-0.783",129,"21",4,15799,2867,94.608
"9",9,"=","THE WEEKND","Earned It",9771,"+419",2421,"+227",66.752,"+2.644",47,"6",9,9771,2421,66.752
"10",10,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",9158,"-123",-1524,"+16",46.896,"-0.921",71,"7",6,11254,3932,65.756
"11",11,"=","JASON DERULO","Want To Want Me",8585,"+119",1175,"-142",54.234,"+0.271",28,"13",11,8585,4301,54.234
"12",12,"=","ZEDD","I Want You To Know f/S. Gomez",8470,"+77",560,"+61",50.791,"+0.484",42,"33",11,8470,3786,50.791
"13",13,"=","NICK JONAS","Chains",8372,"+115",617,"+129",46.456,"+1.169",85,"10",11,8372,1264,46.456
"14",14,"=","FLO RIDA","GDFR f/Sage The Gemini",8296,"+210",1344,"+102",44.772,"+1.406",87,"4/92",14,8296,1433,44.772
"15",15,"=","CALVIN HARRIS","Outside f/Ellie Goulding",7781,"-178",-1124,"-53",51.727,"-0.951",107,"50",8,9077,1280,60.662
"16",16,"=","ONE DIRECTION","Night Changes",5733,"-142",-1099,"-69",31.197,"-0.305",142,"53",13,6928,1221,36.976
"17",17,"=","TORI KELLY","Nobody Love",5333,"+76",362,"+88",24.547,"+0.532",55,"51",17,5333,1398,24.547
"18",18,"=","TOVE LO","Talking Body",4807,"+155",737,"+77",25.746,"+0.698",81,"26",18,4807,737,25.746
"19",19,"=","VANCE JOY","Riptide",4574,"+95",49,"+113",26.11,"+0.592",160,"36",18,4574,802,26.11
