"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Style",18424,30,51,22,114.385,-0.655,78,"11",1,18488,3111,115.714
"2",2,"=","MAROON 5","Sugar",17894,10,1022,-264,109.71,0.435,72,"4",2,17894,2244,109.71
"3",3,"=","ED SHEERAN","Thinking Out Loud",16403,-192,-1357,-30,101.538,-1.467,107,"2",1,18914,3319,118.241
"4",4,"=","MARK RONSON","Uptown Funk f/Bruno Mars",15830,-120,-1790,112,107.932,-1.266,134,"1",1,19386,3126,125.545
"5",5,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15614,-20,-154,-27,90.022,-0.348,116,"16",4,15799,2867,94.608
"6",6,"=","ELLIE GOULDING","Love Me Like You Do",14170,261,1759,-86,96.582,1.437,73,"3",6,14170,2216,96.582
"7",7,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11201,0,-24,-27,64.373,-0.266,58,"6",6,11254,3932,65.756
"8",8,"=","NATALIE LA ROSE","Somebody f/Jeremih",9698,143,1306,-123,55.815,1.174,79,"12",8,9698,1500,55.815
"9",9,"=","CALVIN HARRIS","Outside f/Ellie Goulding",9026,-33,89,-109,60.48,0.341,94,"32",8,9059,1280,60.48
"10",10,"=","ARIANA GRANDE","One Last Time",8841,83,794,-167,52.213,0.508,45,"21",10,8841,2135,52.213
"11",11,"=","NICK JONAS","Chains",7546,54,380,-60,42.277,0.137,72,"14",11,7546,1264,42.277
"12",12,"=","ZEDD","I Want You To Know f/S. Gomez",7478,134,640,-40,45.273,0.679,29,"26",12,7478,3786,45.273
"13",13,"=","ONE DIRECTION","Night Changes",6891,31,258,-51,36.731,0.004,129,"50",13,6891,1221,36.761
"14",14,"+1","FLO RIDA","GDFR f/Sage The Gemini",6129,163,1418,-15,32.159,0.772,74,"9",14,6129,1433,32.159
"15",15,"+1","JASON DERULO","Want To Want Me",6047,294,2355,903,41.646,1.049,15,"15",15,6047,4301,41.646
"16",16,"-2","LILLYWOOD & ROBIN SCHULZ","Prayer In C",5785,-414,-2355,-34,36.583,-1.771,142,"85",6,10755,1413,68.631
"17",17,"=","THE WEEKND","Earned It",5468,312,1887,113,41.656,2.355,34,"5",17,5468,1887,41.656
"18",18,"+1","TORI KELLY","Nobody Love",4832,75,571,-24,21.156,0.123,42,"59",18,4832,1398,21.156
"19",19,"-1","USHER","I Don't Mind f/Juicy J",4820,-232,-1293,-175,22.606,-1.731,107,"41",15,6241,911,35.105
"20",20,"=","KELLY CLARKSON","Heartbeat Song",4733,3,58,-47,21.399,0.043,69,"34",18,4797,1093,21.689
"21",21,"=","VANCE JOY","Riptide",4299,-37,73,-104,22.105,0.276,147,"39",21,4351,802,22.105
"22",22,"=","TOVE LO","Talking Body",3832,74,571,-24,20.954,0.367,68,"20",22,3832,692,20.954
