"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN BIEBER","What Do You Mean?",18577,"+33",1347,"-359",114.127,"+0.470",52,"8/39",1,18577,5900,114.127
"2",2,"=","TAYLOR SWIFT","Wildest Dreams",18216,"+186",2153,"-89",108.053,"+0.822",53,"4/67",2,18216,3531,108.053
"3",3,"=","THE WEEKND","The Hills",17245,"-73",148,"-214",104.641,"-0.440",78,"5/35/81",2,17375,2705,105.081
"4",4,"=","SHAWN MENDES","Stitches",15062,"+210",1622,"-29",92.052,"+1.097",150,"3",4,15062,2130,92.052
"5",5,"=","R. CITY","Locked Away f/Adam Levine",14203,"-546",-3075,"-591",82.833,"-2.573",101,"11",1,17400,2155,103.625
"6",6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",10796,"+10",-886,"+504",69.668,"-0.170",119,"49/62",1,18426,4663,107.401
"7",7,"=","ONE DIRECTION","Drag Me Down",9859,"+117",500,"+80",50.893,"+0.337",80,"17",7,9859,3358,50.893
"8",8,"=","THE WEEKND","Can't Feel My Face",8665,"-195",-1301,"+35",58.662,"-1.923",133,"18",1,18773,4549,114.623
"9",9,"=","MACKLEMORE & RYAN LEWIS","Downtown",8584,"+60",263,"+91",41.903,"+0.271",53,"10/47",9,8584,3957,41.903
"10",10,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",8399,"-62",-859,"+129",59.943,"-0.465",162,"14",1,18151,2026,108.966
"11",11,"+1","X AMBASSADORS","Renegades",8385,"+109",849,"-80",43.565,"+0.759",70,"20",11,8385,1573,43.565
"12",12,"+1","ELLIE GOULDING","On My Mind",7997,"+96",913,"-108",45.479,"+0.337",32,"15",12,7997,3457,45.479
"13",13,"+1","DRAKE","Hotline Bling",7688,"+250",1897,"-135",48.118,"+1.730",35,"1",13,7688,2032,48.118
"14",14,"+2","HAILEE STEINFELD","Love Myself",6967,"+18",45,"+6",34.847,"+0.071",69,"27",13,6984,2308,34.847
"15",15,"=","NICK JONAS","Levels",6918,"-42",100,"-41",32.9,"-0.378",57,"21",13,6960,1791,33.449
"16",16,"+1","ELLE KING","Ex's and Oh's",6768,"+114",877,"-157",37.501,"+0.845",66,"6",16,6768,1084,37.501
"17",17,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",6570,"+81",449,"+22",43.771,"+0.995",85,"32",17,6570,1033,43.771
"18",18,"+1","ALESSIA CARA","Here",6468,"+181",1134,"+83",35.162,"+0.977",92,"22",18,6468,1134,35.162
"19",19,"+1","SELENA GOMEZ","Same Old Love",6195,"+161",1137,"+28",33.077,"+1.056",34,"7",19,6195,1534,33.077
"20",20,"+1","DEMI LOVATO","Cool For The Summer",5530,"-245",-2165,"+230",30.634,"-1.700",110,"38",2,14976,4704,81.953
"21",21,"+1","MAJOR LAZER","Powerful f/Ellie Goulding",4827,"-49",-30,"-95",21.126,"-0.282",44,"83",21,5008,1101,23.32
"22",22,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",4173,"+70",717,"-57",19.666,"+0.524",112,"9",22,4173,774,19.666
"23",23,"+1","DEMI LOVATO","Confident",3887,"+244",1546,"-109",21.485,"+1.710",18,"16",23,3887,1655,21.485
"24",24,"+1","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",3290,"+320",1263,"+194",15.943,"+1.393",19,"68",24,3290,1263,15.943
"25",25,"+1","DAYA","Hide Away",2798,"+10",268,"-85",9.917,"+0.089",64,"44",24,2798,393,9.917
"26",26,"+1","CONRAD SEWELL","Hold Me Up",2749,"+98",482,"+69",16.414,"+0.661",20,"416",26,2749,1607,16.414
"27",27,"+1","JESS GLYNNE","Hold My Hand",2342,"-47",-3,"-66",11.713,"-0.161",101,"45",25,2389,276,11.874
"28",28,"+2","FETTY WAP","679 f/Remy Boyz...",2221,"+149",596,"+99",13.153,"+1.242",43,"13",28,2221,596,13.153
"29",29,"=","MAROON 5","Feelings",2188,"-4",27,"-81",7.946,"-0.404",30,"174",29,2246,851,9.009
"30",30,"+2","NICKY JAM","El Perdon",1899,"+68",65,"+66",19.076,"+0.480",54,"179",30,1899,278,19.076
"31",31,"+3","AUDIEN","Something Better f/Lady A.",1789,"+11",221,"-77",7.215,"+0.204",31,"118",31,1789,402,7.215
"32",32,"+1","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1714,"-97",-573,"-97",6.144,"-0.299",76,"85",27,2287,399,9.292
"33",33,"+2","DNCE","Cake By The Ocean",1678,"+48",437,"+5",8.743,"+0.193",19,"96",33,1678,578,8.743
"34",34,"+3","5 SECONDS OF SUMMER","Hey Everybody!",1529,"+142",1074,"+50",6.333,"+0.489",8,"115",34,1529,1074,6.333
"35",35,"+1","BECKY G","Break A Sweat",1427,"-60",-24,"-75",3.852,"-0.389",43,"366",35,1540,370,4.723
"36",36,"+2","THE CHAINSMOKERS","Roses f/Rozes",1279,"+34",288,"-25",6.158,"+0.360",22,"70",36,1279,320,6.158
"37",37,"+2","NICO & VINZ","That's How You Know f/B. Rexha",1163,"+11",111,"-14",2.508,"+0.022",61,"208",37,1163,160,2.508
"38",38,"+2","OMI","Hula Hoop",1017,"+44",84,"+87",3.587,"+0.117",29,"119",38,1017,227,4.403
"39",39,"+2","HALSEY","New Americana",908,"+8",56,"-13",3.568,"+0.131",22,"128",39,908,205,3.568
"40",40,"+4","SHAGGY","Only Love f/Pitbull",824,"+13",76,"-2",4.181,"-0.093",20,"567",40,824,233,4.439
"41",41,"+2","SIA","Alive",764,"-60",-58,"-144",2.278,"-0.480",13,"171",41,872,408,2.978
"42",42,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",741,"-114",-672,"+114",4.033,"-0.928",124,"31",15,6757,722,33.805
"43",43,"+2","PENTATONIX","Can't  Sleep Love",726,"+4",93,"-10",2.042,"+0.041",11,"--",43,726,106,2.042
"44",44,"+2","EMPIRE CAST","No Doubt About It",685,"+12",67,"+0",1.901,"+0.040",9,"329",44,698,211,1.993
"45",45,"+2","ANDY GRAMMER","Good To Be Alive (Hallelujah)",543,"+9",35,"+4",1.167,"+0.002",8,"123",45,543,35,1.167
"46",46,"+2","MAX","Gibberish f/Hoodie Allen",489,"-5",40,"-22",0.651,"-0.005",5,"264",46,494,65,0.691
"47",47,"+3","NELLY","The Fix f/Jeremih",487,"+22",120,"+20",2.448,"+0.043",2,"46",47,487,120,2.448
"48",48,"+1","CARLY RAE JEPSEN","Run Away With Me",472,"-12",-241,"+3",1.405,"-0.053",25,"1203",43,765,484,2.337
"49",49,"--","IHEARTMEMPHIS","Hit The Quan",449,"--",69,"--",1.089,"--",1,"26",49,449,69,1.089
"50",50,"--","ONE DIRECTION","Perfect",432,"--",432,"--",3.943,"--",1,"2",50,432,432,3.943
