"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",14148,"-75",-45,"-50",94.628,"-0.865",91,"4",1,14238,2184,95.493
2,"=","BRUNO MARS It Will Rain",12786,"-70",631,"-192",78.419,"-0.516",83,"3",2,12856,2024,78.935
3,"=","KATY PERRY The One That Got Away",12537,"-59",719,"-165",73.346,"-1.254",79,"8",3,12596,1631,75.028
4,"=","LMFAO Sexy And I Know It",11196,"-116",-505,"-44",68.91,"-0.963",120,"1",2,12000,1530,74.768
5,"=","FLO RIDA Good Feeling",10220,"-77",549,"-196",66.606,"-0.647",91,"6",5,10297,1207,67.253
6,"=","DAVID GUETTA Without You f/Usher",9924,"-233",-889,"-79",61.928,"-0.905",120,"19",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8465,"-183",-706,"-84",58.944,"-1.051",179,"15",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7294,"+21",684,"+4",37.547,"-0.293",124,"31",8,7294,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6650,"-30",-605,"+89",43.38,"-0.878",169,"17",1,14127,1893,93.336
10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6567,"-73",119,"-178",33.816,"-0.302",78,"14",10,6640,1264,34.118
11,"=","KELLY CLARKSON Mr. Know It All",6052,"-128",-263,"-76",30.807,"-0.661",112,"37",11,6408,1093,34.137
12,"=","ADELE Someone Like You",5987,"-64",-794,"+76",43.291,"-0.738",140,"10",2,13563,2614,91.686
13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5928,"-47",-353,"+51",38.597,"-0.394",194,"42",4,11548,1097,70.438
14,"=","LADY GAGA Marry The Night",5380,"-89",53,"-159",29.678,"-0.887",46,"52",14,5499,1570,30.701
15,"=","GAVIN DEGRAW Not Over You",5106,"-84",379,"-164",25.014,"-0.634",122,"21",15,5190,547,25.648
16,"=","JESSIE J Domino",4955,"-30",442,"-163",29.54,"-0.141",100,"26",16,4985,769,29.681
17,"=","ADELE Set Fire To The Rain",4954,"+51",1064,"-186",32.055,"+0.097",30,"5",17,4954,1581,32.055
18,"=","DRAKE Headlines",4509,"+17",317,"-31",30.035,"+0.095",70,"20",17,4509,754,30.035
19,"=","J. COLE Workout",4424,"+84",542,"-6",29.959,"+0.758",62,"22",19,4424,659,29.959
20,"=","RIHANNA You Da One",4063,"+24",164,"+0",22.6,"-0.105",44,"24",19,4063,3394,36.963
21,"=","DEV In The Dark",3799,"-84",-329,"+58",28.635,"-1.232",149,"91",8,8037,1224,51.486
22,"=","JAY Z & KANYE WEST N***** In Paris",3795,"+13",564,"-109",29.478,"+0.354",49,"7",22,3795,785,29.478
23,"=","BREATHE CAROLINA Blackout",3760,"-21",252,"-79",19.441,"-0.592",122,"47",21,3781,498,20.033
24,"=","HOT CHELLE RAE I Like It Like That f/New...",3572,"-30",212,"-119",16.035,"-0.550",86,"30",23,3602,535,16.585
25,"=","OUTASIGHT Tonight Is The Night",2897,"+69",461,"+38",14.653,"-0.014",54,"51",25,2897,500,14.667
26,"=","PITBULL F/CHRIS BROWN International Love",2624,"+33",491,"-16",18.713,"-0.151",52,"25",26,2624,507,18.864
27,"=","FRAY Heartbeat",2460,"-52",52,"-48",11.788,"-0.544",59,"92",27,2515,677,12.362
28,"=","JASON DERULO It Girl",2413,"-68",-466,"+63",10.399,"-0.119",129,"27",10,6647,1048,29.647
29,"=","GYM CLASS HEROES Ass Back Home",2101,"+71",514,"+9",14.424,"+0.057",31,"159",29,2101,514,14.424
30,"=","AVRIL LAVIGNE Wish You Were Here",1940,"-18",36,"-39",7.095,"-0.109",49,"72",30,1965,503,7.725
31,"=","LADY ANTEBELLUM Just A Kiss",1794,"-50",-474,"+32",7.574,"-0.279",95,"48",23,2755,525,13.059
32,"=","NICKI MINAJ Fly f/Rihanna",1680,"-136",-893,"-6",10.781,"-0.636",98,"54",15,4998,987,27.303
33,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",1571,"+14",554,"-126",10.99,"-0.002",14,"64",33,1571,730,10.992
34,"=","ALEXANDRA STAN Mr. Saxobeat",1429,"-96",-298,"-76",13.89,"-0.418",154,"149",18,4585,673,38.816
35,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1242,"-14",199,"-106",6.867,"+0.064",31,"11",35,1256,307,6.867
36,"+1","BIG TIME RUSH Music Sounds Better With U",1150,"+15",155,"+9",3.537,"+0.019",28,"597",36,1150,221,3.555
37,"-1","LADY GAGA You And I",1119,"-29",-130,"-9",5.84,"+0.054",138,"56",7,7824,1553,44.474
38,"=","TIMBALAND Pass At Me f/Pitbull",1051,"-35",-5,"-22",7.133,"-0.150",42,"483",35,1142,319,7.395
39,"=","JOJO Disaster",1005,"-5",87,"-18",2.707,"-0.035",42,"690",39,1010,197,2.742
40,"+1","WE THE KINGS Say You Like Me",1001,"+8",-26,"+31",2.518,"-0.032",97,"416",37,1050,320,2.605
41,"+1","WILL.I.AM T.H.E (The Hardest Ever)",998,"+25",165,"-8",2.397,"+0.170",17,"195",41,998,355,2.397
42,"-2","KARMIN Crash Your Party",975,"-25",-86,"-17",4.619,"-0.383",42,"--",35,1073,234,5.128
43,"=","BIG SEAN Dance (A$$)",804,"+3",128,"-8",5.993,"+0.267",21,"18",43,804,140,5.993
44,"=","COLDPLAY Princess Of China",793,"-2",98,"-57",3.788,"-0.093",29,"208",43,795,155,3.918
45,"=","COLBIE CAILLAT Brighter Than The Sun",700,"-17",-107,"-11",2.28,"-0.026",49,"98",41,832,119,2.442
46,"+1","JUSTIN BIEBER Mistletoe",654,"+97",339,"+50",3.573,"+0.700",5,"12",46,654,339,3.573
47,"-1","TAIO CRUZ Hangover f/Flo Rida",550,"-27",-284,"+38",1.716,"-0.040",58,"547",35,1035,194,3.767
48,"=","DAUGHTRY Crawling Back To You",516,"-14",-67,"-6",1.751,"-0.063",58,"591",46,591,134,2
49,"=","THE CAB Bad",431,"-5",-56,"+5",0.997,"-0.020",68,"983",45,655,106,1.379
50,"--","COBRA STARSHIP Middle Finger f/Mac Mille...",430,"--",84,"--",1.742,"--",1,"--",50,430,84,1.742
