"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","When I Was Your M...",15921,"-16",61,"+6",106.504,"+0.291",87,"4",1,16011,2737,106.569
"2",2,"=","RIHANNA","Stay f/Mikky Ekko",14742,"+169",1712,"-172",99.868,"+1.184",75,"5",2,14742,1920,99.868
"3",3,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12147,"+6",-185,"+8",71.53,"+0.170",88,"13",3,12353,6457,74.223
"4",4,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",11634,"-106",-1240,"+161",74.979,"-0.716",145,"20/25",1,15012,2020,109.652
"5",5,"+1","PITBULL","Feel This Moment",11412,"+226",1249,"+61",79.529,"+0.973",96,"18",5,11412,1516,79.529
"6",6,"-1","MAROON 5","Daylight",11378,"-361",-1846,"-168",71.554,"-1.281",140,"42",1,14639,1641,96.697
"7",7,"=","PINK","Just Give Me A Re...",10602,"+268",1877,"-16",70.268,"+2.034",51,"1",7,10602,1949,70.268
"8",8,"=","CALVIN HARRIS","Sweet Nothing f/F...",9316,"-333",-1736,"-243",60.647,"-1.417",148,"71",4,11639,1126,84.444
"9",9,"+1","DEMI LOVATO","Heart Attack",7995,"+125",642,"+52",49.847,"+1.478",43,"12",9,7995,2482,49.847
"10",10,"-1","SWEDISH HOUSE MAF...","Don't You Worry C...",7989,"-65",-618,"+1",51.118,"-0.230",215,"80",1,14704,1905,116.982
"11",11,"=","TAYLOR SWIFT","I Knew You Were T...",7574,"-175",-1527,"+65",56.906,"-1.979",144,"55",1,16073,2452,126.481
"12",12,"=","OLLY MURS","Troublemaker f/Fl...",7282,"+56",214,"+12",40.632,"+0.673",116,"35",12,7282,1121,40.632
"13",13,"=","KREWELLA","Alive",6820,"+47",222,"+24",45.974,"+0.475",64,"45",13,6820,1026,45.974
"14",14,"=","TAYLOR SWIFT","22",6120,"+29",367,"-45",30.84,"+0.352",40,"28",14,6120,2327,30.84
"15",15,"=","WILL.I.AM & BRITN...","Scream And Shout",5889,"-101",-763,"+52",39.376,"-0.326",138,"52",3,13157,2182,99.406
"16",16,"+1","ICONA POP","I Love It f/Charl...",5810,"+167",1133,"+76",34.623,"+1.555",63,"14",16,5810,1133,34.623
"17",17,"-1","MUMFORD & SONS","I Will Wait",5574,"-163",-464,"-125",33.174,"-0.418",97,"53",14,6076,747,37.093
"18",18,"=","JUSTIN TIMBERLAKE","Mirrors",5523,"+260",2113,"-61",37.49,"+1.689",21,"6",18,5523,2236,37.49
"19",19,"+2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",5138,"+248",1985,"+51",39.027,"+1.893",29,"2",19,5138,1985,39.027
"20",20,"-1","FUN.","Carry On",5002,"+38",81,"-24",27.568,"+0.273",94,"27",19,5002,935,27.572
"21",21,"-1","FALL OUT BOY","My Songs Know Wha...",4940,"+44",306,"-27",24.707,"+0.135",61,"17",20,4940,1015,24.707
"22",22,"=","JUSTIN BIEBER","All Around The Wo...",4928,"+54",477,"-95",25.597,"+0.355",54,"111",21,4928,1137,25.597
"23",23,"=","OF MONSTERS AND M...","Little Talks",4740,"-91",-352,"-57",27.635,"-0.781",145,"58",17,5184,655,31.534
"24",24,"=","EMELI SANDE","Next To Me",3171,"+51",446,"-13",18.559,"+0.235",55,"57",24,3171,498,18.559
"25",25,"=","MUSE","Madness",3057,"-50",186,"-109",12.745,"+0.071",118,"39",23,3107,385,12.907
"26",26,"=","WILL.I.AM F/JUSTI...","#thatpower",3049,"+169",1140,"+4",14.407,"+0.580",19,"54",26,3049,1409,14.407
