"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",16041,133,778,-161,114.829,0.781,50,"4/46",1,16041,2904,114.829
"2",2,"=","ONEREPUBLIC","Counting Stars",15170,100,1265,-266,105.794,0.379,67,"5",2,15170,2609,105.794
"3",3,"=","IMAGINE DRAGONS","Demons",14415,-14,-14,-58,95.699,0.031,108,"11",1,14595,1982,96.313
"4",4,"=","PITBULL","Timber f/Ke$ha",13034,328,1935,52,88.245,2.12,65,"3",4,13034,1935,88.245
"5",5,"=","AVICII","Wake Me Up",11046,-135,-947,-65,83.213,-2.034,144,"14",1,17010,2103,116.977
"6",6,"=","MILEY CYRUS","Wrecking Ball",9033,-332,-1963,-76,56.992,-1.614,98,"24",1,15459,2954,107.57
"7",7,"=","ZEDD","Stay The Night f/...",8959,50,245,-2,62.886,0.467,80,"43",7,8959,1238,62.886
"8",8,"=","LORDE","Royals",8180,-142,-1322,191,53.779,-1.288,128,"10",1,16495,2817,112.509
"9",9,"=","KATY PERRY","Unconditionally",7820,-319,-1161,-312,38.358,-2.492,60,"26",8,8987,3384,51.293
"10",10,"=","LADY GAGA","Do What U Want f/...",7744,-10,576,-91,48.004,0.45,50,"19",10,7754,1408,48.004
"11",11,"=","NEIGHBOURHOOD","Sweater Weather",7560,72,357,-16,40.795,0.121,172,"17",11,7560,869,40.795
"12",12,"=","ELLIE GOULDING","Burn",7204,184,1270,8,55.437,0.797,73,"13",12,7204,1500,55.437
"13",13,"=","PASSENGER","Let Her Go",7122,104,970,-109,40.725,0.696,80,"7",13,7122,1223,40.725
"14",14,"=","ONE DIRECTION","Story Of My Life",6951,115,750,-38,40.637,0.578,49,"8",13,6951,1292,40.637
"15",15,"=","DRAKE","Hold On We're Goi...",6666,-90,-1213,305,40.232,-0.592,129,"34",4,11961,1610,74.25
"16",16,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6167,23,439,-58,36.292,0.035,95,"22",16,6167,764,36.292
"17",17,"=","LADY GAGA","Applause",5328,-22,-1082,274,42.728,-0.471,128,"39",4,12273,3922,81.876
"18",18,"+1","KATY PERRY","Roar",4930,-66,-592,118,34.716,-0.659,129,"21",1,17176,6098,117.145
"19",19,"-1","JASON DERULO","Marry Me",4810,-271,-1274,-268,23.018,-1.405,95,"27",14,6157,856,31.947
