"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JUSTIN TIMBERLAKE","Mirrors",16190,77,820,-80,110.919,0.185,62,"8",1,16190,3114,110.919
2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15227,108,885,-47,100.647,0.7,70,"2",2,15227,2448,100.647
3,"=","PINK","Just Give Me A Re...",14668,-129,-712,-172,102.034,-1.351,92,"4",1,15624,1949,106.133
4,"=","ICONA POP","I Love It f/Charl...",12191,117,1042,-64,78.429,0.975,104,"10",4,12191,1359,78.429
5,"=","DEMI LOVATO","Heart Attack",12039,33,246,-9,74.612,-0.227,84,"21",4,12039,2482,74.905
6,"=","RIHANNA","Stay f/Mikky Ekko",11183,-180,-2212,173,71.947,-1.035,116,"22",1,15599,1920,102.136
7,"=","SELENA GOMEZ","Come & Get It",8844,126,1222,-71,51.472,0.892,44,"5",7,8844,2034,51.472
8,"=","BRUNO MARS","When I Was Your M...",8067,-163,-1598,9,46.608,-1.044,128,"20",1,16011,2737,106.569
9,"=","WILL.I.AM F/JUSTI...","#thatpower",7356,68,318,9,37.814,0.133,60,"17",9,7356,1416,38.399
10,"=","FALL OUT BOY","My Songs Know Wha...",7285,73,463,55,41.083,0.737,102,"15",10,7285,1015,41.083
11,"=","FLORIDA-GEORGIA L...","Cruise",7202,138,752,-9,37.257,0.553,58,"9/29",11,7202,1411,37.257
12,"=","PITBULL","Feel This Moment",6626,-245,-2022,-32,45.013,-1.399,137,"25",3,13073,1706,86.979
13,"=","ARIANA GRANDE","The Way f/Mac Mil...",6522,61,575,-98,35.985,0.234,53,"16",13,6522,1373,35.985
14,"+1","JASON DERULO","The Other Side",6309,119,639,37,37.695,0.772,34,"33",14,6309,2399,37.695
15,"-1","TAYLOR SWIFT","22",5998,-302,-1038,-281,29.571,-1.447,81,"24",10,7057,2327,34.286
16,"=","KREWELLA","Alive",5430,-211,-1737,21,37.367,-1.074,105,"74",9,7991,1026,53.493
17,"=","MARIAH CAREY","#Beautiful f/Migu...",5033,129,1524,-217,30.12,0.325,17,"19",17,5033,3429,31.943
18,"=","EMELI SANDE","Next To Me",4777,107,388,133,23.836,0.444,96,"13",17,4777,560,23.836
19,"=","DAFT PUNK","Get Lucky",4667,219,1568,62,30.447,1.408,31,"6",19,4667,1568,30.447
20,"=","AVRIL LAVIGNE","Here's To Never G...",4448,68,389,89,21.508,0.173,42,"23",19,4448,1758,21.508
21,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",3992,-163,-575,-168,20.988,-0.856,129,"40",3,12353,6457,74.223
22,"=","ZEDD","Clarity f/Foxes",3949,112,628,51,34.537,0.644,67,"28",21,3949,628,34.537
23,"=","IMAGINE DRAGONS","Radioactive",3828,91,567,-25,22.212,0.819,40,"7",22,3828,813,22.212
24,"=","ED SHEERAN","Lego House",2953,37,284,-97,16.529,0.344,74,"30",24,2953,788,16.529
