"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13410,"+4",817,"-243",88.453,"+0.769",79,"1",1,13410,1893,88.453
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",11078,"-202",-753,"-196",69.13,"-1.784",92,"17/98",2,11835,1599,78.403
3,"+1","FOSTER THE PEOPLE Pumped Up Kicks",9870,"+36",646,"-53",59.856,"+0.403",74,"4",3,9870,1302,59.856
4,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9827,"+141",1275,"+6",57.832,"+0.991",89,"5",4,9827,1275,57.832
5,"-2","BRITNEY SPEARS I Wanna Go",9685,"-239",-1679,"-80",60.746,"-0.887",104,"33",1,12853,1768,82.422
6,"=","KATY PERRY Last Friday Night (T.G.I.F.)",8817,"-323",-2159,"-157",50.814,"-1.474",121,"25",1,14935,2322,96.531
7,"=","NICKI MINAJ Super Bass",8620,"-211",-1498,"-123",56.619,"-1.135",138,"20",3,12009,1188,73.23
8,"+1","ADELE Someone Like You",8486,"+184",1796,"-129",62.812,"+2.237",50,"2",8,8486,1982,62.812
9,"-1","LMFAO Party Rock Anthem",8400,"-70",-948,"+134",55.365,"-0.529",138,"7/99",1,14043,1859,94.193
10,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",8271,"+19",392,"-55",52.646,"+0.997",104,"11",9,8315,1017,52.646
11,"=","RIHANNA Cheers (Drink To That)",7931,"-52",89,"-83",42.025,"-0.567",60,"9",10,8085,1594,43.942
12,"=","PITBULL Give Me Everything f/Ne-Yo",7441,"-63",-408,"-46",51.984,"-0.523",138,"23",1,14233,1811,95.596
13,"=","LADY GAGA You And I",7132,"+21",375,"-37",40.865,"+0.029",48,"10",13,7132,1553,40.865
14,"=","ONEREPUBLIC Good Life",6259,"-167",-1186,"-67",39.734,"-0.989",138,"29",6,9571,978,57.364
15,"=","DEV In The Dark",6097,"-39",287,"-187",39.196,"+0.057",59,"13",15,6182,1224,39.923
16,"+1","DAVID GUETTA Without You f/Usher",5327,"+153",1077,"-96",34.602,"+1.266",30,"8",16,5327,1586,34.602
17,"+1","JASON DERULO It Girl",4410,"+106",530,"+25",21.491,"+0.626",39,"12",17,4410,1048,21.491
18,"+2","LIL WAYNE How To Love",3730,"-149",-903,"+39",27.042,"-0.826",113,"14",9,8047,1328,45.275
19,"=","IYAZ Pretty Girls",3689,"-225",-975,"-228",15.624,"-1.039",113,"38",17,4770,659,22.767
20,"+1","THE SCRIPT Nothing",3598,"-10",26,"-63",17.668,"+0.301",58,"30",20,3608,722,17.668
22,"=","ALEXANDRA STAN Mr. Saxobeat",3516,"+34",271,"-79",27.493,"+0.330",64,"28",22,3516,567,27.493
21,"+2","KELLY CLARKSON Mr. Know It All",3516,"+255",1043,"+142",19.405,"+1.662",22,"36",21,3516,1093,19.405
23,"+2","LMFAO Sexy And I Know It",3037,"+104",955,"-45",18.391,"+0.789",30,"6",23,3037,1000,18.391
24,"=","LADY GAGA The Edge Of Glory",2832,"-125",-678,"-82",16.971,"-0.454",138,"40",3,11672,2193,68.045
25,"+1","ANDY GRAMMER Keep Your Head Up",2788,"+49",244,"+21",10.624,"+0.267",92,"68",25,2788,355,10.624
26,"+1","AFROJACK Take Over Control f/Eva Simons",2636,"-41",-200,"-95",19.653,"-0.660",98,"48",25,2836,435,23.455
27,"+1","KELLY ROWLAND Motivation f/Lil Wayne",2507,"-118",-487,"-187",11.671,"-0.685",83,"56",21,2998,415,15.279
28,"+2","NEW BOYZ Better With The Lights Off",2230,"+20",216,"-90",7.77,"+0.132",52,"35",28,2230,423,7.77
29,"=","THE BAND PERRY If I Die Young",2076,"-194",-1416,"-51",12.889,"-0.622",138,"22",11,6052,768,32.555
30,"+1","PATRICK STUMP This City f/Lupe Fiasco",1564,"-12",182,"-113",7.402,"+0.106",29,"174",30,1576,386,7.402
31,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",1418,"+37",263,"-1",6.571,"+0.259",34,"32",31,1418,306,6.571
32,"+1","MATT NATHANSON Faster",1237,"+58",105,"+54",4.522,"+0.597",76,"101",32,1237,166,4.522
33,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1129,"-35",-89,"-62",8.615,"-0.196",40,"53",32,1238,297,10.079
34,"+2","LLOYD Dedication To My Ex...",1127,"+37",315,"+9",4.568,"+0.143",23,"331",34,1127,315,4.568
35,"=","DEMI LOVATO Skyscraper",1090,"-10",33,"-50",5.834,"-0.240",45,"--",35,1122,194,6.477
36,"+1","WIZ KHALIFA No Sleep",1073,"-8",-3,"-16",3.358,"+0.052",43,"81",34,1084,246,3.907
37,"+1","GAVIN DEGRAW Not Over You",957,"+37",225,"+36",3.05,"+0.123",32,"--",37,957,243,3.05
38,"+1","SWEDISH HOUSE MAFIA Save The World",801,"-62",-186,"-55",3.406,"-0.212",52,"160",36,1017,229,4.776
39,"+1","NICKI MINAJ Fly f/Rihanna",722,"+66",401,"+47",4.4,"+0.552",8,"52",39,722,401,4.4
40,"+1","JESSIE J Domino",680,"+38",296,"+4",3.23,"+0.315",10,"355",40,680,300,3.23
41,"+3","BRITNEY SPEARS Criminal",643,"+92",437,"+66",4.255,"+0.464",5,"608",41,643,437,4.255
42,"=","BREATHE CAROLINA Blackout",609,"+16",58,"+1",1.286,"+0.102",32,"251",40,609,92,1.286
43,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",592,"+33",98,"+26",2.323,"+0.166",15,"117",43,592,126,2.323
44,"+1","KREAYSHAWN Gucci Gucci",522,"-6",3,"-17",2.317,"-0.015",18,"65",43,546,112,2.568
45,"+2","WE THE KINGS Say You Like Me",472,"+21",193,"-18",1.104,"+0.052",7,"--",45,472,320,1.104
46,"--","RIHANNA We Found Love f/Calvin Harris",462,"--",462,"--",6.379,"--",1,"3",46,462,462,6.379
47,"+1","LADY ANTEBELLUM Just A Kiss",461,"+25",172,"+14",1.843,"+0.072",5,"--",47,461,172,1.843
48,"-2","SKYLAR GREY Invisible",455,"-52",-187,"-41",1.281,"-0.194",38,"--",40,683,131,1.658
49,"--","FLO RIDA Good Feeling",410,"--",284,"--",1.408,"--",1,"337",49,410,284,1.408
50,"=","TYGA Far Away f/Chris Richardson",391,"-16",-36,"-23",1.047,"-0.032",15,"138",45,438,112,1.079
