"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Blank Space",17671,150,905,136,117.147,0.474,54,"2",1,17671,3248,117.147
2,"=","NICK JONAS","Jealous",14182,139,808,9,81.621,1.29,101,"16",2,14182,1846,81.621
3,"=","MAROON 5","Animals",13489,-437,-2348,-239,90.996,-2.286,89,"18",1,17381,3186,114.705
4,"=","CALVIN HARRIS","Blame f/John Newman",13362,-161,-551,-134,83.764,-1.587,104,"47",3,13993,1988,88.09
5,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",12719,90,1426,-109,81.115,0.324,75,"20",5,12719,1751,81.115
6,"=","MR PROBZ","Waves",11799,-82,-258,-38,79.855,-0.979,161,"28",5,12307,1264,83.219
7,"=","ED SHEERAN","Don't",11517,-312,-2193,-45,63.29,-2.321,161,"24",2,15646,2073,94.331
8,"=","SAM SMITH","I'm Not The Only One",11039,220,1284,113,71.871,1.617,87,"15",8,11039,1424,71.871
9,"=","HOZIER","Take Me To Church",9244,216,1431,110,57.825,1.689,69,"3",9,9244,1438,57.825
10,"=","TOVE LO","Habits (Stay High)",8731,-126,-999,-49,61.555,-0.971,181,"50",1,16744,2816,110.186
11,"=","SELENA GOMEZ","The Heart Wants What It Wants",8443,75,1012,-103,52.982,0.98,45,"17",11,8443,2058,52.982
12,"=","MARK RONSON","Uptown Funk f/Bruno Mars",8050,142,1569,-131,50.838,1.341,41,"1",12,8050,2689,50.838
13,"=","MEGHAN TRAINOR","Lips Are Movin",7456,185,874,111,41.134,0.221,62,"5",13,7456,1423,41.134
14,"=","IGGY AZALEA","Beg For It f/MØ",7148,-48,-112,-84,35.524,-0.448,58,"30",11,7303,2920,38.689
15,"=","ALESSO","Heroes",6926,57,196,26,41.814,0.286,104,"44",13,6926,896,41.814
16,"=","TAYLOR SWIFT","Shake It Off",6134,-252,-1083,-190,40.162,-1.327,125,"13",1,17531,9016,110.142
17,"=","FALL OUT BOY","Centuries",4849,-13,141,16,22.581,-0.01,95,"12",17,4862,679,22.591
18,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4260,-90,-712,41,28.209,-0.239,145,"23",1,15754,4716,94.236
19,"=","JEREMIH","Don't Tell 'Em f/YG",4157,-76,-375,50,27.601,-0.857,154,"80",5,12620,1458,74.757
20,"+3","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",3887,392,2403,165,25.12,2.4,13,"22/41",20,3887,2403,25.12
21,"-1","NICO & VINZ","In Your Arms",3828,-78,-84,-110,17.248,-0.754,88,"136",20,3920,1121,18.903
22,"-1","ELLA HENDERSON","Ghost",3802,39,457,-59,16.441,0.48,101,"25",21,3802,827,16.441
