"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","AVICII","Wake Me Up",16942,52,585,-35,115.686,0.679,94,"8",1,16942,2103,115.686
2,"=","LORDE","Royals",16242,-67,-254,-136,106.836,-0.915,78,"5",1,16495,2817,110.379
3,"=","MILEY CYRUS","Wrecking Ball",14349,176,1698,-99,96.149,1.626,48,"10",3,14349,2954,96.149
4,"=","KATY PERRY","Roar",13932,-199,-2129,108,100.906,-1.251,79,"6",1,17176,6098,117.145
5,"=","LADY GAGA","Applause",11481,116,143,118,79.638,1.29,78,"17",5,11481,3922,79.638
6,"=","DRAKE","Hold On We're Goi...",11073,69,700,-10,69.497,0.276,79,"12",6,11073,1610,69.497
7,"=","JAY Z","Holy Grail f/Just...",10164,-434,-1410,-424,66.175,-2.218,117,"23",4,11700,2095,78.442
8,"=","SELENA GOMEZ","Slow Down",8533,102,777,46,50.244,1.084,72,"38",8,8533,1167,50.244
9,"=","PARAMORE","Still Into You",7923,77,225,77,47.026,0.583,173,"30",9,7923,961,47.026
10,"=","LANA DEL REY","Summertime Sadnes...",7381,-252,-2785,146,47.575,-1.487,118,"57/72",2,13737,1923,88.403
11,"=","BRUNO MARS","Gorilla",7115,22,366,-15,35.773,-0.272,50,"32",11,7115,1872,38.774
12,"=","IMAGINE DRAGONS","Demons",6403,280,1458,85,40.682,1.499,58,"11",12,6403,1458,40.682
13,"=","JUSTIN TIMBERLAKE","TKO",5722,125,409,41,31.102,0.036,35,"67",13,5722,1724,31.479
14,"=","BRITNEY SPEARS","Work Bitch",5359,-78,-228,-66,25.663,-0.58,44,"40",13,5635,3487,31.994
15,"=","TAYLOR SWIFT","Everything Has .....",5346,-64,-209,-57,26.344,-0.532,107,"58",14,5693,990,31.815
16,"=","ROBIN THICKE","Give It 2 U f/Ken...",4928,-280,-1222,-282,23.352,-1.427,86,"92",12,6339,1340,33.892
17,"+2","KATY PERRY","Unconditionally",4537,428,3384,143,31.558,1.997,10,"19",17,4537,3384,31.558
18,"=","JASON DERULO","Marry Me",4403,32,471,-61,22.513,0.31,45,"20",18,4403,856,22.513
19,"-2","TEGAN & SARA","Closer",4361,-65,44,-129,21.251,-0.578,135,"93",17,4426,570,22.41
20,"=","NEIGHBOURHOOD","Sweater Weather",3528,111,519,10,15.037,0.605,122,"22",20,3528,634,15.037
21,"=","RIHANNA","What Now",3383,155,505,94,14.711,0.547,38,"108",21,3383,821,14.711
22,"+1","ZEDD","Stay The Night f/...",3282,195,933,141,24.568,1.238,30,"49",22,3282,937,24.568
23,"+1","TRAVIE MCCOY","Rough Water f/Jas...",3020,117,451,69,17.031,0.32,36,"74",22,3020,705,17.031
24,"-2","AWOLNATION","Sail",2993,-123,-816,-44,14.449,-0.629,159,"33",17,4079,550,18.593
25,"=","PITBULL","Timber f/Ke$ha",2513,184,1014,27,20.326,0.883,15,"16",25,2513,1106,20.326
26,"=","J. COLE","Crooked Smile f/T...",2285,32,130,5,12.338,0.457,71,"157",26,2285,332,12.338
27,"+3","ONEREPUBLIC","Counting Stars",1793,97,449,38,11.692,0.735,17,"9",27,1793,576,11.692
28,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",1788,56,308,0,9.85,0.332,45,"46",28,1788,348,9.85
29,"=","FALL OUT BOY","Alone Together",1717,10,89,17,7.243,-0.049,71,"139",29,1736,326,7.668
30,"+3","ENRIQUE IGLESIAS","Heart Attack",1632,86,369,6,9.003,0.414,23,"102",30,1632,564,9.003
31,"=","ICONA POP","All Night",1594,-12,47,-24,7.479,-0.155,72,"195",31,1606,231,7.786
32,"=","PASSENGER","Let Her Go",1590,28,190,-18,8.101,0.149,30,"7",32,1590,367,8.101
33,"-6","PINK","True Love f/Lily ...",1570,-218,-934,-123,6.13,-0.806,100,"140",22,3177,503,13.47
34,"=","ELLIE GOULDING","Burn",1527,31,244,-37,8.551,0.319,23,"34",34,1527,475,8.551
35,"+1","EMELI SANDE","My Kind Of Love",1436,38,153,28,4.027,0.103,30,"251",35,1436,433,4.027
36,"+1","SARA BAREILLES","Brave",1322,30,176,20,6.13,0.123,58,"36",36,1322,194,6.13
37,"-2","EMINEM","Berzerk",1218,-184,-1105,25,4.641,-0.646,63,"48",18,4302,1757,19.955
38,"=","ARMIN VAN BUUREN","This Is What It F...",1193,-50,-369,-51,11.817,-0.388,96,"141",31,1615,249,13.444
