"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Bad Blood",19287,"+137",916,"-57",117.092,"+0.891",43,"7/35",1,19287,6848,117.092
2,"=","WALK THE MOON","Shut Up And Dance",16386,"-222",-1338,"-128",96.257,"-0.448",136,"9",2,17842,2567,102.857
3,"=","WIZ KHALIFA","See You Again f/Charlie Puth",15606,"-100",-1615,"+197",99.784,"-0.536",88,"12",1,19208,3713,118.768
4,"+1","DAVID GUETTA","Hey Mama  f/Nicki Minaj",13928,"+187",734,"+109",88.991,"+0.690",114,"17",4,13928,1678,88.991
5,"-1","JASON DERULO","Want To Want Me",13851,"-377",-2215,"-32",78.113,"-1.413",113,"22",1,18660,4301,111.336
6,"=","TOVE LO","Talking Body",13029,"-344",-1448,"-330",73.372,"-1.826",166,"34",4,14657,2353,84.199
7,"=","FIFTH HARMONY","Worth It f/Kid Ink",11708,"+313",1718,"+256",57.545,"+2.016",118,"16",7,11708,1718,57.545
8,"=","OMI","Cheerleader",10974,"+339",1741,"+118",67.006,"+2.406",59,"1",8,10974,2081,67.006
9,"+1","ANDY GRAMMER","Honey, I'm Good",9508,"+67",466,"-2",50.688,"+0.449",125,"8",9,9508,1319,50.688
10,"-1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",9491,"-215",-1652,"-72",51.44,"-1.210",115,"21",6,11556,1606,64.807
11,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",9119,"+119",534,"+16",54.195,"+0.581",80,"10",11,9119,1280,54.195
12,"+1","THE WEEKND","Can't Feel My Face",9111,"+496",2821,"+231",59.586,"+2.783",22,"3",12,9111,4549,59.586
13,"-2","MAROON 5","This Summer's Gonna Hurt...",9105,"-26",187,"-69",44.296,"-0.454",46,"28",9,9131,4375,46.872
14,"=","MAJOR LAZER","Lean On f/M? & DJ Snake",8016,"+159",977,"+49",47.733,"+1.252",51,"11",13,8016,2026,47.733
15,"=","SIA","Elastic Heart f/The Weeknd...",7262,"+109",536,"+11",45.191,"+0.604",107,"43",14,7262,909,45.191
16,"=","NICKI MINAJ","The Night Is Still Young",7139,"+63",242,"+43",33.459,"+0.249",61,"52",13,7139,1341,34.119
17,"=","ED SHEERAN","Photograph",5311,"+161",707,"+113",28.539,"+1.182",46,"24",17,5311,1005,28.539
18,"+2","RACHEL PLATTEN","Fight Song",4828,"+265",1603,"+124",25.392,"+1.567",43,"4",18,4828,1603,25.392
19,"+2","PITBULL","Fun f/Chris Brown",4603,"+126",345,"+163",26.79,"+0.669",65,"37",19,4603,740,26.79
20,"-1","THE WEEKND","Earned It",4473,"-167",-1066,"-17",24.928,"-0.658",132,"30",1,17055,2820,102.104
21,"+1","GEORGE EZRA","Budapest",4331,"-13",-255,"-17",18.179,"-0.216",120,"39",18,4602,712,20.415
22,"-4","SELENA GOMEZ","Good For You f/A$AP Rocky",3864,"-813",2419,"-2244",24.734,"-10.095",8,"5",18,4677,4663,34.829
23,"=","FALL OUT BOY","Uma Thurman",3629,"+99",569,"+55",20.036,"+0.668",71,"31",22,3629,895,20.036
24,"=","OMARION","Post To Be f/Chris Brown&Jhene",2578,"+90",443,"+8",13.464,"+0.697",37,"56",24,2578,598,13.464
25,"=","ZEDD","Beautiful Now f/Jon Bellion",2530,"+65",496,"+49",12.187,"+0.256",33,"88",25,2530,542,12.187
26,"+1","TORI KELLY","Should've Been Us",2450,"+65",658,"-27",8.959,"+0.388",27,"125",26,2450,685,8.959
27,"-1","ECHOSMITH","Bright",2239,"-182",-1824,"+150",9.773,"-0.726",148,"51",16,5773,965,25.825
28,"=","FETTY WAP","Trap Queen",2224,"-24",-221,"+23",15.572,"+0.537",93,"15/97",18,4535,816,23.245
29,"+1","SAM HUNT","Take Your Time",2220,"+40",206,"+23",10.713,"+0.186",51,"25",29,2220,296,10.713
30,"-1","ADAM LAMBERT","Ghost Town",2179,"-14",48,"-39",8.426,"+0.074",58,"98",28,2193,661,8.492
31,"=","ARIANA GRANDE","One Last Time",2006,"+18",-253,"+46",15.001,"-0.248",143,"150",6,12152,2135,76.95
32,"+1","SHAWN MENDES","Stitches",1911,"+39",114,"+26",6.268,"+0.199",39,"36",32,1911,452,6.268
33,"+2","FLO RIDA","I Don't Like It, I Love It",1875,"+62",352,"+39",9.069,"+0.400",30,"68",33,1875,352,9.069
34,"=","KAYA STEWART","In Love With A Boy",1846,"+24",559,"-144",6.226,"+0.056",14,"1188",34,1846,940,6.226
35,"-3","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1713,"-165",-1209,"+31",11.353,"-0.641",128,"134",19,4482,753,25.548
36,"=","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1635,"-21",63,"-21",5.323,"-0.213",51,"646",33,1656,327,5.536
37,"=","SAM SMITH","Like I Can",1534,"-14",25,"-68",6.57,"+0.067",31,"104",36,1588,511,6.657
38,"=","JIDENNA","Classic Man",1327,"+44",209,"+23",4.021,"+0.119",23,"29/75",38,1327,351,4.021
39,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",1286,"+33",159,"-4",7.245,"+0.191",25,"106",39,1286,301,7.245
40,"+2","SILENTO","Watch Me",1248,"+77",428,"+14",6.024,"+0.401",16,"6",40,1248,443,6.024
41,"=","MKTO","Bad Girls",1247,"+35",184,"+12",3.312,"+0.042",24,"296",40,1247,288,3.312
42,"-2","NICK FRADIANI","Beautiful Life",1227,"-2",54,"-9",3.5,"-0.021",34,"560",39,1243,480,3.597
43,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",1194,"+82",387,"+11",5.779,"+0.220",13,"47",43,1194,492,5.779
44,"+1","NATALIE LA ROSE","Around The World f/Fetty Wap",1013,"+86",275,"+57",6.113,"+0.277",17,"218",44,1013,298,6.113
45,"-1","YEARS & YEARS","King",938,"-103",-502,"-100",3.212,"-0.292",62,"206",35,1443,276,4.954
46,"=","PRINCE ROYCE","Back It Up",617,"-3",-3,"-16",2.232,"-0.061",16,"408",45,635,185,2.404
47,"=","BEA MILLER","Fire N Gold",528,"+3",29,"-3",0.721,"+0.017",20,"175",46,528,77,0.721
48,"+2","NATHAN SYKES","Kiss Me Quick",483,"+48",352,"+33",1.89,"+0.236",2,"1269",48,483,352,1.89
49,"--","MEGHAN TRAINOR","Like I'm Gonna Lose You",468,"--",385,"--",1.374,"--",1,"89",49,468,385,1.374
50,"-1","RIHANNA","Bitch Better Have My Money",453,"+15",-21,"+6",1.876,"+0.133",37,"54",42,1136,1136,10.863
