"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","KATY PERRY","Dark Horse",17367,-27,-113,9,122.795,-0.083,102,"4",1,17515,2780,123.167
2,"=","LORDE","Team",15425,151,1196,-46,100.648,1.349,101,"10",2,15425,1641,100.648
3,"=","BASTILLE","Pompeii",13024,204,1771,32,88.286,1.402,116,"7",3,13024,1771,88.286
4,"+1","PHARRELL WILLIAMS","Happy",12266,286,2029,-11,90.283,1.707,45,"1",4,12266,2386,90.283
5,"-1","ONE DIRECTION","Story Of My Life",12171,-170,-675,-130,71.693,-1.458,125,"28",3,12896,1527,82.164
6,"=","JASON DERULO","Talk Dirty f/2 Chainz",11772,150,1207,-3,74.679,1.018,65,"6",6,11772,2775,74.679
7,"=","ONEREPUBLIC","Counting Stars",10704,-130,-1018,198,82.104,-0.853,143,"20",1,16524,2609,113.696
8,"=","ELLIE GOULDING","Burn",10319,-292,-2728,58,70.941,-2.283,149,"41",2,14810,1623,95.425
9,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",9633,-184,-972,-215,55.157,-1.309,102,"11",7,10605,1506,64.936
10,"=","PITBULL","Timber f/Ke$ha",8793,-203,-1676,91,64.12,-1.304,141,"12",1,16901,2001,117.778
11,"=","BRUNO MARS","Young Girls",8331,38,466,-41,46.905,-0.089,81,"60",11,8331,938,46.994
12,"+1","ALOE BLACC","The Man",7071,45,544,-111,38.742,0.106,41,"8",12,7071,1722,38.742
13,"-1","EMINEM","The Monster f/Rihanna",6992,-69,-638,122,53.309,-1.193,126,"53",1,16414,2904,117.022
14,"=","DEMI LOVATO","Neon Lights",6329,35,562,-61,34.831,0.422,96,"45",14,6329,675,34.831
15,"=","CASH CASH","Take Me Home f/Bebe Rexha",6205,57,463,8,33.383,-0.034,107,"68",15,6205,1074,33.417
16,"=","JOHN NEWMAN","Love Me Again",5931,-196,-704,-202,28.532,-0.665,151,"47",13,6684,697,35.821
17,"=","AVICII","Hey Brother",5690,145,606,80,32.973,0.814,89,"17",17,5690,789,32.973
18,"+1","JOHN LEGEND","All Of Me",5623,301,1858,69,40.171,1.911,34,"3",18,5623,1858,40.171
19,"-1","BEYONCE","Drunk In Love f/Jay Z",5616,118,1542,-121,35.124,1.332,44,"14",18,5616,1663,35.124
20,"=","AMERICAN AUTHORS","Best Day Of My Life",5012,127,804,66,26.377,0.694,85,"13",20,5012,804,26.377
21,"=","ZENDAYA","Replay",4828,0,133,-25,20.128,-0.246,138,"71",18,4828,472,20.776
22,"=","MARTIN GARRIX","Animals",4375,128,917,5,29.961,0.455,93,"33",22,4375,917,29.961
23,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4164,52,348,2,20.062,-0.268,50,"27",22,4164,1848,20.33
24,"+1","KID INK","Show Me f/Chris Brown",3421,45,211,14,19.916,-0.247,58,"25",24,3421,644,21.33
25,"-1","MILEY CYRUS","Adore You",3337,-253,-1800,-28,13.85,-1.196,68,"30",15,5927,1542,27.855
26,"=","NAUGHTY BOY","La La La f/Sam Smith",3190,63,622,5,15.782,0.468,51,"92",26,3190,622,15.782
