"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","Payphone f/Wiz Khali...",13814,-2,-91,48,101.275,-0.453,97,"15",1,14353,3415,107.136
2,"=","KATY PERRY","Wide Awake",13304,120,1366,-154,90.669,1.219,61,"2",2,13304,2824,90.669
3,"=","RIHANNA","Where Have You Been",12929,8,314,-45,92.699,-0.041,98,"17",2,12929,1884,95.69
4,"=","CARLY RAE JEPSEN","Call Me Maybe",12257,-204,-757,-33,90.007,-1.873,133,"3",1,14563,1711,111.23
5,"=","ELLIE GOULDING","Lights",12176,98,832,23,90.823,0.852,163,"7",4,12176,1482,90.952
6,"=","USHER","Scream",9515,41,259,85,66.833,0.255,87,"13",6,9515,2323,68.266
7,"=","GOTYE","Somebody That I Used...",9133,-104,-670,8,62.798,-1.103,143,"12",1,14242,2018,106.819
8,"=","DAVID GUETTA","Titanium f/Sia",8891,142,991,99,62.67,0.314,105,"8",8,8891,991,63.661
9,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",7343,79,571,27,50.088,0.294,85,"29",9,7343,1254,50.088
10,"=","DEMI LOVATO","Give Your Heart A Br...",7092,5,422,-58,46.06,0.11,144,"20",10,7092,1250,46.27
11,"=","NICKI MINAJ","Starships",6497,-214,-476,-221,49.688,-0.894,159,"52/71",3,12071,1834,87.938
12,"=","ONE DIRECTION","What Makes You Beaut...",6078,-110,-758,-33,42.792,-0.861,144,"23",3,11838,1579,80.433
13,"+1","CHER LLOYD","Want U Back",5767,124,688,10,34.464,0.689,71,"9",13,5767,1103,34.464
14,"-1","FUN.","We Are Young f/Janel...",5534,-151,-796,-8,34.812,-1.301,151,"30",1,14439,2738,110.772
15,"=","ONE DIRECTION","One Thing",5379,-41,-45,-64,28.337,-0.306,77,"33",14,5425,975,29.694
16,"+1","PINK","Blow Me (One Last Ki...",5278,110,1939,-402,36.359,0.561,18,"6",16,5278,2737,36.359
17,"-1","HAVANA BROWN","We Run The Night f/P...",5240,46,368,21,37.574,0.408,161,"31",16,5240,544,37.574
18,"=","FLO RIDA","Whistle",4778,198,1212,-35,33.886,1.653,47,"1",18,4778,1247,33.886
19,"=","OWL CITY & CARLY RAE...","Good Time",4346,53,598,-79,28.871,0.62,26,"10",18,4346,1961,28.871
20,"+1","THE WANTED","Chasing The Sun",3945,93,656,49,21.377,0.203,79,"37",20,3945,656,21.377
21,"-1","GYM CLASS HEROES","Fighter f/Ryan Tedde...",3758,-266,-1597,-194,22.353,-1.172,83,"27",13,5862,1441,35.394
22,"+1","NEON TREES","Everybody Talks",3042,21,385,-35,19.466,0.077,104,"14",22,3042,510,19.466
23,"-1","PITBULL","Back In Time",3015,-45,-767,116,16.632,-0.68,115,"38",14,6235,925,42.751
24,"=","RITA ORA","How We Do (Party)",2695,-164,-729,-169,12.475,-1.173,87,"96",21,3424,620,16.657
25,"=","JUSTIN BIEBER","Boyfriend",2545,-181,-1036,-69,13.072,-0.957,118,"40",9,7937,4726,51.515
26,"=","GROUPLOVE","Tongue Tied",2436,64,264,25,14.017,0.396,89,"51",26,2436,433,14.017
27,"=","KELLY CLARKSON","Dark Side",2335,63,487,-6,14.872,0.257,43,"45",27,2335,493,14.872
28,"=","JASON MRAZ","I Won't Give Up",2173,39,84,47,13.641,0.472,98,"16",27,2173,276,13.641
29,"+2","JUSTIN BIEBER","As Long As You Love ...",2064,144,879,60,13.979,0.879,17,"41",29,2064,879,13.979
30,"=","OUTASIGHT","Now Or Never",2025,51,228,22,9.879,0.283,73,"269",29,2025,320,9.879
31,"-2","B.O.B","Both Of Us f/Taylor ...",1976,-105,-864,-40,12.044,-0.459,70,"53",23,3144,577,17.595
32,"=","ALEX CLARE","Too Close",1609,34,273,-6,9.085,0.355,54,"22",31,1609,279,9.085
33,"=","FUN.","Some Nights",1592,97,342,69,9.424,0.516,42,"5",33,1592,342,9.424
34,"=","ADELE","Rumour Has It",1319,-17,-169,7,6.902,-0.011,140,"109",8,8497,1514,56.313
35,"=","SAMMY ADAMS","Only One",1258,-26,4,6,5.013,-0.108,64,"248",32,1295,230,6.013
36,"+3","NO DOUBT","Settle Down",1015,151,1015,151,10.639,1.32,4,"25",36,1015,1015,10.639
37,"-1","MATCHBOX TWENTY","She's So Mean",982,29,33,49,4.103,0.122,35,"73",36,1026,574,4.492
38,"-1","LINKIN PARK","Burn It Down",959,23,109,23,3.513,0.135,46,"63",37,959,217,3.513
39,"-1","CHRIS BROWN","Don't Wake Me Up",917,38,222,13,5.157,0.533,35,"79",38,917,222,5.157
40,"+4","MAROON 5","One More Night",856,137,649,109,5.584,0.828,4,"81",40,856,649,5.584
41,"+1","NICKI MINAJ","Pound The Alarm",856,107,477,76,4.585,0.393,6,"273",41,856,477,4.585
42,"-2","SEAN KINGSTON","Back 2 Life (Live It...",849,3,-8,3,3.665,-0.128,42,"--",37,881,305,4.543
43,"-2","K'NAAN","Hurt Me Tomorrow",804,5,119,-56,3.437,-0.242,36,"--",39,809,308,3.679
44,"+1","OLLY MURS","Heart Skips A Beat",764,69,343,33,4.796,0.127,9,"310",42,764,343,4.796
45,"-2","DRAKE","The Motto f/Lil Wayn...",708,-13,-54,-5,5.459,-0.103,154,"91",25,2047,321,19.147
46,"=","JENNIFER LOPEZ","Goin' In f/Flo Rida",620,-28,7,-27,1.677,-0.246,27,"--",42,648,275,2.274
47,"=","PITBULL","Get It Started f/Sha...",541,6,174,6,3.09,0.052,7,"186",47,541,174,3.09
