"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Heaven",15572,-15,362,-78,119.734,-0.634,85,"2",1,15628,2790,120.877
2,"=","RIHANNA","Diamonds",13092,-119,-155,-182,94.001,-0.395,90,"8",2,13317,2812,96.67
3,"=","LUMINEERS","Ho Hey",11947,1,1150,-309,92.447,-0.694,100,"3",3,11947,1921,93.144
4,"=","FLO RIDA","I Cry",10817,-25,358,-90,77.19,-0.124,101,"13",4,10865,1268,77.755
5,"=","KE$HA","Die Young",10175,-369,-3248,175,73.341,-2.291,91,"11",1,15607,3842,121.911
6,"=","NE-YO","Let Me Love You",9852,-211,-955,-40,68.593,-1.177,138,"38",4,12234,1345,90.373
7,"=","MAROON 5","One More Night",9413,-219,-948,-111,70.448,-0.831,160,"15",1,15401,1593,119.954
8,"+1","JUSTIN BIEBER","Beauty And A Beat f/...",9086,90,1100,-84,69.172,0.497,68,"7",8,9086,1998,69.172
9,"-1","PHILLIP PHILLIPS","Home",8926,-73,340,-215,58.204,-0.894,167,"9",8,9023,1033,59.098
10,"=","TAYLOR SWIFT","I Knew You Were Trou...",8687,187,1710,-98,65.198,1.607,36,"1",10,8687,2452,65.198
11,"=","PINK","Try",7948,67,724,-90,51.865,0.155,58,"10",11,7948,1515,52.323
12,"=","ED SHEERAN","The A Team",7758,75,779,-86,54.575,-0.341,128,"22",12,7758,1183,56.912
13,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",7576,22,826,-198,58.061,-0.526,107,"12",13,7576,1312,59.478
14,"=","FUN.","Some Nights",7127,-244,-1167,-112,49.09,-1.202,198,"17",2,13297,1295,93.147
15,"=","WILL.I.AM & BRITNEY ...","Scream And Shout",4811,102,1060,-101,35.516,0.687,30,"4",15,4811,1543,35.516
16,"=","PITBULL","Don't Stop The Party",4733,94,513,89,31.408,-0.094,79,"16",15,4733,567,32.072
17,"=","ALICIA KEYS","Girl On Fire",4701,101,1104,-40,37.014,0.56,63,"24/63",17,4701,1171,37.014
