"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SAM SMITH","Stay With Me",17277,19,352,-126,112.658,-0.28,94,"9",1,17277,2202,112.938
2,"=","MAGIC!","Rude",16931,-118,-648,-6,106.963,-1.138,120,"5",1,17959,2371,118.65
3,"+1","DISCLOSURE","Latch f/Sam Smith",15287,-46,-98,-188,90.426,-0.067,193,"22",3,15461,1542,91.17
4,"-1","NICO & VINZ","Am I Wrong",15037,-324,-1383,-240,94.651,-2.538,135,"16",1,17731,2409,119.274
5,"=","CHARLI XCX","Boom Clap",13038,356,1788,64,84.655,1.843,61,"11",5,13038,1942,84.655
6,"=","MAROON 5","Maps",11277,68,595,-40,64.572,0.939,59,"13",6,11277,4866,64.572
7,"=","ARIANA GRANDE","Problem f/Iggy Azalea",10176,-275,-1740,50,64.9,-1.676,106,"10",1,17403,2576,116.283
8,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",9375,43,306,-37,56.334,1.042,81,"32",8,9375,1152,56.334
9,"+1","CLEAN BANDIT","Rather Be f/Jess Glynne",8451,134,880,-29,55.806,0.393,77,"4",9,8451,1429,55.806
10,"+1","ARIANA GRANDE","Break Free f/Zedd",8399,94,500,-36,52.776,0.62,40,"3",10,8399,2327,52.776
11,"-2","ONEREPUBLIC","Love Runs Out",8061,-287,-673,-223,40.131,-1.739,104,"19",9,8849,1336,45.354
12,"=","SIA","Chandelier",7682,72,510,-39,47.138,0.698,116,"7",12,7682,1217,47.138
13,"=","IGGY AZALEA","Fancy f/Charlie XCX",7235,-179,-1475,-46,48.532,-0.903,146,"24/57",1,17156,2440,116.166
14,"+1","IGGY AZALEA","Black Widow f/Rita Ora",7009,31,507,-197,41.524,0.729,46,"6",14,7009,1492,41.524
15,"+1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",6983,175,898,59,56.369,0.855,81,"25",15,6983,1299,56.369
16,"-2","CALVIN HARRIS","Summer",6883,-163,-1322,76,44.77,-0.588,146,"44",3,14953,1917,95.785
17,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",5812,223,1448,-46,36.603,1.016,16,"2",17,5812,4716,37.498
18,"+2","MEGHAN TRAINOR","All About That Bass",5450,344,1811,88,30.39,2.047,37,"1",18,5450,1811,30.39
19,"-1","BECKY G","Shower",5375,-25,74,-40,23.574,-0.091,90,"12",16,5432,853,23.665
20,"-1","PHARRELL WILLIAMS","Come Get It Bae",4974,-408,-1717,-306,19.3,-2.034,83,"78",12,6864,993,29
21,"=","KIESZA","Hideaway",3546,74,246,62,23.061,-0.032,46,"37",20,3546,714,23.338
22,"=","RITA ORA","I Will Never Let You Down",3469,55,189,-40,15.66,0.08,81,"97",21,3469,643,15.66
23,"+1","5 SECONDS OF SUMMER","Amnesia",3187,109,644,48,15.253,0.495,29,"27",23,3187,912,15.253
24,"-1","ECHOSMITH","Cool Kids",3183,77,685,-50,16.594,0.32,67,"15",23,3183,735,16.594
25,"=","ED SHEERAN","Don't",3060,70,342,13,14.858,0.539,32,"35",23,3060,795,14.858
26,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",2642,33,120,-19,12.832,0.178,28,"55",26,2642,1589,12.832
27,"=","INGRID MICHAELSON","Girls Chase Boys",2620,53,375,8,11.584,0.243,67,"41",27,2620,499,11.584
28,"=","TINASHE","2 On f/Schoolboy Q",2360,22,242,-8,12.467,0.296,66,"69",28,2360,403,12.467
29,"=","JEREMIH","Don't Tell 'Em f/YG",2327,123,909,28,18.945,0.688,25,"23",29,2327,909,18.945
30,"+1","COLDPLAY","A Sky Full Of Stars",2020,74,406,37,13.017,0.819,46,"36",30,2020,406,13.017
31,"-1","MADDEN BROTHERS","We Are Done",1979,-22,-93,-65,5.565,-0.087,62,"--",29,2089,424,6.103
32,"=","TOVE LO","Habits (Stay High)",1893,127,385,87,10.251,1.424,52,"95",32,1893,385,10.251
33,"+1","KATY PERRY","This Is How We Do",1623,181,1048,58,9.199,1.219,8,"54",33,1623,1048,9.199
34,"-1","TIESTO","Wasted",1383,-90,-1171,128,6.557,-0.225,93,"98",19,3825,775,19.749
35,"=","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",1173,-4,136,-22,7.57,0.025,32,"76",35,1177,337,7.57
36,"+1","THE 1975","Girls",1169,22,156,-19,2.958,0.023,24,"--",36,1169,385,2.958
37,"+1","FIFTH HARMONY","BO$$",1136,18,81,-2,3.669,0.125,25,"58",37,1136,398,3.669
38,"-2","KONGOS","Come With Me Now",1108,-47,-751,225,5.078,-0.185,118,"18",14,5298,652,21.39
39,"+2","PITBULL","Fireball f/John Ryan",1090,59,378,13,8.592,0.208,11,"52",39,1090,386,8.592
40,"-1","JASON DERULO","Wiggle f/Snoop Dogg",1074,-27,-371,64,4.589,-0.085,97,"47",10,7555,1666,36.719
41,"-1","ED SHEERAN","Sing",1043,-39,-224,-35,4.725,-0.247,128,"100",6,10622,2778,57.807
