"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13449,-442,-341,-474,84.488,-1.425,129,"9",1,13951,1685,86.013
2,"=","ADELE Someone Like You",13020,-318,-505,-280,86.762,-1.58,90,"3",2,13563,2614,91.686
3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12437,-407,-1077,-320,85.358,-1.44,119,"7",1,14127,1893,93.336
4,"+1","DAVID GUETTA Without You f/Usher",11374,-74,726,-162,68.658,-0.675,70,"5",4,11448,1586,69.333
5,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",11335,-213,73,-226,68.808,-0.852,144,"13",4,11548,1097,70.438
6,"=","LMFAO Sexy And I Know It",9677,-106,1054,-285,61.786,0.109,70,"2",6,9783,1530,61.786
7,"=","FOSTER THE PEOPLE Pumped Up Kicks",9110,-390,-1864,-199,53.176,-1.583,114,"6",3,12112,1356,70.246
8,"=","RIHANNA We Found Love f/Calvin Harris",8871,-14,1210,-177,63.141,0.873,41,"1",8,8885,2184,63.141
9,"=","DEV In The Dark",7787,-250,-56,-237,49.697,-0.394,99,"25",8,8037,1224,50.748
10,"=","LADY GAGA You And I",6427,-411,-1215,-385,32.27,-1.653,88,"22",7,7824,1553,44.474
11,"=","JASON DERULO It Girl",6375,-126,234,-167,28.275,-0.646,79,"15",11,6501,1048,28.921
12,"=","LMFAO Party Rock Anthem",6048,-222,-648,-202,39.393,-1.063,178,"11",1,14043,1859,94.193
13,"+1","KELLY CLARKSON Mr. Know It All",5342,-18,87,34,27.356,0.368,62,"14",13,5360,1093,27.356
14,"-1","PITBULL Give Me Everything f/Ne-Yo",5260,-142,-571,-75,37.498,-0.351,178,"51",1,14233,1811,95.596
15,"+2","KATY PERRY The One That Got Away",5226,84,1114,-62,33.284,0.231,29,"16",15,5226,1631,33.284
16,"+2","BRUNO MARS It Will Rain",5042,-88,709,-195,29.188,-0.012,33,"10",16,5130,1337,29.2
17,"-2","NICKI MINAJ Super Bass",5034,-140,-352,-61,35.974,-0.591,178,"32",3,12009,1188,73.23
18,"-2","BAD MEETS EVIL Lighters f/Bruno Mars",4972,-171,-683,-75,32.921,-1.148,132,"81",2,11835,1599,78.403
19,"+1","FLO RIDA Good Feeling",4407,66,1020,-27,27.501,0.732,41,"4",19,4407,1207,27.501
20,"-1","NICKI MINAJ Fly f/Rihanna",4347,-65,574,-192,23.691,-0.078,48,"24",19,4412,987,23.769
21,"=","BRITNEY SPEARS I Wanna Go",3947,-132,-526,-66,26.416,-0.662,144,"107",1,12853,1768,82.422
22,"=","ALEXANDRA STAN Mr. Saxobeat",3611,-201,-790,-103,32.356,-0.784,104,"66",18,4585,673,38.816
23,"=","BRITNEY SPEARS Criminal",3316,-63,129,-110,16.782,-0.406,45,"44",23,3379,669,17.372
24,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2794,-25,158,-64,14.838,0.254,74,"39",24,2819,366,14.838
25,"=","ANDY GRAMMER Keep Your Head Up",2397,-189,-721,-151,10.944,-0.583,132,"125",21,3215,355,13.959
26,"=","T-PAIN 5 O'clock f/Wiz Khalifa",2256,-23,518,-119,14.785,0.331,28,"8",26,2279,637,14.785
27,"=","LIL WAYNE How To Love",2225,-53,-121,-37,14.139,-0.291,153,"47",9,8047,1328,45.275
28,"=","THE SCRIPT Nothing",2086,-151,-1258,23,11.56,-0.479,98,"48",18,4360,722,20.667
29,"=","GAVIN DEGRAW Not Over You",2039,39,305,21,9.833,0.127,72,"33",28,2039,310,9.833
30,"=","JESSIE J Domino",1899,4,262,-38,9.246,0.27,50,"56",30,1899,335,9.246
31,"=","LADY ANTEBELLUM Just A Kiss",1708,23,247,-16,6.889,0.167,45,"37",31,1708,332,6.889
32,"=","DRAKE Headlines",1584,-56,363,-137,12.282,-0.002,20,"23",32,1640,618,12.384
33,"+1","HOT CHELLE RAE I Like It Like That f/New...",1515,-23,115,-33,6.451,0.022,36,"61",33,1538,407,6.451
34,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",1496,-63,61,-67,4.684,-0.323,40,"170",33,1559,446,5.007
35,"+1","BREATHE CAROLINA Blackout",1385,37,153,22,5.629,0.271,72,"87",35,1385,211,5.629
36,"-1","NICKELBACK When We Stand Together",1349,-37,152,-51,4.822,-0.055,34,"53",35,1386,457,4.877
37,"=","JENNIFER LOPEZ Papi",1330,-18,109,-15,5.108,0.083,28,"187",37,1348,488,5.108
38,"=","RIHANNA Cheers (Drink To That)",1227,-72,-418,-2,6.605,-0.067,100,"34",10,8085,1594,43.942
39,"+3","FRAY Heartbeat",893,80,441,44,3.464,0.427,9,"260",39,893,441,3.464
40,"-1","ENRIQUE IGLESIAS I Like How It Feels",852,-113,-352,-95,3.17,-0.565,34,"305",37,1222,322,5.77
41,"=","BEYONCE Countdown",850,-5,93,-8,2.233,0.009,21,"78",41,855,255,2.233
