"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","SHAWN MENDES","Stitches",17909,"+191",690,"+90",106.546,"+0.602",169,"13",1,17909,2130,106.546
2,"-1","TAYLOR SWIFT","Wildest Dreams",17834,"-119",-839,"-70",108.172,"-0.007",72,"15",1,18848,3531,112.715
3,"=","THE WEEKND","The Hills",15857,"-290",-1342,"-231",99.714,"-0.898",97,"19",2,17451,2705,105.256
4,"=","JUSTIN BIEBER","What Do You Mean?",14883,"-274",-2160,"-28",92.081,"-1.885",71,"14",1,18691,5900,114.523
5,"=","DRAKE","Hotline Bling",13401,"+336",2377,"+102",79.221,"+1.859",54,"5",5,13401,2377,79.221
6,"=","ELLIE GOULDING","On My Mind",10680,"+235",956,"+97",59.284,"+1.040",51,"16",6,10680,3457,59.284
7,"+1","ELLE KING","Ex's and Oh's",9979,"+239",1468,"+86",59.261,"+1.268",85,"10",7,9979,1468,59.261
8,"+2","ALESSIA CARA","Here",9892,"+236",1410,"+87",59.165,"+1.995",111,"21",8,9892,1410,59.165
9,"=","X AMBASSADORS","Renegades",9827,"+93",490,"+84",48.691,"+0.154",89,"39",8,9827,1573,48.691
10,"-3","ONE DIRECTION","Drag Me Down",9811,"-172",-582,"-163",49.377,"-0.711",99,"33",5,10402,3358,53.211
11,"=","SELENA GOMEZ","Same Old Love",9633,"+301",1638,"+153",56.329,"+2.363",53,"17",11,9633,1638,56.329
12,"=","ADELE","Hello",8657,"+683",4449,"+1177",54.204,"+3.442",15,"1",12,8657,4698,54.204
13,"=","R. CITY","Locked Away f/Adam Levine",7844,"-106",-1418,"+191",48.987,"-0.458",120,"31",1,17400,2155,103.625
14,"+2","MEGHAN TRAINOR","Like I'm Gonna Lose You",7371,"+183",1194,"+0",37.657,"+0.725",131,"8",14,7371,1248,37.657
15,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",7299,"-5",13,"-34",46.743,"-0.022",104,"53",14,7390,1033,48.997
16,"-2","SELENA GOMEZ","Good For You f/A$AP Rocky",7214,"-126",-1261,"+152",51.911,"-0.368",138,"89",1,18426,4663,107.401
17,"=","DEMI LOVATO","Confident",6689,"+109",884,"+6",34.811,"+0.769",37,"46",17,6689,1761,34.811
18,"+1","JUSTIN BIEBER","Sorry",6546,"+238",2207,"-78",39.09,"+1.280",16,"4/35",18,6546,3902,39.09
19,"-1","MACKLEMORE & RYAN LEWIS","Downtown",5914,"-490",-2512,"-366",24.541,"-2.180",72,"30/94",8,8714,3957,42.27
20,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5410,"+185",699,"+169",26.095,"+0.943",38,"58",19,5410,1343,26.095
21,"=","ARIANA GRANDE","Focus",4509,"-657",2980,"-2137",28.105,"-9.240",8,"26",21,5166,5117,37.345
22,"=","FETTY WAP","679 f/Remy Boyz...",4049,"+114",689,"+50",22.021,"+0.222",62,"25",21,4049,769,22.021
23,"=","DAYA","Hide Away",3779,"+71",382,"+24",13.078,"+0.549",83,"48",22,3779,393,13.078
24,"=","CONRAD SEWELL","Hold Me Up",3022,"+6",26,"+20",15.803,"-0.092",39,"251",24,3027,1607,17.024
25,"=","ONE DIRECTION","Perfect",2869,"+146",752,"+67",11.763,"+0.521",20,"28",25,2869,1185,11.763
26,"=","5 SECONDS OF SUMMER","Hey Everybody!",2737,"+37",344,"-101",10.275,"+0.143",27,"415",25,2764,1074,10.467
27,"+2","DNCE","Cake By The Ocean",2596,"+72",391,"+44",10.786,"+0.154",38,"136",27,2596,578,10.786
28,"=","JESS GLYNNE","Hold My Hand",2586,"-7",51,"-4",11.478,"+0.244",120,"87",25,2619,276,12.036
29,"-2","DEMI LOVATO","Cool For The Summer",2542,"-65",-626,"+31",16.446,"-0.297",129,"177",2,14976,4704,81.953
30,"+2","AUDIEN","Something Better f/Lady A.",2062,"+46",147,"+47",7.314,"+0.105",50,"138",30,2062,402,7.314
31,"-1","HAILEE STEINFELD","Love Myself",2030,"-174",-2862,"+358",10.516,"-0.602",88,"77",13,7032,2308,35.026
32,"-1","NICK JONAS","Levels",1834,"-190",-1664,"+156",7.803,"-0.563",76,"72",13,6960,1791,33.449
33,"=","THE CHAINSMOKERS","Roses f/Rozes",1831,"+71",285,"+76",7.69,"+0.284",41,"52",33,1831,320,7.69
34,"=","NICO & VINZ","That's How You Know f/B. Rexha",1396,"+33",61,"+42",3.183,"+0.099",80,"330",34,1396,160,3.204
35,"+3","FALL OUT BOY","Irresistible f/Demi Lovato",1256,"+60",530,"-9",5.159,"+0.398",10,"306",35,1256,539,5.159
36,"+1","GWEN STEFANI","Used To Love You",1252,"+47",563,"-43",5.464,"+0.092",9,"86",36,1252,696,5.464
37,"-2","MAJOR LAZER","Powerful f/Ellie Goulding",1224,"-45",-935,"+262",3.914,"-0.217",63,"184",21,5008,1101,23.32
38,"-2","NICKY JAM","El Perdon",1140,"-76",-523,"-21",12.651,"-0.222",73,"276",30,1919,278,19.076
39,"=","HALSEY","New Americana",1133,"+34",154,"+31",4.338,"+0.134",41,"215",37,1133,205,4.338
40,"=","PENTATONIX","Can't  Sleep Love",1130,"+44",266,"+29",4.136,"+0.229",30,"--",40,1130,266,4.136
41,"=","SHAGGY","Only Love f/Pitbull",1058,"+17",-12,"+14",4.68,"+0.181",39,"424",38,1070,233,5.133
42,"=","SIA","Alive",967,"+37",69,"+27",2.375,"+0.297",32,"66",41,967,408,2.978
43,"=","FLO RIDA","My House",936,"+23",185,"+1",2.073,"+0.042",19,"80",43,936,207,2.073
44,"+1","CHRIS BROWN","Zero",883,"+59",226,"+51",3.665,"+0.306",11,"218",44,883,374,3.665
45,"-1","TOVE LO","Moments",876,"+23",77,"+22",2.636,"+0.086",18,"481",44,876,408,2.636
46,"=","NELLY","The Fix f/Jeremih",855,"+37",173,"+27",3.52,"+0.128",21,"73",45,855,173,3.52
47,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",698,"+10",64,"+2",1.502,"+0.113",25,"110",45,698,86,1.502
48,"=","RACHEL PLATTEN","Stand By You",661,"+10",73,"+1",2.526,"+0.052",8,"106",48,661,124,2.526
49,"+1","MAX","Gibberish f/Hoodie Allen",619,"+8",56,"+8",0.998,"+0.060",15,"495",46,619,75,0.998
50,"--","IHEARTMEMPHIS","Hit The Quan",558,"--",26,"--",1.688,"--",3,"41",49,558,85,1.688
