"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","LORDE","Team",16451,"+70",427,"+110",107.87,"-0.012",114,"10",1,16451,1641,107.882
2,"+1","PHARRELL WILLIAMS","Happy",16423,"+385",2414,"+211",114.736,"+2.398",58,"1",2,16423,2414,114.736
3,"-1","KATY PERRY","Dark Horse",16396,"+78",-737,"+236",118.022,"-0.043",115,"3",1,17515,2780,123.167
4,"=","BASTILLE","Pompeii",14936,"+119",805,"+46",100.34,"-0.274",129,"6",3,14936,1804,100.897
5,"=","JASON DERULO","Talk Dirty f/2 Chainz",13200,"+114",540,"+128",85.703,"+0.872",78,"120",5,13200,2775,85.703
6,"=","JOHN LEGEND","All Of Me",9660,"+379",2520,"+128",71.241,"+2.337",47,"2",6,9660,2520,71.241
7,"=","ONEREPUBLIC","Counting Stars",9273,"+4",-638,"+136",71.893,"-0.180",156,"16",1,16524,2609,113.696
8,"+1","ALOE BLACC","The Man",7845,"+64",396,"+47",41.449,"-0.123",54,"4",8,7845,1722,42.029
9,"+1","ELLIE GOULDING","Burn",7791,"+38",-699,"+356",52.657,"-0.724",162,"39",2,14810,1623,95.425
10,"-2","BRUNO MARS","Young Girls",7716,"-98",-604,"-17",40.497,"-0.884",94,"53",8,8405,938,46.994
11,"+1","DEMI LOVATO","Neon Lights",7477,"+165",797,"+182",40.855,"+0.535",109,"27",11,7477,797,40.855
12,"-1","ONE DIRECTION","Story Of My Life",7414,"-290",-3028,"+29",48.276,"-2.077",138,"25",3,12896,1527,82.164
13,"=","BEYONCE","Drunk In Love f/Jay Z",6946,"+40",588,"-30",39.939,"-0.542",57,"13",13,6946,1663,41.601
14,"=","AMERICAN AUTHORS","Best Day Of My Life",6908,"+136",1086,"-30",39.504,"+0.950",98,"11",14,6908,1116,39.504
15,"=","AVICII","Hey Brother",6819,"+133",486,"+115",42.177,"+0.139",102,"12",15,6819,816,42.177
16,"=","CASH CASH","Take Me Home f/Bebe Rexha",6614,"+38",155,"+36",36.626,"-0.096",120,"52",14,6665,1074,37.25
17,"+1","MARTIN GARRIX","Animals",5706,"+224",784,"+234",36.618,"+0.678",106,"18",17,5706,993,36.618
18,"-1","EMINEM","The Monster f/Rihanna",5564,"-23",-816,"+173",41.423,"-0.610",139,"48",1,16414,2904,117.022
19,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",5151,"-316",-2634,"-15",30.344,"-1.387",115,"17",7,10605,1506,64.936
20,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",4500,"+327",2024,"+97",30.74,"+1.619",22,"24",20,4500,2024,30.74
21,"+2","THE CHAINSMOKERS","#Selfie",4158,"+340",1709,"+245",27.28,"+2.600",28,"5",21,4158,1709,27.28
22,"=","NAUGHTY BOY","La La La f/Sam Smith",4048,"+93",434,"+64",19.993,"+0.072",64,"38",21,4048,697,19.993
23,"-2","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4033,"+18",-135,"+34",19.086,"-0.259",63,"32",20,4182,1848,20.539
24,"=","KID INK","Show Me f/Chris Brown",3706,"+53",144,"+117",19.298,"-0.046",71,"22",23,3706,644,21.33
25,"+1","PARAMORE","Ain't It Fun",3215,"+97",688,"-21",19.592,"+0.547",37,"30",25,3215,887,19.592
26,"-1","ZENDAYA","Replay",3033,"-242",-1639,"-209",12.013,"-1.469",151,"76",18,4830,472,20.776
27,"+1","MKTO","Classic",2669,"+81",471,"+43",9.815,"+0.244",106,"34",27,2669,471,9.815
28,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2573,"+41",379,"-54",11.046,"-0.020",41,"21",28,2573,512,11.066
29,"+1","DJ SNAKE & LIL JON","Turn Down For What",2154,"+108",370,"+93",13.232,"+1.053",57,"8",29,2154,370,13.232
30,"+1","TIESTO","Red Lights",1982,"+58",460,"-26",14.863,"-0.052",24,"--",30,1982,587,14.915
31,"+2","DISCLOSURE","Latch f/Sam Smith",1790,"+115",268,"+106",8.275,"+0.750",43,"78",31,1790,344,8.275
32,"=","B.O.B","John Doe f/Priscilla",1745,"+67",382,"-29",10.03,"+0.537",27,"132",32,1745,644,10.03
33,"+1","EMINEM","Headlights",1556,"+44",359,"+0",7.617,"+0.206",30,"84",33,1556,370,7.617
34,"+2","RIXTON","Me And My Broken Heart",1521,"+123",618,"+78",9.774,"+0.752",15,"--",34,1521,618,9.774
35,"=","NONONO","Pumpin Blood",1456,"+10",-96,"+37",5.738,"+0.265",97,"203",32,1617,237,5.839
36,"+1","ZEDD","Find You f/M. Koma & M. Bryant",1017,"+27",206,"+12",5.67,"-0.008",22,"155",36,1017,262,5.678
37,"+1","NEON TREES","Sleeping With A Friend",999,"+15",117,"+12",5.551,"+0.140",40,"87",37,999,192,5.551
38,"+2","PITBULL","Wild Wild Love f/GRL",942,"+12",226,"+6",9.206,"+0.013",15,"67",38,942,386,9.206
39,"+2","MARIAH CAREY","You're Mine (Eternal)",919,"+33",138,"+21",3.098,"+0.025",18,"--",39,919,328,3.239
40,"+3","ICONA POP","Just Another Night",857,"+33",2,"+22",2.399,"+0.286",44,"--",40,857,159,2.399
41,"+1","KARMIN","I Want It All",847,"+9",10,"+3",2.045,"-0.061",43,"--",39,847,311,2.341
42,"-3","CALVIN HARRIS","Thinking About You",769,"-191",-1136,"-91",3.864,"-1.017",136,"323",22,3761,605,22.25
43,"+1","LITTLE MIX","Move",747,"+35",174,"+28",2.175,"+0.066",17,"281",43,747,281,2.175
44,"+2","HOT CHELLE RAE","Don't Say Goodnight",666,"+20",144,"+10",3.211,"+0.078",10,"328",44,666,225,3.211
45,"+2","SOMO","Ride",589,"+1",55,"-7",1.934,"-0.064",17,"88",45,596,195,2.061
46,"+3","CHRISTINA PERRI","Human",512,"+17",81,"+14",1.522,"+0.073",6,"26",46,512,102,1.522
47,"+1","DAUGHTRY","Waiting For Superman",478,"-28",-207,"-13",1.692,"-0.113",56,"121",41,739,191,2.329
48,"+2","TIMEFLIES","All The Way",422,"+9",-47,"+24",1.155,"-0.036",10,"--",48,480,96,1.537
49,"--","NEW HOLLOW","She Ain't You",409,"--",178,"--",1.133,"--",1,"--",49,409,178,1.133
50,"--","COLBY O'DONIS","State Of Mind",363,"--",-40,"--",0.578,"--",19,"--",46,363,21,0.619
