"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MILEY CYRUS","Wrecking Ball",15203,"-77",-125,"-56",102.069,"-0.477",68,"10",1,15459,2954,107.57
2,"=","AVICII","Wake Me Up",15034,"-89",-863,"+128",109.4,"-0.119",114,"8",1,17010,2103,116.977
3,"=","LORDE","Royals",14117,"-138",-1406,"+32",102.956,"-0.382",98,"3",1,16495,2817,112.509
4,"+1","DRAKE","Hold On We're Goi...",11961,"+83",203,"+110",68.273,"-0.272",99,"13",4,11961,1610,74.25
5,"-1","LADY GAGA","Applause",11814,"-82",-441,"-65",77.839,"-1.058",98,"11",4,12273,3922,81.876
6,"+1","IMAGINE DRAGONS","Demons",10949,"+150",1289,"-15",73.578,"+0.779",78,"6",6,10949,1982,73.578
7,"-1","KATY PERRY","Roar",10523,"-277",-1351,"-135",76.777,"-2.151",99,"7",1,17176,6098,117.145
8,"=","SELENA GOMEZ","Slow Down",9799,"+65",110,"+103",56.989,"+0.146",92,"31",7,9861,1167,57.177
9,"=","KATY PERRY","Unconditionally",7516,"+124",875,"-17",44.838,"+0.523",30,"17",9,7516,3384,44.838
10,"=","PARAMORE","Still Into You",7256,"-122",-753,"-66",42.75,"-0.490",193,"33",9,8192,961,48.594
11,"=","EMINEM","The Monster f/Rih...",7135,"+295",2174,"-117",55.803,"+2.417",20,"2/42",11,7135,2782,55.803
12,"+1","PITBULL","Timber f/Ke$ha",6622,"+244",1667,"+43",44.618,"+1.297",35,"5",12,6622,1667,44.618
13,"-1","JUSTIN TIMBERLAKE","TKO",6594,"+60",125,"+96",31.738,"+0.229",55,"54",11,6594,1724,32.813
14,"+1","ONEREPUBLIC","Counting Stars",6528,"+320",1952,"+130",49.243,"+2.719",37,"4",14,6528,1952,49.243
15,"-1","ZEDD","Stay The Night f/...",6363,"+135",1156,"+39",46.461,"+0.751",50,"25",14,6363,1238,46.461
16,"=","JAY Z","Holy Grail f/Just...",5750,"-185",-1438,"-41",44.661,"-1.004",137,"38",4,11700,2095,78.442
17,"=","JASON DERULO","Marry Me",5571,"+59",308,"+43",29.726,"+0.452",65,"20",14,5571,856,29.726
18,"=","NEIGHBOURHOOD","Sweater Weather",5303,"+51",395,"+1",25.173,"+0.640",142,"15",17,5303,869,25.173
19,"=","LANA DEL REY","Summertime Sadnes...",4196,"-103",-967,"+44",31.074,"-0.788",138,"56/82",2,13737,1923,88.403
20,"=","TRAVIE MCCOY","Rough Water f/Jas...",3853,"-30",35,"-64",20.25,"-0.336",56,"63",20,3883,705,22.115
21,"+2","LADY GAGA","Do What U Want f/...",3798,"+284",1292,"+17",26.363,"+1.959",20,"14",21,3798,1319,26.363
22,"-1","RIHANNA","What Now",3734,"-67",-225,"-79",15.237,"-0.390",58,"39",19,4043,821,17.344
23,"+1","MACKLEMORE & RYAN...","White Walls f/ScH...",3494,"+147",722,"+32",19.514,"+0.383",65,"28",23,3494,729,19.514
24,"+1","PASSENGER","Let Her Go",3331,"+139",830,"+108",17.126,"+0.477",50,"9",24,3331,830,17.126
25,"+1","ONE DIRECTION","Story Of My Life",3235,"+148",809,"+18",16.143,"+0.695",19,"12",25,3235,1292,16.143
