"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MEGHAN TRAINOR","All About That Bass",17671,"-33",-119,"-238",115.412,"-0.112",90,"1",1,17875,3030,116.17
2,"=","TAYLOR SWIFT","Shake It Off",17068,"+77",478,"-222",107.957,"+0.539",49,"2",2,17068,9016,107.957
3,"=","IGGY AZALEA","Black Widow f/Rita Ora",16648,"+256",2156,"-11",109.082,"+1.077",99,"16",3,16648,2437,109.082
4,"=","ARIANA GRANDE","Break Free f/Zedd",14047,"-94",93,"-271",85.784,"-0.938",93,"20",4,14321,2327,87.942
5,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",12890,"+195",1297,"+43",86.498,"+0.901",69,"4",5,12890,4716,86.498
6,"=","JEREMIH","Don't Tell 'Em f/YG",10689,"+142",1230,"+5",64.858,"+1.162",78,"14",6,10689,1458,64.858
7,"=","CHARLI XCX","Boom Clap",10012,"-261",-2362,"+160",65.956,"-1.965",114,"31",1,16743,2210,108.049
8,"=","TOVE LO","Habits (Stay High)",9563,"+160",1401,"-59",63.058,"+1.636",105,"5",8,9563,1460,63.058
9,"=","ED SHEERAN","Don't",8969,"+103",1131,"-78",52.381,"+1.120",85,"15",9,8969,1458,52.381
10,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",8139,"-529",-2829,"-457",60.8,"-2.088",130,"9",6,11598,1590,74.965
11,"=","ECHOSMITH","Cool Kids",7893,"+43",738,"-10",41.383,"+0.095",120,"13",11,7893,978,41.383
12,"+1","MAROON 5","Maps",6729,"-44",-2344,"+493",37.666,"-0.464",112,"25",2,14278,4866,79.434
13,"+1","COLDPLAY","A Sky Full Of Stars",6701,"+71",439,"-61",41.834,"+0.075",99,"33",13,6701,946,41.834
14,"+1","CALVIN HARRIS","Blame f/John Newman",6123,"+263",1695,"-112",36.363,"+1.630",28,"34",14,6123,1988,36.363
15,"+2","5 SECONDS OF SUMMER","Amnesia",5542,"+52",132,"-22",25.526,"+0.225",82,"26",15,5542,912,25.526
16,"+3","JASON DERULO","Trumpets",5328,"+163",1221,"+10",26.511,"+1.090",42,"8",16,5328,1238,26.511
17,"+3","NICK JONAS","Jealous",5305,"+178",1165,"-85",30.631,"+0.965",25,"7",17,5305,1846,30.631
18,"-2","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",5300,"-335",-2159,"-157",37.317,"-1.520",134,"42",9,9201,1299,66.786
19,"+2","MR PROBZ","Waves",4972,"+123",794,"+53",34.688,"+0.708",85,"24",19,4972,1001,34.688
20,"-2","KATY PERRY","This Is How We Do",4835,"-334",-1439,"-275",18.9,"-1.735",61,"30",15,6326,1638,29.534
21,"+1","PITBULL","Fireball f/John Ryan",4696,"+54",400,"-107",24.226,"+0.106",64,"12",19,4696,739,24.226
22,"+2","MAROON 5","Animals",4616,"+371",2422,"+46",28.464,"+1.851",13,"3/45",22,4616,2460,28.464
23,"=","NICKI MINAJ","Anaconda",4283,"-33",377,"-201",21.838,"-0.449",62,"17/78",23,4316,974,22.331
24,"+1","TINASHE","2 On f/Schoolboy Q",3914,"+65",128,"+16",21.543,"+0.428",119,"73",20,3914,419,21.543
25,"+2","ONE DIRECTION","Steal My Girl",2506,"+320",2502,"+316",14.883,"+1.574",7,"10",25,2506,2502,14.883
26,"+2","NICO & VINZ","In Your Arms",2091,"+162",950,"-1",10.661,"+0.871",12,"121",26,2091,1121,10.661
27,"+2","ALESSO","Heroes",2055,"+187",537,"+113",14.198,"+1.435",28,"69",27,2055,573,14.198
28,"+2","SAM SMITH","I'm Not The Only One",1897,"+123",975,"-30",9.267,"+0.666",11,"41",28,1897,1005,9.267
29,"+2","JAKE MILLER","First Flight Home",1776,"+7",88,"-3",5.767,"+0.157",70,"196",28,1776,302,5.767
30,"+2","KIM CESARION","Undressed",1727,"+12",156,"-91",5.631,"+0.000",56,"123",30,1727,260,5.631
