"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","R. CITY","Locked Away f/Adam Levine",17379,91,690,-85,103.213,-0.412,88,"6",1,17379,2155,103.625
2,"=","THE WEEKND","The Hills",16198,110,2069,-324,97.803,1.047,65,"2/79",2,16198,2705,97.803
3,"=","JUSTIN BIEBER","What Do You Mean?",15025,513,2863,146,98.786,2.242,39,"4",3,15025,5900,98.786
4,"+1","TAYLOR SWIFT","Wildest Dreams",14453,372,2680,17,88.392,3.162,40,"3",4,14453,3531,88.392
5,"-1","SELENA GOMEZ","Good For You f/A$AP Rocky",13875,-429,-2357,-18,81.918,-3.031,106,"31/93",1,18426,4663,107.401
6,"+2","SHAWN MENDES","Stitches",11870,369,2077,247,74.088,2.331,137,"5",6,11870,2077,74.088
7,"-1","ED SHEERAN","Photograph",11752,-263,-1710,-48,69.366,-0.671,144,"22",4,13993,1365,85.189
8,"-1","THE WEEKND","Can't Feel My Face",11449,-132,-800,197,73.706,-0.946,120,"10",1,18773,4549,114.623
9,"=","DEMI LOVATO","Cool For The Summer",10619,-559,-3300,-336,59.558,-2.575,97,"50",2,14976,4704,81.953
10,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",10525,-230,-1410,3,70.567,-1.362,149,"33",1,18151,2026,108.966
11,"=","ONE DIRECTION","Drag Me Down",9035,70,449,41,46.345,0.491,67,"17",11,9035,3358,46.345
12,"=","MACKLEMORE & RYAN LEWIS","Downtown",8267,47,624,-45,41.274,-0.05,40,"9/60",12,8267,3957,41.324
13,"=","FALL OUT BOY","Uma Thurman",6890,-422,-2090,-90,35.101,-2.028,169,"36",7,11238,1338,59.135
14,"+1","HAILEE STEINFELD","Love Myself",6800,32,311,-4,32.197,0.034,56,"16",14,6800,2308,32.288
15,"-1","NICK JONAS","Levels",6779,-16,740,-115,32.657,0.146,44,"20",14,6795,1791,32.657
16,"=","X AMBASSADORS","Renegades",6399,146,1517,-56,34.488,0.576,57,"21",16,6399,1573,34.488
17,"=","ELLIE GOULDING","On My Mind",6051,261,1925,-94,34.522,1.043,19,"12",17,6051,3457,34.522
18,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",5494,133,777,110,33.835,0.687,72,"29",18,5494,1033,33.835
19,"=","ELLE KING","Ex's and Oh's",5014,164,854,52,26.828,0.981,53,"7",19,5014,1084,26.828
20,"=","ALESSIA CARA","Here",4616,156,917,68,20.942,0.84,79,"25",20,4616,917,20.942
21,"=","MAJOR LAZER","Powerful f/Ellie Goulding",4409,34,657,-126,22.369,0.586,31,"77",21,4409,1101,22.369
22,"=","SELENA GOMEZ","Same Old Love",4238,107,1192,-117,19.815,0.447,21,"23",22,4238,1534,19.815
23,"+1","DRAKE","Hotline Bling",4129,221,1447,5,26.405,0.874,22,"1",23,4129,1578,26.405
24,"-1","TAYLOR SWIFT","Bad Blood",3874,-76,-639,32,24.046,-0.163,141,"89",1,19566,6848,120.08
25,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3016,-428,-2510,-197,13.217,-1.976,111,"18",15,6757,722,33.805
26,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",3006,15,440,-68,13.184,0.064,99,"11",26,3006,508,13.184
27,"=","RACHEL PLATTEN","Fight Song",2455,-55,-1056,115,11.508,-0.207,141,"26",8,10402,1603,52.805
28,"=","DAYA","Hide Away",2301,19,252,-36,7.607,0.1,51,"46",28,2301,393,7.607
29,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2235,-2,79,-33,8.509,-0.004,63,"75",29,2237,399,9.292
30,"=","JESS GLYNNE","Hold My Hand",2152,13,220,-25,10.124,0.043,88,"74",30,2152,254,10.124
31,"+1","CONRAD SEWELL","Hold Me Up",2076,171,1607,17,14.788,1.121,7,"673",31,2076,1607,14.788
32,"+2","MAROON 5","Feelings",1806,70,399,48,7.601,0.11,17,"225",32,1806,851,7.601
33,"=","NICKY JAM","El Perdon",1777,27,191,0,16.921,0.175,41,"175",33,1777,278,16.921
34,"-3","LITTLE MIX","Black Magic",1698,-242,-1434,-160,4.479,-0.541,81,"69",23,3343,673,11.385
35,"+1","BECKY G","Break A Sweat",1385,29,339,38,4.536,-0.037,30,"275",35,1385,339,4.573
36,"+1","AUDIEN","Something Better f/Lady A.",1375,35,230,13,5.698,-0.033,18,"94",36,1375,402,6.053
37,"+1","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",1368,106,962,-15,8.323,0.42,6,"82",37,1368,977,8.323
38,"-3","ROBIN THICKE","Back Together f/Nicki Minaj",1347,-108,-738,-43,4.51,-0.269,50,"323",29,2203,471,7.022
39,"=","FETTY WAP","679 f/Remy Boyz...",1301,39,323,19,6.197,0.275,30,"8",39,1301,323,6.197
40,"+3","DEMI LOVATO","Confident",969,128,521,78,5.56,0.364,5,"73",40,969,521,5.56
41,"-1","SILENTO","Watch Me",924,-26,-238,47,3.731,0.066,114,"14",18,4939,832,21.988
42,"-1","NICO & VINZ","That's How You Know f/B. Rexha",915,14,115,-2,1.961,0.024,48,"206",41,915,126,2.09
43,"-1","OMI","Hula Hoop",908,35,207,17,4.288,0.205,16,"186",42,908,223,4.288
44,"=","DNCE","Cake By The Ocean",880,80,463,48,4.685,0.409,6,"176",44,880,578,4.881
45,"=","CARLY RAE JEPSEN","Run Away With Me",765,2,63,-48,2.337,0.005,12,"887",43,765,484,2.337
46,"=","THE CHAINSMOKERS","Roses f/Rozes",743,20,191,-1,4.201,0.002,9,"86",46,743,192,4.201
47,"=","HALSEY","New Americana",713,12,117,-13,2.543,-0.004,9,"130",46,713,205,2.547
48,"=","SHAGGY","Only Love f/Pitbull",687,15,166,4,3.95,0.102,7,"577",48,687,233,3.95
49,"=","ECHOSMITH","Let's Love",604,-2,56,-12,1.142,-0.02,5,"--",49,606,89,1.162
50,"=","PENTATONIX","Can't  Sleep Love",556,11,75,-11,1.232,0.014,2,"--",50,556,86,1.232
