"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","JUSTIN BIEBER","What Do You Mean?",17429,199,2403,-315,108.985,1.024,46,"6",1,17429,5900,108.985
2,"+1","THE WEEKND","The Hills",17219,122,1021,12,102.936,0.723,72,"2/3/36",2,17219,2705,102.936
3,"-2","R. CITY","Locked Away f/Adam Levine",16929,-349,-450,-440,93.881,-1.625,95,"9",1,17400,2155,103.625
4,"=","TAYLOR SWIFT","Wildest Dreams",16493,430,2040,58,100.752,1.688,47,"4",4,16493,3531,100.752
5,"=","SHAWN MENDES","Stitches",13751,311,1881,-58,85.596,1.998,144,"5",5,13751,2130,85.596
6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",11500,-182,-2375,247,72.245,-0.671,113,"26/54",1,18426,4663,107.401
7,"=","THE WEEKND","Can't Feel My Face",9735,-231,-1714,-99,67.154,-0.541,127,"10",1,18773,4549,114.623
8,"=","ED SHEERAN","Photograph",9567,-334,-2185,-71,57.206,-2.163,151,"30",4,13993,1365,85.189
9,"=","ONE DIRECTION","Drag Me Down",9382,23,347,-47,48.922,0.495,74,"20",9,9382,3358,48.922
10,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",9090,-168,-1435,62,62.838,-0.976,156,"34",1,18151,2026,108.966
11,"=","MACKLEMORE & RYAN LEWIS","Downtown",8368,47,101,0,39.671,0.259,47,"12/60",11,8368,3957,41.324
12,"+1","X AMBASSADORS","Renegades",7683,147,1284,1,39.125,0.471,64,"22",12,7683,1573,39.125
13,"-1","DEMI LOVATO","Cool For The Summer",7285,-410,-3334,149,41.833,-2.48,104,"65",2,14976,4704,81.953
14,"=","ELLIE GOULDING","On My Mind",7192,108,1141,-153,41.84,1.083,26,"14",14,7192,3457,41.84
15,"=","HAILEE STEINFELD","Love Myself",6951,29,151,-3,32.898,0.409,63,"23",13,6951,2308,32.898
16,"=","NICK JONAS","Levels",6888,70,109,86,33.425,0.376,51,"24",13,6888,1791,33.425
17,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",6184,63,690,-70,38.28,0.707,79,"32",17,6184,1033,38.28
18,"+1","DRAKE","Hotline Bling",6089,298,1960,77,38.059,1.866,29,"1",18,6089,1960,38.059
19,"-1","ELLE KING","Ex's and Oh's",5952,61,938,-103,32.21,0.513,60,"8",18,5952,1084,32.21
20,"=","ALESSIA CARA","Here",5506,172,890,16,28.722,1.419,86,"17",20,5506,1114,28.722
21,"=","SELENA GOMEZ","Same Old Love",5231,173,993,66,25.908,0.939,28,"7",21,5231,1534,25.908
22,"=","MAJOR LAZER","Powerful f/Ellie Goulding",4937,80,528,46,22.619,-0.415,38,"73",21,4937,1101,23.32
23,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",3580,124,574,109,16.416,0.65,106,"11",23,3580,574,16.416
24,"=","DAYA","Hide Away",2548,18,247,-1,9.25,0.177,58,"44",24,2548,393,9.25
25,"+1","DEMI LOVATO","Confident",2504,163,1535,35,14.477,1.408,12,"46",25,2504,1535,14.477
26,"-1","JESS GLYNNE","Hold My Hand",2353,8,201,-5,11.234,0.051,95,"39",25,2353,276,11.234
27,"+1","CONRAD SEWELL","Hold Me Up",2297,30,221,-141,15.194,0.088,14,"493",27,2297,1607,15.409
28,"-1","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2280,-7,45,-5,8.408,-0.136,70,"74",27,2287,399,9.292
29,"+2","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",2213,186,845,80,11.747,0.5,13,"78",29,2213,977,11.747
30,"-1","MAROON 5","Feelings",2177,16,371,-54,9.009,0.167,24,"186",29,2177,851,9.009
