"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FLO RIDA","Whistle",12155,"-3",327,"-144",75.542,"-0.438",103,"6",1,12179,1412,76.089
2,"=","PINK","Blow Me (One Last Ki...",11668,"+185",1097,"+11",76.492,"+0.972",74,"13/82",2,11668,2737,76.492
3,"=","DEMI LOVATO","Give Your Heart A Br...",11143,"-153",-709,"-125",73.732,"-1.195",200,"31",1,11880,1256,80.294
4,"=","NEON TREES","Everybody Talks",10626,"+138",800,"+56",65.804,"+0.096",160,"12",4,10626,1632,66.269
5,"=","ELLIE GOULDING","Lights",9956,"-280",-1180,"-230",77.938,"-2.572",219,"35",1,13999,1482,101.262
6,"=","MAROON 5","One More Night",9939,"+221",1402,"+2",69.459,"+1.147",60,"3",6,9939,1471,69.459
7,"=","OWL CITY & CARLY RAE...","Good Time",9197,"+158",863,"+80",63.102,"+1.737",82,"9",7,9197,1961,63.102
8,"=","JUSTIN BIEBER","As Long As You Love ...",9003,"+158",981,"-6",65.331,"+1.518",73,"8",8,9003,1300,65.331
9,"=","KATY PERRY","Wide Awake",8647,"-165",-1416,"-113",56.778,"-1.146",117,"32",1,14124,2824,100.029
10,"=","DAVID GUETTA","Titanium f/Sia",8506,"-263",-1501,"-186",62.946,"-2.146",161,"29",3,11268,1091,79.723
11,"=","TAYLOR SWIFT","We Are Never Ever Ge...",7969,"+63",599,"-2",52.795,"+0.295",33,"2",11,7969,4592,52.795
12,"=","FUN.","Some Nights",7242,"+216",911,"+180",45.927,"+1.342",98,"4",12,7242,1097,45.927
13,"+1","ALEX CLARE","Too Close",6353,"+173",987,"+32",42.151,"+0.804",110,"7",13,6353,987,42.151
14,"-1","NICKI MINAJ","Pound The Alarm",6230,"+48",580,"-103",41.414,"+0.988",62,"22",13,6230,1036,41.414
15,"+1","CHRIS BROWN","Don't Wake Me Up",5025,"+107",666,"+20",38.314,"+1.134",91,"18",15,5025,982,38.314
16,"-1","CHER LLOYD","Want U Back",5000,"-161",-1468,"-28",26.284,"-0.784",127,"16",9,8069,1103,45.503
17,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",4368,"-194",-1520,"+20",29.051,"-1.525",141,"59",5,9398,1254,61.384
18,"=","KARMIN","Hello",4138,"+97",537,"-67",23.869,"+0.183",40,"57",18,4138,1012,23.869
19,"+2","ENRIQUE IGLESIAS","Finally Found You f/...",3580,"+193",1664,"-102",25.431,"+1.320",18,"--",19,3580,1803,25.431
20,"=","JASON MRAZ","I Won't Give Up",3472,"-11",-293,"-3",24.952,"-0.192",154,"21",20,3773,443,26.174
21,"-2","USHER","Scream",3415,"-140",-704,"-65",23.84,"-1.229",143,"81",6,9627,2323,68.266
22,"+1","TRAIN","50 Ways To Say Goodb...",3135,"+63",393,"-37",17.419,"+0.720",43,"14",22,3135,717,17.419
23,"+1","DAVID GUETTA","I Can Only Imagine f...",3000,"+91",502,"-18",19.436,"+0.363",49,"67",23,3000,589,19.436
24,"+1","NE-YO","Let Me Love You",2923,"+104",639,"+66",21.512,"+0.873",38,"26",24,2923,639,21.512
25,"-3","KELLY CLARKSON","Dark Side",2895,"-182",-625,"-257",17.127,"-0.584",99,"65",20,3559,493,18.412
26,"=","LINKIN PARK","Burn It Down",2410,"+65",454,"+28",10.124,"+0.055",102,"76",26,2410,454,10.124
27,"=","OLLY MURS","Heart Skips A Beat",2352,"+28",176,"-17",12.936,"+0.214",65,"88",26,2352,401,12.936
28,"+1","CONOR MAYNARD","Vegas Girl",1771,"+34",261,"-11",8.196,"+0.176",50,"146",28,1771,280,8.196
29,"+3","PSY","Gangnam Style",1515,"+258",1050,"+172",13.329,"+1.898",7,"1",29,1515,1050,13.329
30,"-2","NO DOUBT","Settle Down",1438,"-324",-1630,"-161",5.648,"-1.527",60,"152",19,4315,1467,23.29
31,"=","ONEREPUBLIC","Feel Again",1425,"+101",711,"+17",6.73,"+0.580",10,"64",31,1425,711,6.73
32,"-2","PHILLIP PHILLIPS","Home",1414,"+35",196,"+18",7.448,"+0.195",67,"10",30,1414,311,7.448
33,"=","USHER","Numb",1379,"+135",609,"+80",6.323,"+0.896",14,"360",32,1379,609,6.323
34,"=","ED SHEERAN","The A Team",1134,"+32",209,"-4",7.423,"+0.185",28,"68",32,1134,213,7.423
35,"+1","ZEDD","Spectrum f/Matthew K...",1033,"+60",268,"+54",5.716,"+0.416",26,"245",35,1033,268,5.716
36,"-1","TREY SONGZ","2 Reasons f/T.I.",1018,"+33",152,"+22",5.131,"+0.194",28,"107",34,1018,243,6.102
37,"+6","CHRISTINA AGUILERA","Your Body",968,"+226",968,"+226",11.226,"+1.526",2,"--",37,968,968,11.226
38,"-1","AUSTIN MAHONE","Say Somethin",940,"+14",164,"-19",4.376,"+0.065",44,"211",36,940,195,4.376
39,"=","CHRIS WALLACE","Remember When (Push ...",836,"+4",79,"-12",2.435,"-0.005",35,"--",37,836,122,2.445
40,"+1","RITA ORA","R.I.P. f/Tinie Tempa...",800,"+21",219,"-7",2.979,"+0.215",14,"314",40,800,352,2.979
41,"-3","THE WANTED","Chasing The Sun",794,"-94",-567,"+61",4.616,"-0.568",135,"139",16,4729,656,26.67
42,"-2","MATCHBOX TWENTY","She's So Mean",780,"-39",-201,"-20",3.419,"-0.184",91,"61",33,1064,574,5.015
43,"-1","PITBULL","Get It Started f/Sha...",753,"-17",-250,"+8",3.187,"-0.078",63,"259",31,1218,277,6.217
44,"=","KANYE WEST","Mercy f/Big Sean/Pus...",671,"+0",103,"-6",6.048,"-0.071",26,"33",43,671,131,6.126
45,"=","WIZ KHALIFA","Work Hard, Play Hard",671,"+4",26,"-10",2.731,"-0.068",60,"73",41,671,95,2.822
46,"=","BRIDGIT MENDLER","Ready Or Not",643,"+16",126,"-3",3.04,"+0.128",13,"87",44,643,218,3.04
47,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",324,"-47",-49,"-66",2.438,"-0.330",7,"34",46,386,85,3.663
48,"=","MEGAN & LIZ","Bad For Me",319,"-6",16,"-13",1.731,"-0.038",7,"306",47,329,116,1.829
49,"--","FLO RIDA","I Cry",305,"--",209,"--",2.508,"--",1,"149",49,305,209,2.508
50,"-1","TAIO CRUZ","Fast Car",288,"+4",39,"-6",0.439,"-0.019",7,"--",48,288,47,0.46
