"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","THE WEEKND","Earned It",16944,"-111",66,"-262",99.24,"-1.014",82,"5",1,17055,2820,102.104
2,"=","ELLIE GOULDING","Love Me Like You Do",16155,"-143",-1328,"-2",100.888,"-1.132",121,"14",1,18696,2216,120.696
3,"=","WIZ KHALIFA","See You Again f/Charlie Puth",14278,"+324",2946,"-139",100.721,"+2.073",38,"1/64",3,14278,3607,100.721
4,"=","JASON DERULO","Want To Want Me",13977,"+92",924,"+23",83.832,"+1.070",63,"6",4,13977,4301,83.832
5,"+1","WALK THE MOON","Shut Up And Dance",13600,"+326",1961,"+131",88.527,"+2.318",86,"2",5,13600,2103,88.527
6,"-1","NATALIE LA ROSE","Somebody f/Jeremih",13446,"-292",-1905,"-176",76.984,"-1.152",127,"22",3,15912,2141,87.237
7,"=","ARIANA GRANDE","One Last Time",11854,"-43",-298,"-155",70.562,"-0.452",93,"31",6,12152,2135,76.95
8,"=","NICK JONAS","Chains",11704,"+9",324,"-148",66.711,"+0.435",120,"20",8,11709,1317,66.711
9,"=","MAROON 5","Sugar",11198,"-257",-1807,"+234",78.862,"-1.463",120,"15/55",1,18530,2244,117.81
10,"=","FLO RIDA","GDFR f/Sage The Gemini",10994,"-64",-290,"-52",56.87,"-0.542",122,"17",7,11307,1433,61.931
11,"=","TAYLOR SWIFT","Style",9042,"-226",-1277,"-61",59.762,"-1.828",126,"29",1,18488,3111,115.714
12,"=","TOVE LO","Talking Body",8495,"+70",671,"-102",50.097,"+0.320",116,"13",12,8495,1043,50.097
13,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",7595,"+256",1178,"+140",49.065,"+1.793",64,"7",13,7595,1178,49.065
14,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",7426,"+253",1528,"+51",40.885,"+1.741",65,"16",14,7426,1528,40.885
15,"=","MEGHAN TRAINOR","Dear Future Husband",5780,"-63",94,"-94",27.766,"+0.040",52,"10",15,5843,1246,27.766
16,"=","FIFTH HARMONY","Worth It f/Kid Ink",5412,"+244",834,"+172",25.102,"+1.295",68,"12",16,5412,892,25.102
17,"=","ECHOSMITH","Bright",4799,"+34",170,"+31",20.969,"+0.050",98,"28",17,4799,965,20.969
18,"=","ZEDD","I Want You To Know f/S. Gomez",4008,"-333",-2781,"-18",21.141,"-1.770",77,"76",11,9109,3786,52.698
19,"=","FETTY WAP","Trap Queen",3699,"+72",540,"-192",20.85,"-0.008",43,"4/72",19,3699,816,20.981
20,"=","ANDY GRAMMER","Honey, I'm Good",3501,"+88",689,"-46",17.339,"+0.531",75,"3",20,3501,735,17.339
21,"+2","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",3260,"+267",3236,"+243",23.486,"+1.429",7,"24",21,3260,3236,23.486
22,"-1","GEORGE EZRA","Budapest",3231,"+30",372,"-44",13.828,"+0.141",70,"25",21,3231,440,13.828
23,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",3225,"+160",804,"+41",17.533,"+1.533",30,"18",22,3225,804,17.533
24,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",3011,"+61",511,"-57",17.457,"+0.408",78,"59",23,3011,568,17.457
25,"=","RYN WEAVER","OctaHate",2783,"+3",160,"-34",9.276,"+0.016",64,"83",23,2783,649,9.276
