"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","THE WEEKND","Earned It",16861,-52,-190,-121,97.441,-0.867,84,"5",1,17055,2820,102.104
2,"=","ELLIE GOULDING","Love Me Like You Do",15512,-274,-1679,-86,97.888,-1.392,123,"20",1,18696,2216,120.696
3,"=","WIZ KHALIFA","See You Again f/Charlie Puth",15465,557,3181,61,106.538,2.705,40,"1/80",3,15465,3607,106.538
4,"+1","WALK THE MOON","Shut Up And Dance",14435,408,2322,157,93.238,2.163,88,"2",4,14435,2322,93.238
5,"-1","JASON DERULO","Want To Want Me",14389,252,1034,145,87.251,1.78,65,"9",4,14389,4301,87.251
6,"=","NATALIE LA ROSE","Somebody f/Jeremih",12322,-610,-2615,-428,74.022,-1.893,129,"31",3,15912,2141,87.237
7,"+1","NICK JONAS","Chains",11707,-40,153,-95,67.259,-0.19,122,"29",7,11747,1317,67.449
8,"-1","ARIANA GRANDE","One Last Time",11615,-184,-401,-103,68.932,-1.235,95,"52",6,12152,2135,76.95
9,"+1","FLO RIDA","GDFR f/Sage The Gemini",10702,-172,-586,-164,55.127,-1.242,124,"22",7,11307,1433,61.931
10,"-1","MAROON 5","Sugar",10626,-326,-1790,-49,75.222,-2.098,122,"27/81",1,18530,2244,117.81
11,"+1","TOVE LO","Talking Body",8919,191,1008,140,52.173,1.014,118,"14",11,8919,1043,52.173
12,"-1","TAYLOR SWIFT","Style",8508,-322,-1507,-204,56.493,-1.827,128,"40",1,18488,3111,115.714
13,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",8157,323,1433,209,52.722,1.784,66,"10",13,8157,1433,52.722
14,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",7883,238,1603,15,44.213,1.624,67,"17",14,7883,1603,44.213
15,"=","MEGHAN TRAINOR","Dear Future Husband",5951,65,232,13,28.557,0.173,54,"16",15,5951,1246,28.557
16,"=","FIFTH HARMONY","Worth It f/Kid Ink",5789,170,1163,144,26.992,0.798,70,"19",16,5789,1163,26.992
17,"=","ECHOSMITH","Bright",4961,61,298,34,21.733,0.271,100,"35",17,4961,965,21.733
18,"=","FETTY WAP","Trap Queen",3819,58,511,-10,21.221,0.286,45,"7",18,3819,816,21.221
19,"=","ANDY GRAMMER","Honey, I'm Good",3784,141,823,54,19.022,0.803,77,"8",19,3784,823,19.022
20,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",3521,143,910,36,19.081,0.798,32,"21",20,3521,910,19.081
21,"+1","GEORGE EZRA","Budapest",3490,119,581,59,15.039,0.534,72,"34",21,3490,581,15.039
22,"+1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",3317,182,717,147,19.114,0.94,80,"63",22,3317,717,19.114
23,"-3","ZEDD","I Want You To Know f/S. Gomez",3171,-411,-2677,73,18.085,-1.41,79,"105",11,9109,3786,52.698
24,"=","RYN WEAVER","OctaHate",2772,-1,74,-30,9.241,-0.08,66,"56",23,2783,649,9.321
25,"+1","NICKI MINAJ","The Night Is Still Young",2699,89,1142,-84,15.427,0.317,13,"131",25,2699,1268,15.427
26,"-1","SHEPPARD","Geronimo",2671,0,133,-28,10.74,0.083,83,"36",25,2671,732,10.74
27,"=","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",2488,170,853,-71,12.235,0.22,9,"53",21,3260,3236,23.486
28,"=","SIA","Elastic Heart f/The Weeknd...",2380,120,457,98,17.077,0.601,59,"58",28,2380,457,17.077
29,"=","CARLY RAE JEPSEN","I Really Like You",2037,10,261,-50,8.226,0.067,42,"70",29,2037,404,8.226
30,"=","MARTIN GARRIX","Don't Look Down f/Usher",1955,31,83,-23,10.891,0.238,31,"128",30,1955,627,11
31,"+1","CALVIN HARRIS","Pray To God f/HAIM",1907,49,226,-26,11.78,0.011,26,"179",31,1907,664,12.043
