"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
17,"=","JASON DERULO","Wiggle f/Snoop Dogg",4482,"-362",-2263,"-114",18.249,"-1.512",74,"20",10,7555,1666,36.719
18,"=","BECKY G","Shower",4363,"+13",266,"-65",19.392,"+0.216",67,"14",18,4363,853,19.392
19,"=","AFROJACK","Ten Feet Tall f/Wrabel",3832,"+18",-57,"+28",16.197,"-0.106",114,"135",19,3920,633,17.363
20,"=","TIESTO","Wasted",3748,"-10",42,"-64",19.658,"-0.053",70,"45",20,3758,775,19.749
21,"+1","IGGY AZALEA","Black Widow f/Rita Ora",3655,"+261",1203,"+167",23.176,"+1.104",23,"28",21,3655,1203,23.176
22,"-1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",3542,"+69",566,"-30",36.427,"+0.983",58,"52",21,3542,719,36.427
23,"=","LORDE","Tennis Court",2941,"-165",-679,"-127",12.545,"-0.803",84,"96",22,3658,590,16.188
24,"+1","RITA ORA","I Will Never Let You Down",2787,"+6",181,"-27",13.594,"+0.071",58,"133",24,2787,643,13.594
25,"-1","RIXTON","Me And My Broken Heart",2680,"-132",-996,"-10",15.308,"-1.160",142,"79",6,11699,1397,59.689
26,"=","AJR","I'm Ready",2529,"+19",1,"+17",8.059,"+0.106",102,"27",26,2537,461,8.111
27,"+1","TREY SONGZ","Na Na",2288,"-60",-535,"-36",15.309,"-0.103",109,"76",27,2847,394,18.704
28,"-1","KATY PERRY","Birthday",2192,"-218",-1441,"+62",10.045,"-0.962",107,"115",7,9576,2209,52.775
29,"=","KIESZA","Hideaway",2186,"+81",666,"+25",14.795,"+0.114",23,"90",29,2186,686,14.795
30,"+2","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1818,"+21",193,"+14",9.309,"+0.091",5,"53",30,1818,1589,9.309
31,"=","ED SHEERAN","Sing",1744,"-99",-820,"+2",9.107,"-0.510",105,"54",6,10622,2778,57.807
32,"-2","JENNIFER LOPEZ","First Love",1623,"-234",-2007,"-66",5.145,"-1.560",65,"--",19,4214,853,22.02
33,"=","MADDEN BROTHERS","We Are Done",1619,"+26",155,"+10",5.981,"-0.028",39,"--",33,1619,424,6.009
34,"=","ECHOSMITH","Cool Kids",1590,"+15",111,"-22",7.6,"+0.022",44,"41",34,1590,377,7.6
35,"=","INGRID MICHAELSON","Girls Chase Boys",1526,"+82",398,"+44",7.322,"+0.387",44,"47",35,1526,403,7.322
36,"=","TINASHE","2 On f/Schoolboy Q",1401,"+38",269,"-14",6.544,"+0.264",43,"67",36,1401,337,6.544
37,"+2","ED SHEERAN","Don't",1127,"+149",691,"+107",6.9,"+0.627",9,"98",37,1127,691,6.9
38,"-1","COLDPLAY","A Sky Full Of Stars",1122,"+19",203,"-4",4.972,"+0.223",23,"55",37,1122,226,4.972
39,"-1","TOVE LO","Habits (Stay High)",1106,"+43",145,"+10",4.407,"+0.003",29,"91",38,1106,229,4.407
40,"=","MEGHAN TRAINOR","All About That Bass",1029,"+68",404,"+14",4.771,"+0.331",14,"19",40,1029,404,4.771
41,"+1","5 SECONDS OF SUMMER","Amnesia",951,"+105",690,"+72",4.427,"+0.260",6,"44",41,951,690,4.427
42,"-1","CHROMEO","Jealous (I Ain't With It)",860,"-2",-44,"-8",2.863,"-0.018",51,"--",40,922,182,3.368
43,"=","CAPITAL CITIES","One Minute More",771,"+14",46,"+9",2.038,"+0.008",30,"--",42,771,180,2.038
44,"=","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",699,"+31",256,"-8",5.383,"+0.177",9,"122",44,699,337,5.383
45,"+1","FIFTH HARMONY","BO$$",560,"+78",362,"+55",2.078,"+0.296",2,"78",45,560,362,2.078
46,"-1","G.R.L.","Ugly Heart",521,"-2",46,"-16",1.674,"-0.042",15,"--",45,531,134,1.757
47,"=","MR PROBZ","Waves",502,"+20",74,"+5",2.361,"+0.096",9,"118",47,502,116,2.361
48,"=","DILLON FRANCIS & DJ SNAKE","Get Low",452,"+26",98,"+12",1.378,"+0.110",5,"--",48,452,204,1.378
49,"=","JEREMIH","Don't Tell 'Em f/YG",438,"+22",147,"+1",3.771,"+0.418",2,"50",49,438,147,3.771
50,"--","THE 1975","Girls",388,"--",290,"--",0.868,"--",1,"--",50,388,290,0.868
