"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18147,"+2",1378,"-252",118.705,"-0.113",85,"3",1,18147,3126,118.818
2,"=","HOZIER","Take Me To Church",14073,"+60",325,"+86",86.992,"-0.790",113,"13",2,14073,2004,87.782
3,"+1","ED SHEERAN","Thinking Out Loud",14029,"+472",2477,"+245",90.58,"+1.563",58,"4",3,14029,3319,90.58
4,"-1","TAYLOR SWIFT","Blank Space",13437,"-169",-1653,"+74",97.893,"-1.682",98,"14",1,18014,3248,118.647
5,"=","MEGHAN TRAINOR","Lips Are Movin",13036,"+132",1305,"-162",74.69,"+0.474",106,"17",5,13036,1988,74.69
6,"=","SAM SMITH","I'm Not The Only One",12526,"-347",-1760,"-253",74.722,"-2.826",131,"29",4,14636,2111,89.299
7,"=","NICK JONAS","Jealous",12291,"-475",-2116,"-200",79.727,"-1.814",145,"43",1,16139,1846,98.442
8,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",9335,"-605",-2906,"-125",56.005,"-2.202",119,"54",3,15619,1751,93.102
9,"=","SELENA GOMEZ","The Heart Wants What It Wants",8893,"-301",-1471,"-223",56.077,"-1.969",89,"45",7,10523,2058,67.628
10,"=","PITBULL","Time Of Our Lives f/Ne-Yo",7829,"+214",1370,"+49",48.763,"+1.388",67,"24",10,7829,1390,48.763
11,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",7774,"+198",1024,"+134",53.598,"+1.288",93,"41",10,7774,1413,53.598
12,"=","ELLA HENDERSON","Ghost",6962,"+98",570,"+82",33.068,"+0.454",145,"32",12,6962,1207,33.068
13,"=","FALL OUT BOY","Centuries",6771,"+72",293,"+31",36.54,"+0.455",139,"19",12,6771,756,36.54
14,"=","TAYLOR SWIFT","Style",6686,"+255",1808,"+80",42.558,"+1.473",29,"18",14,6686,1993,42.558
15,"=","MAROON 5","Sugar",6114,"+278",1866,"+44",37.489,"+1.449",23,"9",15,6114,2223,37.489
16,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5782,"-47",129,"-43",29.174,"-0.234",61,"48",16,5829,1306,31.259
17,"=","ALESSO","Heroes",5398,"-303",-1492,"-242",31.408,"-1.742",148,"67",11,7022,896,44.035
18,"=","MAROON 5","Animals",5371,"-178",-917,"+12",34.235,"-1.020",133,"58",1,17381,3186,114.705
19,"=","ONEREPUBLIC","I Lived",5187,"-6",124,"-14",23.018,"-0.200",81,"60",18,5193,1083,23.7
20,"+1","CALVIN HARRIS","Outside f/Ellie Goulding",4491,"+124",909,"+32",26.388,"+0.659",45,"62",20,4491,1280,26.388
21,"+1","ONE DIRECTION","Night Changes",4371,"+67",40,"+147",19.505,"+0.043",80,"56",19,4421,1221,20.01
22,"-2","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",4349,"-635",-2961,"-504",16.653,"-2.742",57,"109",10,7777,2403,48.466
23,"+1","ELLIE GOULDING","Love Me Like You Do",4091,"+162",1125,"+35",23.429,"+0.815",24,"11",23,4091,1496,23.429
24,"+1","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",3909,"+95",1969,"-537",30.195,"-0.381",9,"7",23,4210,3932,35.336
25,"-2","FIFTH HARMONY","Sledgehammer",3784,"-199",-833,"-196",15.101,"-1.135",80,"35",19,4666,800,20.68
26,"=","USHER","I Don't Mind f/Juicy J",3620,"+112",777,"+34",22.392,"+0.399",58,"40",25,3620,777,22.392
27,"+1","KELLY CLARKSON","Heartbeat Song",2652,"+77",565,"-19",11.579,"+0.269",20,"66",27,2652,1093,11.579
28,"+1","NE-YO","She Knows f/Juicy J",2548,"+90",635,"+23",11.743,"+0.624",37,"36",28,2548,635,11.743
